SAL_CODE_2021,Suburb_Name,Median_mortgage_repay_monthly,Median_rent_weekly,Manager_Concentration_Pct,Manager_Plus_Professional_Pct,Median_tot_prsnl_inc_weekly,Total_Population,Total_Employed
SAL11640,Girraween (NSW),2435,460,12.226750648388292,51.685809559095965,918,6256,2699
SAL11642,Gladesville,2800,450,21.681733390730376,56.89481991677429,1200,12867,6969
SAL11645,Glebe (NSW),3000,420,17.581863979848865,61.7632241813602,1045,11680,5955
SAL11646,Gledswood Hills,2730,540,15.313887127457196,39.8858592263792,1192,6112,3154
SAL11649,Glen Alpine,2167,570,17.1017101710171,39.69396939693969,883,4429,2222
SAL11653,Glen Innes,1068,230,12.050359712230216,25.85431654676259,515,6219,2224
SAL11660,Glenbrook,2500,490,18.53997682502897,51.29393588258014,1031,5078,2589
SAL11662,Glendale (NSW),1733,360,8.12743823146944,26.26788036410923,736,3260,1538
SAL11663,Glendenning,2167,430,8.235294117647058,24.056795131845842,855,5196,2465
SAL11668,Glenfield (NSW),2167,420,9.692671394799055,36.771975069847414,844,10536,4653
SAL11669,Glenfield Park,1406,330,9.255612445844822,24.891689641591178,808,5078,2539
SAL11671,Glenhaven,3080,650,22.287010042112083,53.09361839974085,950,6619,3087
SAL11674,Glenmore Park,2400,480,14.035861258083479,33.53174603174603,1045,25021,13608
SAL11676,Glenning Valley,2167,460,14.835680751173708,36.056338028169016,887,2023,1065
SAL11677,Glenorie,3000,543,21.786833855799372,43.103448275862064,882,3792,1914
SAL11682,Glenroy (Albury - NSW),1473,315,12.250879249706918,30.656506447831184,763,3528,1706
SAL11686,Glenwood (NSW),2600,590,15.166626125030405,46.39990270007298,984,15829,8222
SAL11688,Glossodia,2067,430,12.332439678284182,22.855227882037536,886,2865,1492
SAL11689,Gloucester,1300,275,10.526315789473683,22.686025408348456,553,3133,1102
SAL11693,Gobbagombalin,1924,410,12.126111560226354,41.552142279708974,1231,2184,1237
SAL11710,Googong,2600,525,20.946416144746,47.22802134075621,1576,7444,4311
SAL11717,Goonellabah,1560,320,9.78114478114478,29.494949494949495,705,13351,5940
SAL11724,Gordon (NSW),3033,577,20.142397795130915,62.79283417547084,1075,8795,4354
SAL11727,Gorokan,1603,350,7.551841535128443,20.36521200866605,613,8624,3231
SAL11728,Gosford,1665,390,10.938682816048448,38.152914458743375,885,4873,2642
SAL11731,Goulburn,1625,320,10.325572591330683,25.52526973310619,747,23963,10566
SAL11739,Grafton,1348,300,8.845970433953267,25.679542203147353,641,10563,4194
SAL11743,Grantham Farm,2700,540,12.137203166226913,41.84696569920845,1154,3669,1895
SAL11745,Granville (NSW),1873,400,7.623776836570761,27.66174967138893,677,16716,6847
SAL11750,Grays Point,3033,630,18.339529120198264,48.57496902106567,1083,3034,1614
SAL11760,Green Point (Central Coast - NSW),2121,425,13.428766189502387,39.297886843899114,698,6810,2934
SAL11762,Green Valley (NSW),2041,450,8.11612629794448,24.941724941724942,580,12919,4719
SAL11763,Greenacre,2275,420,12.14313396202041,34.607931791758176,495,26314,7741
SAL11767,Greenfield Park,2000,460,8.240396530359357,26.517967781908304,462,5394,1614
SAL11776,Greenwich,3000,550,20.672097759674134,66.63272233537,1457,5469,2946
SAL11780,Gregory Hills,2554,520,12.564991334488735,34.3370883882149,1082,9142,4616
SAL11784,Greta (NSW),1755,360,8.407871198568873,19.141323792486585,803,3349,1677
SAL11787,Greystanes,2452,480,12.896338208604677,33.938294010889294,737,23511,9367
SAL11788,Griffith (NSW),1483,300,12.449964076773067,26.624243046289642,831,19505,9743
SAL11796,Guildford (NSW),2015,378,8.89319231342172,27.394607478027705,513,24091,6713
SAL11797,Guildford West,2286,460,11.885714285714286,28.45714285714286,569,5762,1750
SAL11800,Gulgong,1495,300,10.338680926916222,20.23172905525847,650,2680,1122
SAL11818,Gunnedah,1517,300,11.782608695652174,26.304347826086953,787,10359,4600
SAL11831,Gwandalan,1800,385,9.575757575757576,21.151515151515152,687,3785,1650
SAL11832,Gwynneville,2250,350,8.862526168876483,36.287508722958826,602,3139,1433
SAL11833,Gymea,2600,500,16.152578290558044,41.65293148104545,1020,8219,4247
SAL11834,Gymea Bay,3033,680,20.065879769420807,45.841339555311556,1049,6983,3643
SAL11835,Haberfield,3674,530,19.68454258675079,56.876971608832804,996,6480,3170
SAL11845,Hamilton (NSW),2000,420,11.56515034695451,44.02467232074017,888,4614,2594
SAL11848,Hamilton South,2383,162,14.93624772313297,50.33394049787493,770,4057,1647
SAL11850,Hamlyn Terrace,2167,490,10.426659934360009,28.57864175713204,786,8761,3961
SAL11851,Hammondville,2180,440,13.085399449035812,33.539944903581265,827,3691,1452
SAL11866,Harrington Park,2708,550,17.21229449606862,37.32666190135811,1014,13332,6995
SAL11867,Harris Park,1750,360,6.493506493506493,35.146103896103895,802,5043,2464
SAL11873,Hassall Grove,2000,410,7.734258800198314,21.170054536440258,787,4401,2017
SAL11884,Haymarket,2600,650,11.884129735082942,38.450111413716265,758,8305,4039
SAL11888,Hazelbrook,1950,400,12.174989682212134,39.62030540652084,802,5077,2423
SAL11890,Heathcote (NSW),2553,520,13.274336283185843,36.414290396591284,957,6148,3051
SAL11893,Hebersham,1733,335,5.251759610178668,16.459122902003248,574,5643,1847
SAL11895,Heddon Greta,1950,420,8.150684931506849,20.54794520547945,907,2838,1460
SAL11897,Helensburgh,2500,535,12.543453070683661,35.805330243337195,981,6576,3452
SAL11912,Hill Top (Wingecarribee - NSW),2000,435,9.242529534398889,21.473245309242532,838,2792,1439
SAL11918,Hillsdale,2167,450,9.415929203539823,29.274336283185843,862,5647,2825
SAL11921,Hillvue,1517,350,11.647555823777912,29.149064574532286,839,6528,3314
SAL11922,Hinchinbrook (NSW),2134,463,8.979868807962,24.949106536982583,631,11521,4421
SAL11924,Hobartville,2141,420,10.684089162182936,26.671790930053806,826,2712,1301
SAL11933,Holsworthy,2188,515,11.994827028774653,36.21079857743291,1104,5657,3093
SAL11936,Homebush (NSW),2167,470,10.616974632007517,45.443156905731286,960,11660,6386
SAL11937,Homebush West,2000,431,8.49827882960413,38.10240963855422,860,9108,4648
SAL11942,Horningsea Park,2253,530,12.112514351320321,32.721010332950634,825,3673,1742
SAL11943,Hornsby,2240,440,12.151810584958216,48.267757660167135,890,22462,11488
SAL11944,Hornsby Heights,2800,620,16.339257873401934,50.14031805425632,967,6354,3207
SAL11949,Horsley,2167,500,9.461697722567287,27.10144927536232,833,9437,4830
SAL11957,Howlong,1300,290,12.684824902723735,23.11284046692607,673,2997,1285
SAL11958,Hoxton Park,2139,490,8.277027027027026,25.506756756756754,663,4572,1776
SAL11961,Hunters Hill,4333,530,26.31710362047441,63.7203495630462,1239,9014,4005
SAL11962,Hunterview,1894,398,9.229828850855744,22.73838630806846,972,3113,1636
SAL11970,Hurlstone Park,2600,460,16.587490102929532,54.6714172604909,968,5001,2526
SAL11971,Hurstville,2167,470,9.198259788688626,33.35405013465921,698,31162,14481
SAL11972,Hurstville Grove,3200,600,18.129139072847682,50.74503311258278,872,2606,1208
SAL11982,Illawong,2976,650,17.707212055974168,45.20990312163617,985,7427,3716
SAL11987,Ingleburn,1950,380,8.378122036041733,27.79007271577616,719,15264,6326
SAL11990,Inverell,1250,270,10.630743525480367,26.044277360066836,666,12057,4788
SAL11999,Islington,2000,430,12.812248186946013,45.20547945205479,995,2026,1241
SAL12009,Jamisontown,1950,370,11.132586006957865,26.865094704290684,873,5321,2587
SAL12010,Jannali,2600,428,16.941896024464832,45.87155963302752,1023,6632,3270
SAL12025,Jerrabomberra,2405,490,23.416170808540425,48.792439621981096,1485,9601,5714
SAL12032,Jesmond,1652,350,6.120826709062003,26.86804451510334,574,3210,1258
SAL12033,Jewells,2160,450,11.20917917034422,31.950573698146513,788,2452,1133
SAL12039,Jindabyne,1636,400,15.170278637770899,28.689370485036118,933,2986,1938
SAL12041,Jindera,1573,316,12.254160363086234,29.1981845688351,858,2721,1322
SAL12050,Jordan Springs,2600,530,12.989792558445835,34.67237405334211,1100,11772,6074
SAL12054,Junee,1251,260,9.416299559471366,20.814977973568283,729,5066,1816
SAL12056,Kahibah,2089,400,10.665658093797276,39.78819969742814,932,2603,1322
SAL12063,Kanahooka,2000,450,9.871624612660469,27.622841965471444,641,5698,2259
SAL12075,Kanwal,1733,380,8.32274459974587,23.316391359593393,652,4194,1574
SAL12079,Karabar,1950,350,11.935110081112398,28.458864426419467,975,8517,4315
SAL12081,Kareela,3000,695,19.88235294117647,48.76470588235294,983,3572,1700
SAL12082,Kariong,2080,450,11.605011933174223,30.250596658711217,850,6485,3352
SAL12085,Katoomba,1600,350,11.604383253722956,40.713683618994104,649,8268,3559
SAL12087,Kearns,2037,420,11.713665943600867,28.12725958062184,908,2693,1383
SAL12093,Keiraville,2200,420,9.151414309484194,41.8191902384914,610,4001,1803
SAL12096,Kellyville,3000,630,18.840371196316813,51.41356736925401,1049,27011,13901
SAL12097,Kellyville Ridge,2600,580,16.58122679865653,46.95068057274174,1131,10890,5657
SAL12098,Kelso (NSW),1800,360,10.839463435742102,28.018173950670704,803,10039,4622
SAL12107,Kensington (NSW),2760,500,14.553527380365072,53.05048511757935,943,11927,6081
SAL12108,Kenthurst,3280,550,21.695294996265872,43.203883495145625,942,5313,2678
SAL12124,Kiama,2167,478,15.518311607697083,45.93420235878337,799,7904,3222
SAL12125,Kiama Downs,2200,490,12.750836120401338,39.25585284280936,872,5087,2392
SAL12137,Killara (NSW),3300,620,20.75242718446602,63.915857605178,1117,10620,4944
SAL12138,Killarney Heights,3500,923,21.78796046720575,58.67026055705301,1063,4502,2226
SAL12139,Killarney Vale,1907,400,9.757613424487259,26.600372902423864,711,7491,3218
SAL12149,Kincumber,2085,400,12.170385395537526,33.29952670723462,686,7398,2958
SAL12157,Kings Langley,2579,500,16.025222874537942,43.422483148510544,955,9354,4599
SAL12158,Kings Park (NSW),2300,445,14.642649622312609,36.316095293434046,960,3476,1721
SAL12162,Kingscliff,2200,490,15.262449528936742,41.372812920592196,778,8355,3715
SAL12164,Kingsford (NSW),3000,475,12.937115413477413,49.19705838211016,845,13492,6663
SAL12166,Kingsgrove,2600,500,14.609850581073601,40.748939310090385,716,12881,5421
SAL12171,Kingswood (Penrith - NSW),1755,355,8.39677047289504,28.489042675893888,747,10633,4335
SAL12181,Kirrawee,2600,500,14.721820809248554,42.377167630057805,995,11007,5536
SAL12182,Kirribilli,3033,520,23.42971086739781,72.6321036889332,1598,3629,2006
SAL12190,Kogarah,2200,450,10.27648642035723,39.45436750672865,871,16416,8174
SAL12196,Koonawarra,1733,350,7.311827956989248,19.06810035842294,584,3732,1395
SAL12202,Kooringal (NSW),1324,270,10.419724097446434,29.556794834164958,777,7404,3407
SAL12203,Kootingal,1302,320,8.083560399636694,22.3433242506812,760,2313,1101
SAL12206,Korora,1950,450,12.304250559284116,40.1193139448173,834,2740,1341
SAL12208,Kotara,2167,460,12.874109263657957,42.75534441805225,927,3980,2105
SAL12224,Kurnell,2600,550,12.023217247097843,28.689883913764515,811,2528,1206
SAL12226,Kurrajong,2600,430,15.504358655043587,35.36737235367372,894,3113,1606
SAL12229,Kurri Kurri,1417,320,6.148353827846092,15.827052756842521,636,6174,2521
SAL12246,Lake Albert (NSW),1625,340,13.360837829260552,33.51317042208823,907,6291,3151
SAL12251,Lake Cathie,1850,380,9.779367918902802,30.590339892665476,658,4296,1677
SAL12255,Lake Haven,1700,350,8.73440285204991,20.32085561497326,550,3529,1122
SAL12256,Lake Heights,1950,400,8.73015873015873,24.725274725274726,623,4105,1638
SAL12259,Lake Illawarra,1733,328,8.633093525179856,24.060751398880896,608,3288,1251
SAL12262,Lake Munmorah,1733,380,10.56338028169014,24.59758551307847,625,5084,1988
SAL12266,Lakemba,1712,350,6.889264581572274,26.05663567202029,521,17092,4732
SAL12270,Lalor Park,2041,350,9.8256735340729,28.906497622820922,691,7834,3155
SAL12273,Lambton,2058,380,11.443728685107995,43.19818112921561,846,5214,2639
SAL12275,Lane Cove,2905,533,21.29300118623962,64.27935943060498,1377,12363,6744
SAL12276,Lane Cove North,2600,480,19.13762551683402,61.63614884819847,1374,11773,6772
SAL12277,Lane Cove West,3769,570,21.88995215311005,62.32057416267942,1293,3146,1672
SAL12296,Lavington,1257,250,7.846320346320345,19.94949494949495,647,13073,5544
SAL12298,Lawson (NSW),1849,387,11.629746835443038,40.585443037974684,732,2651,1264
SAL12302,Leeton,1300,250,13.08027079303675,26.66827852998066,763,9170,4136
SAL12306,Leichhardt (NSW),3400,600,21.365612880479492,63.61499588670819,1377,15158,8509
SAL12312,Lennox Head,2192,580,15.873015873015872,45.93096497858403,937,7687,3969
SAL12313,Leonay,2339,530,17.358490566037734,41.735849056603776,1051,2582,1325
SAL12314,Leppington,2700,550,13.31923890063425,38.59525487432464,910,9423,4257
SAL12316,Lethbridge Park,1733,300,6.046511627906977,13.333333333333334,524,4730,1290
SAL12317,Leumeah,1950,350,7.829534192269574,25.173439048562933,692,9992,4036
SAL12318,Leura,2000,430,17.535287730727468,51.845819761129206,753,4503,1842
SAL12322,Lewisham (NSW),2817,520,17.443298969072167,62.55670103092783,1344,4060,2425
SAL12324,Liberty Grove,2261,600,16.991643454038996,56.26740947075209,1113,2055,1077
SAL12325,Lidcombe,2308,500,10.200884629561372,37.034647991153705,741,23663,10852
SAL12334,Lilyfield,3600,520,23.982815264088956,63.96259792772302,1348,7641,3957
SAL12348,Lindfield,3450,600,21.72670097198399,66.20926243567753,1174,10943,5247
SAL12352,Lisarow,2139,435,13.811522319725295,36.474628004578406,808,5299,2621
SAL12353,Lismore (NSW),1300,280,8.421052631578947,28.49122807017544,598,3656,1425
SAL12354,Lismore Heights,1404,338,8.25242718446602,33.592233009708735,742,2117,1030
SAL12356,Lithgow,1326,280,8.71191876002138,23.196151790486372,602,4956,1871
SAL12358,Little Bay,3000,590,21.003000428632664,52.93613373339049,1141,4817,2333
SAL12370,Liverpool,1733,370,7.810486668649023,27.61423332342155,589,31078,10089
SAL12371,Llanarth (NSW),2000,440,14.427040395713108,38.2522671063479,1001,2302,1213
SAL12380,Loftus,2600,550,14.403093281778636,43.30594490091832,939,4190,2069
SAL12384,Londonderry (NSW),2400,460,13.054435483870968,22.12701612903226,809,4024,1984
SAL12387,Long Jetty,1950,360,11.39468008626887,29.906542056074763,665,6736,2782
SAL12394,Longueville,5000,1100,25.0,68.56060606060606,1453,2116,1056
SAL12430,Lugarno,3000,560,16.81169509223808,47.82457361642882,934,5869,2873
SAL12431,Lurnea,2080,380,7.737169517884915,22.744945567651634,486,10057,2572
SAL12442,Macquarie Fields,1800,340,6.855500821018063,24.589490968801314,587,14023,4872
SAL12443,Macquarie Hills,2000,473,11.6829644879053,32.47555326814205,968,3605,1943
SAL12446,Macquarie Park,2340,460,12.576097404677988,56.280038449215,970,11071,6242
SAL12462,Malabar,3900,150,18.405703175631885,48.41218405703175,820,4714,1543
SAL12478,Mangerton,2210,353,16.272401433691755,49.53405017921147,941,2862,1395
SAL12485,Manly (NSW),3467,725,24.82809690045488,66.95229027821856,1595,16296,9453
SAL12486,Manly Vale,2625,550,18.875957990349136,49.616803860346295,1158,6389,3523
SAL12487,Mannering Park,1625,378,8.695652173913043,19.754253308128543,653,2554,1058
SAL12495,Marayong,2133,379,8.214849921011059,26.41390205371248,680,7834,3165
SAL12498,Mardi,1913,440,11.551724137931034,30.747126436781606,790,3598,1740
SAL12511,Maroubra,3000,540,17.53220879266835,51.46765838756807,1026,30722,15058
SAL12514,Marrickville,2600,480,16.460592664226013,56.19948884437383,1077,26570,14477
SAL12515,Marsden Park,2900,570,12.20065183505739,42.681025931699025,1131,14610,7057
SAL12516,Marsfield,2383,475,13.540077952889341,52.51652262328419,829,12492,5901
SAL12524,Maryland (Newcastle - NSW),1760,400,8.33974852450603,26.020015396458813,770,7714,3897
SAL12529,Mascot,2600,600,12.538674482983229,41.35319980459208,993,21591,12282
SAL12534,Matraville,2817,480,15.061943055857421,40.5564007824386,865,9925,4601
SAL12540,Mayfield (Newcastle - NSW),1845,375,9.6609477124183,37.70424836601307,805,9760,4896
SAL12552,McGraths Hill,2392,450,12.797619047619047,26.190476190476193,942,2537,1344
SAL12557,McMahons Point,3000,580,24.10841654778887,70.82738944365192,1664,2315,1402
SAL12560,Meadowbank (NSW),2148,430,14.421855146124523,56.797966963151204,1184,5089,3148
SAL12564,Medowie,1950,430,10.526315789473683,26.578010863457575,845,10879,5339
SAL12574,Melrose Park (NSW),2600,490,17.231638418079097,48.21092278719397,973,2059,1062
SAL12578,Menai,2600,560,16.021602160216023,41.78217821782178,994,10419,5555
SAL12584,Merewether,2457,420,15.486322188449847,52.401215805471125,1102,11788,6580
SAL12586,Merimbula,1517,310,12.2375524895021,31.373725254949008,708,3821,1667
SAL12599,Merrylands,2100,400,9.620277018750588,30.368416093470273,607,32472,10613
SAL12600,Merrylands West,2000,400,10.459518599562363,30.109409190371988,588,7054,2285
SAL12603,Metford,1625,350,7.852193995381063,19.76905311778291,731,4707,2165
SAL12618,Middleton Grange,2500,520,12.922326715430163,34.86590038314176,861,7043,2871
SAL12636,Milperra,2600,538,14.161220043572984,34.531590413943356,806,4074,1836
SAL12640,Milsons Point,2800,750,28.685790527018014,73.84923282188124,1866,2529,1499
SAL12644,Minchinbury,2167,450,10.483870967741936,28.042521994134894,832,5778,2728
SAL12653,Minto,2100,350,8.113590263691684,26.00036879955744,691,13940,5423
SAL12656,Miranda (NSW),2546,488,15.261879986125566,40.28211353913747,917,17942,8649
SAL12664,Mittagong,2037,400,15.223000368595653,38.62882417987468,751,6090,2713
SAL12665,Moama,1627,315,15.983476326660313,33.14267556402923,686,7213,3147
SAL12682,Molong,1600,270,17.747440273037544,33.70307167235495,727,2595,1172
SAL12683,Mona Vale,3033,650,19.028871391076116,45.05061867266591,1020,10877,5334
SAL12697,Monterey,2600,480,16.919431279620852,42.796208530805686,847,4619,2110
SAL12714,Moonee Beach,1965,450,13.225499524262608,34.15794481446242,801,2176,1051
SAL12721,Moore Creek,2167,450,14.521242866201648,37.85668991756499,1057,2868,1577
SAL12723,Moorebank,2500,500,14.448282869335502,37.67526925421662,843,11408,4921
SAL12733,Moree,1326,230,14.846461949265688,31.295060080106808,851,8962,3745
SAL12734,Morisset,1647,380,9.836065573770492,27.377049180327866,564,4078,1220
SAL12739,Mortdale,2286,420,13.392363032650803,42.13244788784357,903,10745,5421
SAL12745,Moruya,1517,300,10.21505376344086,24.731182795698924,592,4295,1674
SAL12749,Mosman,3870,590,24.791519434628974,66.38162544169612,1487,28329,14150
SAL12750,Moss Vale,2000,400,13.342663867506415,32.330300909727086,766,9310,4287
SAL12756,Mount Annan,2224,480,13.902282224365155,32.690453230472514,947,11784,6222
SAL12759,Mount Austin,1148,250,6.594885598923284,18.0349932705249,612,4035,1486
SAL12761,Mount Colah,2544,525,15.778251599147122,47.0741530443023,1032,7816,4221
SAL12767,Mount Druitt,1815,355,6.437200066192289,23.183849081581993,608,16986,6043
SAL12777,Mount Hutton (NSW),1798,395,8.80952380952381,29.28571428571429,710,3712,1680
SAL12796,Mount Pritchard,1950,380,8.008213552361395,22.704605456145497,520,10426,3409
SAL12799,Mount Riverview,2383,450,15.663474692202461,45.07523939808482,918,3074,1462
SAL12812,Mount Warrigal,1950,405,8.75721027792344,22.968012585212374,622,4880,1907
