rank,SA1_CODE_2021,gentrification_risk_score,gentrification_risk_percentile,risk_category,total_population,median_personal_income,median_household_income,median_rent_weekly,income_percentile,education_percentile,pct_year12,pct_tertiary,edu_income_mismatch,pct_young_professionals,pct_age_20_24,pct_overseas_born,pct_non_english,avg_household_size,rental_stress,income_component,education_component,youth_component,mismatch_component,diversity_component,density_component
812,30501110542,74.48671045113345,98.68863592264407,Very High,312,909,1464,450,66.6839143651769,97.93007898055353,90.68100358422939,0.0,31.8451864537204,55.769230769230774,15.064102564102564,62.17948717948718,50.641025641025635,1.7,100,66.35220125786164,98.19738771158204,98.37447721357957,31.8451864537204,93.20181085683431,96.97486646515671
813,80101100201,74.44532887749612,98.68701895090874,Very High,425,751,1523,370,40.84955694974452,86.82219419924337,79.76539589442815,0.0,46.79195980678217,43.76470588235294,11.529411764705882,43.529411764705884,36.470588235294116,2.1,0,40.252389120313644,87.04434892709581,93.83299104507397,46.79195980678217,81.265938447481,84.26649000041407
814,20604150513,74.44444892361419,98.6854019791734,Very High,457,912,1285,326,67.05420089256839,97.48208004247694,89.85507246376811,0.0,31.02127506426166,60.61269146608315,16.630196936542667,62.80087527352297,50.54704595185996,1.6,0,66.72629257534916,97.74756763961082,99.12446266286409,31.021275064261662,93.34468579972588,98.09283259492359
815,50603112720,74.41890147114756,98.68378500743808,Very High,624,672,1358,340,27.41737274432443,81.03885975973984,75.99164926931107,0.0,54.5553192592113,39.90384615384615,11.698717948717949,62.66025641025641,58.333333333333336,2.5,0,26.682185738789517,81.23750499800082,91.09080477928644,54.5553192592113,95.32499896166466,58.33712889735414
816,30504113710,74.4176380484758,98.68216803570273,Very High,190,831,2092,465,55.011803893667945,98.56225525983938,92.13483146067416,0.0,44.27197698883363,42.63157894736842,21.052631578947366,35.78947368421053,27.89473684210526,2.2,0,54.56015682430777,98.8321338131414,95.6830105846062,44.27197698883363,72.79312206670265,78.9756117759099
817,51101127507,74.38743745518656,98.6805510639674,Very High,4,262,649,0,2.2289955371580104,99.72539324351231,100.0,0.0,98.76500857632934,0.0,0.0,75.0,75.0,1.5,0,1.234991423670669,100.0,0.0,98.76500857632934,99.35124807907961,98.84559645563328
818,11902136238,74.38686868957548,98.67893409223207,Very High,504,592,1187,380,17.14394282387944,71.77606690117474,70.61994609164421,0.0,55.633864848245125,35.51587301587302,10.119047619047619,51.98412698412699,62.10317460317461,2.1,100,16.30319366168423,71.93705850992936,85.36696904439216,55.63386484824513,93.56065955060846,84.26649000041407
819,20702115712,74.36976166394258,98.67731712049674,Very High,697,678,1601,500,28.247687730418473,87.28678569058206,80.06993006993007,0.0,59.989796575039826,33.572453371592545,6.743185078909613,60.54519368723099,61.54949784791965,2.5,100,27.521032426692805,87.51082900173263,79.43027712876967,59.98979657503982,95.55426340490925,58.33712889735414
820,50301103415,74.35888464474402,98.67570014876141,Very High,458,821,1134,285,53.28972899553715,90.99522134466052,82.84182305630027,0.0,38.41395243748455,52.183406113537124,11.353711790393014,48.03493449781659,31.65938864628821,1.6,0,52.820387160009794,91.23433959749434,97.2270493643416,38.41395243748455,81.12804751422519,98.09283259492359
821,20604150811,74.34907087114563,98.67408317702606,Very High,437,947,1521,371,71.5421059439881,99.00112829362182,93.53233830845771,0.0,28.01247886861755,66.5903890160183,23.569794050343248,77.80320366132723,65.21739130434783,1.6,0,71.26031201502899,99.27279088364654,99.83786345608594,28.012478868617553,98.85035511068655,98.09283259492359
822,12101168445,74.33384687748877,98.67246620529073,Very High,382,824,1862,550,53.8112023801824,96.98015530629853,89.03654485049833,0.0,43.89638374005948,47.12041884816754,7.591623036649215,71.46596858638743,71.98952879581152,2.5,0,53.34721881891693,97.2436025589764,94.64866258138007,43.89638374005948,98.87693649541055,58.33712889735414
823,11902166001,74.33002005379585,98.6708492335554,Very High,435,642,1419,380,23.508343574154324,78.94819804871574,74.70588235294117,0.0,56.40535438197506,35.63218390804598,9.655172413793103,66.4367816091954,71.03448275862068,2.4,0,22.73299028016009,79.13834466213515,85.21647307286167,56.40535438197506,98.24728994476057,65.88547058092831
824,30910156112,74.32107087319848,98.66923226182006,Very High,294,710,1212,400,33.39531724985447,81.73657662441096,76.40449438202246,0.0,49.21650293570393,39.455782312925166,9.863945578231291,46.59863945578231,32.6530612244898,1.9,100,32.72155517438536,81.93805811008929,89.81948798110902,49.21650293570393,80.93865514806662,92.55848619104799
825,30910156122,74.30670934823925,98.66761529008473,Very High,226,737,1240,373,38.26644460254835,81.28442954801885,76.11111111111111,0.0,43.841338413585,44.24778761061947,15.04424778761062,51.76991150442478,35.84070796460177,1.8,100,37.642734623866694,81.4840730374517,95.07188053446856,43.841338413585,84.53461810026167,95.18198004223427
826,11904167024,74.30024158168766,98.6659983183494,Very High,382,749,1765,410,40.532630489619045,89.05306298533219,81.35048231511254,0.0,49.352080126864564,44.76439790575916,12.30366492146597,72.25130890052355,78.79581151832461,2.6,0,39.932206158621256,89.28428628548582,94.64866258138007,49.352080126864564,99.42185488225277,50.30019460891887
827,20604150521,74.29984056897833,98.66438134661406,Very High,133,765,1083,276,43.4447965849557,81.45865135727087,76.22950819672131,0.0,38.784707549635534,57.14285714285714,9.022556390977442,60.150375939849624,42.857142857142854,1.4,0,42.87429551580495,81.65900306544049,98.06350763704697,38.784707549635534,90.29779457573618,99.30686099954453
828,10704154923,74.28473277237073,98.66276437487873,Very High,520,689,1339,385,29.939848651445573,79.21036039025685,74.88584474885845,0.0,50.17099196423693,39.42307692307692,19.615384615384617,33.46153846153846,34.03846153846154,2.0,0,29.2305807400147,79.40157270425163,93.64840482584874,50.17099196423693,75.12813058105246,88.8973541468262
829,50302104313,74.27890881661922,98.66114740314339,Very High,609,879,1468,255,62.429661729512965,95.17322625605628,86.70756646216769,0.0,33.37509319558952,61.412151067323485,7.224958949096879,69.95073891625616,61.083743842364534,2.0,0,62.054235073102994,95.42932826869252,98.63722156166594,33.37509319558952,97.34186152759895,88.8973541468262
830,12503171412,74.27217011028038,98.65953043140806,Very High,286,701,1224,360,31.866470474096115,81.09776332382027,76.0204081632653,0.0,50.11964890593629,39.16083916083916,5.944055944055944,66.08391608391608,69.23076923076923,2.2,0,31.176999101527404,81.29664800746369,87.37496778055859,50.11964890593629,97.94492669352493,78.9756117759099
831,30501111011,74.24433802680514,98.65791345967273,Very High,504,780,1562,350,46.327048703188666,95.20226322426495,86.74698795180723,0.0,49.672319751344745,32.93650793650794,22.22222222222222,36.7063492063492,26.785714285714285,2.2,0,45.78616352201257,95.45848327335732,89.5010351794727,49.672319751344745,72.67433650371726,78.9756117759099
832,11703163917,74.24315549374974,98.6562964879374,Very High,145,843,1937,496,56.77187762757907,93.91468109112631,85.38461538461539,0.0,37.827351294228706,56.55172413793104,24.137931034482758,60.689655172413794,48.275862068965516,2.2,0,56.33831577227804,94.16566706650674,99.07956331224175,37.827351294228706,92.11280475142252,78.9756117759099
833,11902157330,74.23385838036384,98.65467951620207,Very High,438,450,1292,360,4.251827178060927,80.47305369350237,75.65543071161048,0.0,77.39079072283526,33.56164383561644,7.76255707762557,60.73059360730594,76.02739726027397,3.7,0,3.278608184268561,80.66939890710383,80.36484879727945,77.39079072283526,98.14927108859078,1.4053248312699267
834,12504158802,74.23229011550752,98.65306254446672,Very High,460,795,1562,370,49.09772977168359,92.71006172429813,84.31952662721893,0.0,44.37083681597198,49.56521739130435,8.91304347826087,73.26086956521739,74.34782608695653,2.5,0,48.58531405701216,92.95615087298414,96.02308159209772,44.37083681597198,99.1959131120987,58.33712889735414
835,11904138101,74.20611793633226,98.65144557273139,Very High,364,736,1713,430,38.06594010736693,85.15464259640272,78.64406779661017,0.0,47.92984876620288,48.07692307692308,11.813186813186812,66.20879120879121,68.68131868131869,2.5,0,37.44016989300009,85.37001865920297,96.01144101971414,47.92984876620288,97.88594924616855,58.33712889735414
836,12503171435,74.1988930149171,98.64982860099606,Very High,372,638,1199,360,22.910872517948384,78.41889559965487,74.39024390243902,0.0,56.47751052319414,38.44086021505376,5.913978494623656,58.333333333333336,58.87096774193549,2.4,100,22.129380053908353,78.60689057710249,86.45286815388839,56.47751052319414,94.38966648668854,65.88547058092831
837,20703116619,74.15603813790135,98.64821162926071,Very High,893,725,1361,404,35.97923808291831,82.49485630848875,76.89345314505776,0.0,47.36739376780531,38.18589025755879,11.98208286674132,58.34266517357223,55.319148936170215,2.1,0,35.33202646410193,82.69942023190724,89.61245208657262,47.36739376780531,93.42775262698841,84.26649000041407
838,20802118211,74.13569542190407,98.64659465752538,Very High,300,865,1762,371,60.28959963779833,96.70803743280017,88.69565217391305,0.0,37.07819522685086,49.333333333333336,7.000000000000001,59.333333333333336,52.666666666666664,2.1,0,59.892183288409704,96.97037851526056,95.55912163566673,37.07819522685086,92.96340906259086,84.26649000041407
839,21303134708,74.12930348431667,98.64497768579005,Very High,403,725,1696,360,35.97923808291831,84.03713413420057,77.91798107255521,0.0,48.915941015572855,42.92803970223325,6.9478908188585615,51.61290322580645,56.32754342431762,2.3,0,35.33202646410193,84.24796747967478,91.61961935328307,48.915941015572855,91.81625617809527,72.84998550784645
840,30306107812,74.11360562003313,98.64336071405472,Very High,576,681,1922,400,28.68669555656167,90.23030463927789,82.2072072072072,0.0,62.50176230251181,37.67361111111111,13.715277777777779,62.15277777777778,66.49305555555556,3.1,0,27.96455117209834,90.46631347461015,89.9758042388313,62.50176230251181,96.95477011255555,14.786137219990888
841,30403109432,74.1095557117564,98.64174374231939,Very High,545,817,1683,390,52.549155940754154,94.77334572243977,86.3013698630137,0.0,42.95561767941685,40.73394495412844,11.926605504587156,52.11009174311927,48.9908256880734,2.2,0,52.07220452503471,95.02782220445155,91.83081259509933,42.95561767941685,89.65651866926943,78.9756117759099
842,30403109705,74.10395003972017,98.64012677058405,Very High,283,831,1519,323,55.011803893667945,96.53381562354815,88.41201716738198,0.0,42.23529166296399,43.81625441696113,14.840989399293287,43.109540636042404,38.515901060070675,2.2,0,54.56015682430777,96.79544848727176,94.81578794202996,42.23529166296399,82.00772521493542,78.9756117759099
843,11901157225,74.09137217634812,98.63850979884872,Very High,26,483,900,390,6.947319060862816,88.91617442091989,81.25,0.0,83.14504431830142,11.538461538461538,26.923076923076923,69.23076923076923,76.92307692307693,2.1,100,6.001796945193171,89.1468412634946,33.12657459528224,83.14504431830142,99.10287826556466,84.26649000041407
844,21303134718,74.07678815627276,98.63689282711339,Very High,252,483,1069,323,6.947319060862816,69.2415543903896,69.31216931216932,0.0,63.39044615756573,35.317460317460316,9.920634920634921,52.77777777777778,63.095238095238095,2.5,100,6.001796945193171,69.3922431027589,84.97368399171857,63.39044615756573,94.04161648045853,58.33712889735414
845,21204145903,74.0682101736332,98.63527585537804,Very High,466,725,1419,346,35.97923808291831,83.94919360191146,77.86666666666666,0.0,48.82764300144518,42.06008583690987,10.944206008583691,62.44635193133047,64.8068669527897,2.4,0,35.33202646410193,84.15966946554711,92.39454888624667,48.82764300144518,96.6740042364082,65.88547058092831
846,12101168406,74.06548884607756,98.63365888364271,Very High,650,793,1759,571,48.69510380958541,93.83088869715272,85.30534351145039,0.0,45.902983044305756,42.15384615384615,5.538461538461538,67.6923076923077,62.0,2.4,100,48.17855100873969,94.08153405304544,90.34830255510565,45.902983044305756,97.11591975744487,65.88547058092831
847,11903166402,74.05103743763678,98.63204191190738,Very High,551,807,1852,470,50.9515878662441,96.20860157961107,87.96498905908096,0.0,46.01069141076723,50.27223230490018,14.156079854809436,76.76950998185119,85.66243194192378,2.7,0,50.458221024258755,96.46891243502598,97.13392478527302,46.01069141076723,99.82057565311293,42.114198169848024
848,50602112329,74.05072456974935,98.63042494017205,Very High,313,907,1335,290,66.44379406247978,97.67870179863277,90.19607843137256,0.0,31.835375014414723,57.82747603833865,13.738019169329075,52.715654952076676,42.81150159744409,1.6,0,66.10961365678347,97.94498867119819,98.59398514995551,31.835375014414723,87.58815467043236,98.09283259492359
849,20606113616,74.05040972630638,98.62880796843672,Very High,490,621,720,150,20.63902722980402,76.66423309218823,73.31606217616581,0.0,57.01090432894881,34.48979591836735,4.081632653061225,46.12244897959184,31.020408163265305,1.4,0,19.834190966266434,76.84509529521524,78.55889713891362,57.01090432894881,79.99418532209162,99.30686099954453
850,12703160113,74.04308575210985,98.62719099670137,Very High,401,809,1431,400,51.29842830347325,91.59421251742218,83.33333333333334,0.0,41.02714035679529,50.62344139650873,6.234413965087282,62.094763092269325,63.84039900249376,2.3,0,50.808625336927214,91.83576569372251,95.92164231846944,41.02714035679529,96.42812642771109,72.84998550784645
851,30504113731,74.03731348568428,98.62557402496604,Very High,379,911,1477,450,66.90139706357932,98.87087675051437,93.15068493150685,0.0,32.570091215331246,47.4934036939314,25.065963060686013,52.242744063324544,44.854881266490764,1.8,100,66.57191864739033,99.14200986272158,97.73923454921885,32.570091215331246,88.13473439381983,95.18198004223427
852,11902157313,74.02471504373413,98.6239570532307,Very High,564,444,1114,350,3.908220684302438,75.50192473617841,72.70194986072424,0.0,72.74659106381135,33.51063829787234,9.397163120567376,57.09219858156028,74.29078014184397,3.0,100,2.931471044678591,75.67806210848994,81.81160565066644,72.74659106381135,97.39419362877435,20.193780795826257
853,21204131010,74.02185838600924,98.62234008149538,Very High,582,760,1858,391,42.504527520858936,90.25436384150794,82.22222222222221,0.0,48.56610553524242,45.36082474226804,10.824742268041238,64.94845360824742,69.0721649484536,2.6,0,41.92436494323287,90.49047047847529,94.56967298306299,48.56610553524242,97.77713170245462,50.30019460891887
854,12504171923,74.00118263189992,98.62072310976005,Very High,196,868,1666,380,60.764989327986555,97.6148204685737,90.06211180124224,0.0,37.50838992998731,60.204081632653065,9.693877551020408,80.61224489795919,70.40816326530613,2.4,0,60.372457730948305,97.88084766093561,98.64221037840176,37.50838992998731,99.42019354570752,65.88547058092831
855,12501158505,74.00081046951757,98.6191061380247,Very High,382,635,1197,340,22.51228898518854,77.99578549147142,74.11764705882354,0.0,56.455359537145696,42.14659685863874,5.49738219895288,65.96858638743456,79.58115183246073,2.6,0,21.72670097198399,78.18206050912968,90.3142123074109,56.455359537145696,99.05553017402501,50.30019460891887
856,12501158201,73.99809739278928,98.61748916628937,Very High,443,696,1963,400,31.049091261884744,87.65265149001128,80.34188034188034,0.0,57.52696095457103,42.66365688487584,16.70428893905192,79.90970654627539,83.29571106094808,3.0,0,30.351221105938087,87.87818206050912,94.71601160731362,57.526960954571024,99.83552768202019,20.193780795826257
857,30403109616,73.99120128570483,98.61587219455404,Very High,440,829,1609,420,54.671431343380114,98.07692307692307,91.00817438692098,0.0,44.1285418773763,36.36363636363637,16.590909090909093,42.04545454545455,31.818181818181817,2.1,0,54.216286857796284,98.34482873517258,90.0764120430036,44.1285418773763,78.48735307554928,84.26649000041407
858,21204145916,73.98645951100737,98.6142552228187,Very High,285,579,918,321,15.760623504301144,70.37565540585385,69.90291262135922,0.0,55.6252939075942,37.89473684210527,5.263157894736842,61.40350877192983,68.42105263157895,2.2,100,14.905660377358487,70.53095428495268,85.30460883519446,55.6252939075942,97.14250114216888,78.9756117759099
859,11901157201,73.95071736361048,98.61263825108337,Very High,382,702,1462,377,32.04110342151219,87.50414813831553,80.23715415019763,0.0,56.37564858888594,42.14659685863874,8.900523560209423,60.20942408376963,69.3717277486911,2.8,0,31.35342644776607,87.729075036652,91.75431740515013,56.37564858888594,97.09598371890186,34.117013788248926
860,11703163907,73.93178991562678,98.61102127934804,Very High,390,811,1431,400,51.61697173533407,89.70846883918497,81.84818481848185,0.0,38.81191450561816,52.56410256410257,13.076923076923078,43.333333333333336,32.82051282051282,1.8,0,51.13044188515886,89.94235639077702,97.52970424631452,38.81191450561816,79.55642314241807,95.18198004223427
861,12602150039,73.92876390960983,98.6094043076127,Very High,502,684,2250,670,29.124894896837205,95.47852923607884,87.04663212435233,0.0,67.3286191935053,31.872509960159363,13.147410358565736,65.13944223107569,64.9402390438247,3.3,0,28.407253124234256,95.73587231773956,82.18576690585273,67.3286191935053,97.18735722889065,7.381888948697775
862,11901157234,73.91432665474424,98.60778733587738,Very High,639,626,1185,368,21.311687471702996,77.69463064976438,73.93364928909952,0.0,57.36591849415586,32.550860719874805,8.607198748043817,51.956181533646316,65.57120500782473,2.2,100,20.51376296659316,77.87968146074903,79.23654474552879,57.36591849415586,94.47605598704158,78.9756117759099
863,20703116603,73.90855192480265,98.60617036414203,Very High,473,528,1300,436,10.844220943017916,83.80981615450985,77.77777777777779,0.0,74.08098493837782,28.118393234672308,6.553911205073996,59.19661733615222,67.01902748414376,2.6,100,9.93874050477824,84.01972544315606,62.79839360101107,74.08098493837782,96.47630518752335,50.30019460891887
864,12703160116,73.90838583914584,98.6045533924067,Very High,421,689,1281,415,29.939848651445573,87.76796973518285,80.42704626334519,0.0,58.76338833902035,39.66745843230404,6.175771971496437,61.04513064133017,68.40855106888361,2.8,100,29.2305807400147,87.99396907903505,88.08920004323643,58.76338833902035,97.08103168999459,34.117013788248926
865,30503112611,73.88656122959256,98.60293642067137,Very High,611,790,2007,400,48.13239764568915,96.9403331784695,88.97795591182364,0.0,49.593555659497206,37.315875613747956,17.6759410801964,38.95253682487725,28.477905073649758,2.4,0,47.61006289308175,97.20361855257896,91.40426876418697,49.593555659497206,75.08659716742119,65.88547058092831
866,21205132254,73.87724133071164,98.60131944893602,Very High,521,611,1533,401,19.334131039389433,81.13343731333377,76.036866359447,0.0,62.81658038410054,31.477927063339735,10.36468330134357,76.1996161228407,78.1190019193858,2.6,0,18.515886629094176,81.33246701319472,78.81166385352836,62.81658038410054,99.58632720023259,50.30019460891887
867,11601130344,73.87611188209112,98.59970247720071,Very High,677,822,1816,385,53.474063773365245,97.55923541514568,89.95983935742971,0.0,44.818420626521906,54.505169867060566,8.567208271787297,72.3781388478582,78.72968980797637,2.7,0,53.00661602548396,97.82503665200586,97.44655730071757,44.818420626521906,99.42850022843378,42.114198169848024
868,12504171908,73.85565340442568,98.59808550546536,Very High,479,770,1458,348,44.40123536640579,87.48423707440101,80.22598870056498,0.0,43.86852107968379,44.258872651356995,7.09812108559499,72.86012526096033,73.2776617954071,2.3,0,43.840561953769495,87.70908303345328,92.60075331132713,43.86852107968379,99.10121692901939,72.84998550784645
869,11902165927,73.8345068866613,98.59646853373003,Very High,286,639,1708,420,23.058825431731453,84.3698148271056,78.13953488372093,0.0,62.30314731087063,34.96503496503497,13.636363636363635,73.07692307692307,76.57342657342657,2.9,0,22.27885322224945,84.58200053312008,86.95673864420591,62.303147310870635,99.32217468953773,26.697031178833175
870,11703163905,73.82613919597242,98.5948515619947,Very High,904,962,1437,500,73.32400879632624,99.29813499701335,95.28985507246377,0.0,26.510480550081695,64.04867256637168,24.336283185840706,75.88495575221239,64.60176991150442,1.6,100,73.0605243812791,99.57100493136079,99.77300883852033,26.510480550081695,98.5928479461727,98.09283259492359
871,50302104341,73.82023432300282,98.59323459025936,Very High,357,866,1362,260,60.48929564711209,92.45453640406186,84.06779661016948,0.0,32.6056556059272,57.70308123249299,10.644257703081232,68.34733893557423,58.82352941176471,1.9,0,60.09393122600669,92.69958683193389,98.32625198513335,32.6056556059272,96.65905220750093,92.55848619104799
872,20604150604,73.81839438747564,98.59161761852403,Very High,267,868,1645,380,60.764989327986555,97.73760536271321,90.32258064516128,0.0,37.631673949712756,50.56179775280899,16.10486891385768,41.57303370786517,39.325842696629216,2.1,0,60.372457730948305,98.00413168066106,97.4132985224788,37.631673949712756,81.66715122315902,84.26649000041407
873,11902136612,73.81426495077133,98.5900006467887,Very High,837,606,1271,400,18.768999417890175,77.76100086281276,73.96768402154399,0.0,60.001373337784045,40.50179211469534,6.093189964157706,58.06451612903226,69.05615292712068,2.7,100,17.944948133627378,77.94632147141142,88.98136676949173,60.001373337784045,96.65074552477468,42.114198169848024
874,11902165917,73.8071996279963,98.58838367505336,Very High,310,662,1292,373,26.08660500614449,81.87014667817084,76.49769585253456,0.0,56.73442711455807,33.87096774193548,7.419354838709677,68.06451612903226,76.45161290322581,2.4,0,25.3377440169893,82.07217113154738,80.61512110352628,56.73442711455807,98.96997134194461,65.88547058092831
875,60105103316,73.80387851357217,98.58676670331803,Very High,13,599,4750,0,17.971023866502815,99.72539324351231,100.0,0.0,82.86122682349097,23.076923076923077,30.76923076923077,30.76923076923077,0.0,4.0,0,17.13877317650903,100.0,82.20322776442809,82.86122682349097,42.082485359471704,0.4339364829613679
876,12003139632,73.79985778414749,98.58514973158269,Very High,1142,855,2029,505,58.7575189185693,98.64106988783435,92.37288135593221,0.0,40.56690878332978,62.17162872154116,11.033274956217163,82.39929947460595,84.23817863397548,2.6,0,58.34436004247324,98.91126882580302,98.98144991643733,40.56690878332978,99.89367446110397,50.30019460891887
877,11703163804,73.79192843349723,98.58353275984736,Very High,268,878,1764,460,62.312431278701254,97.29375456295215,89.5397489539749,0.0,35.62267656034865,53.35820895522389,15.671641791044777,42.91044776119403,32.83582089552239,1.9,0,61.9358000490076,97.55847660935625,97.99366420274552,35.62267656034865,79.35955476180587,92.55848619104799
878,21204156335,73.77722023105277,98.58191578811203,Very High,369,610,1220,291,19.235495763534054,73.45274440830956,71.53846153846153,0.0,55.20431392908817,42.81842818428184,5.9620596205962055,63.68563685636857,71.81571815718158,2.5,0,18.416237850200115,73.62055177928829,91.12572649643718,55.20431392908818,97.97483075133945,58.33712889735414
879,21003153518,73.76951274419817,98.58029881637668,Very High,509,734,1588,360,37.719099670137766,84.29514833742616,78.08564231738035,0.0,47.41726494079326,43.418467583497055,8.644400785854616,64.04715127701375,69.3516699410609,2.4,0,37.089765580331616,84.50703052112488,92.55585396070475,47.41726494079326,97.69904888482785,65.88547058092831
880,30503112618,73.76105294577829,98.57868184464135,Very High,298,519,1575,300,10.117392147985253,89.486958253136,81.67938931297711,0.0,80.51550199980451,22.483221476510067,16.778523489932887,30.201342281879196,18.456375838926174,2.5,0,9.20444335538675,89.71994535519126,60.5841904397642,80.51550199980451,61.428749428915566,58.33712889735414
881,30304106906,73.7572541963754,98.57706487290602,Very High,437,612,1958,510,19.479658495569495,88.33211654609411,80.81395348837209,0.0,69.89749975203907,32.494279176201374,6.407322654462242,63.38672768878718,73.68421052631578,3.0,0,18.6629094176264,88.56040916966546,76.68310204624633,69.89749975203907,98.18914316567678,20.193780795826257
882,21204131730,73.75279285415604,98.57544790117069,Very High,643,509,1506,375,9.4123924713796,75.16260702196854,72.48908296943232,0.0,66.84516542970331,40.90202177293934,8.398133748055987,72.16174183514774,81.02643856920683,3.1,0,8.492199624275095,75.33736505397842,90.4971355877242,66.84516542970331,99.53482576732982,14.786137219990888
883,21301133503,73.74377921422241,98.57383092943536,Very High,626,562,1474,346,13.838044110988939,76.69244043273379,73.33333333333333,0.0,63.91009131755287,38.498402555910545,11.501597444089457,63.897763578274756,68.370607028754,2.9,0,12.963325982193904,76.87341729974678,89.68894727652182,63.91009131755286,97.52294721103128,26.697031178833175
884,30306107911,73.74354199369846,98.57221395770001,Very High,395,494,1147,300,8.201280641614385,74.35040153978895,72.03947368421053,0.0,67.2532146171181,33.164556962025316,8.10126582278481,50.37974683544304,52.151898734177216,2.6,0,7.268643306379155,74.52185792349727,79.9291588023514,67.2532146171181,90.14329027702786,50.30019460891887
885,12703160111,73.7365258446475,98.57059698596468,Very High,7,450,449,0,4.251827178060927,99.72539324351231,100.0,0.0,96.72139181573144,0.0,0.0,100.0,42.857142857142854,1.0,0,3.278608184268561,100.0,0.0,96.72139181573144,98.84038709141502,100.0
886,21204156340,73.72850740407618,98.56898001422934,Very High,606,625,1111,298,21.18232973287627,70.40386274639941,69.92840095465394,0.0,50.1762002460308,47.68976897689769,6.270627062706271,61.71617161716172,64.52145214521452,2.3,0,20.383076043453404,70.5592762894842,94.59960588347788,50.1762002460308,96.48045852888649,72.84998550784645
887,40303107017,73.72582820243994,98.56736304249402,Very High,381,706,1256,253,32.72912489489684,78.27122187562222,74.29467084639498,0.0,46.410099033163014,47.76902887139108,9.448818897637794,52.23097112860893,48.818897637795274,2.2,0,32.04851752021563,78.45861655337865,95.41112007250415,46.410099033163014,89.63159862109066,78.9756117759099
888,11904137818,73.69729322944163,98.56574607075869,Very High,258,772,1768,420,44.76101157751762,95.65358067299397,87.25490196078431,0.0,51.70760038710972,38.759689922480625,9.30232558139535,64.72868217054264,70.15503875968993,2.7,0,44.20403495875193,95.91163534586165,88.85248900381644,51.70760038710972,97.88345724135065,42.114198169848024
889,30305107351,73.68595265409772,98.56412909902335,Very High,534,686,1485,420,29.44748075803635,86.58740957058471,79.60687960687962,0.0,58.07545625056356,38.01498127340824,5.992509363295881,61.04868913857678,64.41947565543072,2.7,0,28.733153638814013,86.80860988937758,85.98724525854543,58.07545625056356,96.30020351372679,42.114198169848024
890,12501158206,73.67441615780625,98.56251212728802,Very High,668,549,1538,430,12.611571049738052,79.88733656335036,75.27593818984548,0.0,68.35705022083299,38.02395209580838,11.676646706586826,67.51497005988024,79.34131736526946,3.4,0,11.72425059217512,80.08130081300811,89.28817899874448,68.35705022083299,99.14939568883166,5.00269139994203
891,12503148156,73.66995781657032,98.56089515555269,Very High,482,643,1795,440,23.66518983248173,84.56145881728281,78.26086956521739,0.0,61.88297538944073,43.15352697095436,15.767634854771783,66.18257261410788,75.93360995850622,3.3,0,22.891448174467044,84.77442356390777,94.72266336296137,61.88297538944073,98.75898160069777,7.381888948697775
892,11901157116,73.65214970418002,98.55927818381734,Very High,500,616,1161,400,20.02134402690641,82.26836795646115,76.74418604651163,0.0,63.26185028724768,35.199999999999996,5.0,55.800000000000004,73.4,2.7,100,19.210160908274116,82.4720111955218,80.89865218801188,63.261850287247675,97.03617560327284,42.114198169848024
893,21005154321,73.6429115790691,98.55766121208201,Very High,632,635,2133,421,22.51228898518854,88.29976106723304,80.78703703703704,0.0,66.80122119248357,38.449367088607595,8.38607594936709,65.50632911392405,74.20886075949366,3.7,0,21.72670097198399,88.52792216446755,87.96780550266487,66.80122119248357,98.50811978236491,1.4053248312699267
894,30302105819,73.62763584236417,98.55604424034668,Very High,327,877,1302,423,62.15396804863851,94.31207274175351,85.81560283687944,0.0,32.788965562186476,55.04587155963303,19.571865443425075,50.45871559633027,46.17737003058104,1.8,100,61.77570856816139,94.56467413034787,98.6056257223391,32.788965562186476,87.97192341238527,95.18198004223427
895,11703164512,73.62450852220535,98.55442726861135,Very High,487,906,2088,595,66.3112023801824,98.02299727882126,90.8675799086758,0.0,32.31502416594418,63.039014373716626,8.624229979466119,78.85010266940452,71.25256673511294,2.2,0,65.97565956056522,98.2906837265094,98.94819113819855,32.31502416594418,99.36038543007851,78.9756117759099
896,20703116503,73.62402840627551,98.55281029687602,Very High,836,666,1172,350,26.609695362525066,79.6683148602907,75.14450867052022,0.0,53.99517951538653,33.97129186602871,11.24401913875598,51.31578947368421,47.00956937799043,2.2,0,25.86620926243568,79.86138877782221,83.97841505292304,53.995179515386525,88.54342318395149,78.9756117759099
897,11901157224,73.62275685791727,98.55119332514067,Very High,644,480,1198,371,6.654647176767351,75.4488285657397,72.66666666666667,0.0,69.91863231837054,31.832298136645964,9.316770186335404,55.12422360248447,78.72670807453416,2.8,100,5.706117781589479,75.62475009996002,78.48240194896441,69.91863231837054,97.75221165427585,34.117013788248926
898,12003167711,73.5999944913158,98.54957635340534,Very High,517,893,1881,500,64.41691999223853,97.76664233092188,90.36697247706422,0.0,33.97137375548843,54.15860735009671,12.379110251450678,63.44294003868471,63.05609284332688,2.2,0,64.06191292983745,98.03328668532588,97.81074092243223,33.97137375548843,96.54774265896916,78.9756117759099
899,20604150522,73.59551224603814,98.54795938167001,Very High,541,930,1909,420,69.44408511739215,98.24118935421782,91.3716814159292,0.0,29.36902928120591,62.47689463955638,12.56931608133087,64.32532347504622,55.637707948244,1.9,0,69.14073348035612,98.50976276156203,99.10450739592082,29.36902928120591,95.07912115296756,92.55848619104799
