rank,SA1_CODE_2021,gentrification_risk_score,gentrification_risk_percentile,risk_category,total_population,median_personal_income,median_household_income,median_rent_weekly,income_percentile,education_percentile,pct_year12,pct_tertiary,edu_income_mismatch,pct_young_professionals,pct_age_20_24,pct_overseas_born,pct_non_english,avg_household_size,rental_stress,income_component,education_component,youth_component,mismatch_component,diversity_component,density_component,state_code,state,state_name
249,11703164727,82.94325131341046,99.59899100963716,Very High,512,770,1341,600,44.40123536640579,98.28267073737308,91.47121535181236,0.0,54.71085081445655,53.90625,31.8359375,81.0546875,70.3125,1.9,100,43.840561953769495,98.55141276822604,99.24752014234758,54.71085081445655,99.44012958425054,92.558486191048,1,NSW,New South Wales
250,11902136641,82.85236709789902,99.59737403790182,Very High,13,725,2125,278,35.97923808291831,99.72539324351231,100.0,0.0,64.66797353589807,38.46153846153847,38.46153846153847,46.15384615384615,46.15384615384615,2.3,0,35.33202646410193,100.0,97.19877940283864,64.66797353589807,86.33882958840388,72.84998550784645,1,NSW,New South Wales
251,20302104249,82.84485260469675,99.59575706616648,Very High,636,586,1928,351,16.495537158010478,93.98105130417468,85.44776119402985,0.0,78.58418161772292,37.57861635220126,30.81761006289308,42.61006289308176,36.63522012578616,2.7,0,15.648125459446211,94.23230707716912,95.60402098628909,78.58418161772292,80.931179133613,42.11419816984802,2,VIC,Victoria
252,21205156819,82.82009192403859,99.59414009443115,Very High,175,670,1609,375,27.17240152642132,96.61097099621688,88.53503184713377,0.0,70.43822012157318,49.142857142857146,22.285714285714285,81.14285714285714,77.71428571428571,2.7,0,26.434697378093603,96.87291749966678,97.80242622787252,70.43822012157318,99.7375088258504,42.11419816984802,2,VIC,Victoria
253,11703164616,82.7912000543781,99.59252312269582,Very High,215,735,1156,428,37.88403078714184,94.28967279484966,85.78947368421052,0.0,57.2857917194145,50.697674418604656,15.348837209302326,68.37209302325581,60.46511627906976,1.8,100,37.2563914073348,94.5421831267493,97.37006211076836,57.285791719414505,96.99131951655106,95.18198004223429,1,NSW,New South Wales
254,20604150309,82.76692106518087,99.59090615096048,Very High,369,756,1343,341,41.75910355086993,97.77742749054224,90.3846153846154,0.0,56.87283413841848,56.63956639566396,28.72628726287263,61.51761517615176,55.28455284552846,2.0,0,41.17128154864004,98.04411568705852,99.35228529379977,56.87283413841848,94.27005025543048,88.8973541468262,2,VIC,Victoria
255,12503171407,82.76198999403316,99.58928917922516,Very High,380,575,1096,350,15.22298040230257,83.44975774872238,77.51004016064257,0.0,69.29571053225365,43.15789473684211,12.36842105263158,61.578947368421055,63.94736842105263,2.2,100,14.362492853058892,83.65820338531255,93.72074266851808,69.29571053225365,96.3201395522698,78.9756117759099,1,NSW,New South Wales
256,21303134806,82.75903601752152,99.5876722074898,Very High,404,678,1153,290,28.247687730418477,90.90479192938209,82.77027027027027,0.0,63.622510156274,55.940594059405946,6.188118811881188,59.15841584158416,62.37623762376238,2.2,0,27.521032426692805,91.1435425829668,97.50974897937124,63.62251015627399,95.44627652946797,78.9756117759099,2,VIC,Victoria
257,20604111720,82.75334514640777,99.58605523575449,Very High,609,489,912,238,7.603001099540781,77.57848277692972,73.86609071274299,0.0,71.09884515523204,41.54351395730706,10.016420361247947,46.63382594417077,48.76847290640394,1.8,0,6.664216286857797,77.76306144208984,91.731036260383,71.09884515523204,87.5333305644391,95.18198004223429,2,VIC,Victoria
258,20302103937,82.75056873606754,99.58443826401916,Very High,220,633,1178,380,22.26974322488843,88.53039755757615,80.95238095238095,0.0,67.27783321042243,47.27272727272727,10.0,37.72727272727273,27.27272727272727,1.7,100,21.481662991096957,88.75949620151938,95.30386051268408,67.27783321042243,73.65950907505089,96.97486646515672,2,VIC,Victoria
259,11901157205,82.74614678389695,99.5828212922838,Very High,692,579,1381,430,15.760623504301144,95.503418065972,87.08240534521158,0.0,80.85520194437947,47.25433526011561,7.658959537572255,67.91907514450867,79.47976878612717,3.1,100,14.905660377358489,95.76086232173796,94.74261862990464,80.85520194437947,99.18428375628191,14.786137219990888,1,NSW,New South Wales
260,12003167824,82.74016461951341,99.58120432054848,Very High,785,683,1691,500,28.95672983636246,96.6798300922546,88.63287250384025,0.0,68.70469638657646,45.22292993630573,20.63694267515924,79.10828025477707,83.43949044585987,2.6,0,28.237360124152577,96.94205651072905,96.5585479217421,68.70469638657646,99.82555966274867,50.30019460891887,1,NSW,New South Wales
261,11703163915,82.71705846593721,99.57958734881316,Very High,196,717,1968,520,34.62906668391437,97.76332382026946,90.36144578313254,0.0,64.06197298096197,62.24489795918368,17.346938775510203,76.0204081632653,71.93877551020408,2.5,0,33.967981703830766,98.02995468479274,99.34230766032812,64.06197298096197,99.2158491506417,58.33712889735414,1,NSW,New South Wales
262,21304135907,82.59021631780716,99.5779703770778,Very High,10,774,933,1500,45.180615742836814,99.72539324351231,100.0,0.0,55.37204933431349,50.0,0.0,80.0,50.0,1.3,100,44.62795066568651,100.0,94.1406347437827,55.37204933431349,97.17157453171076,99.57682911680676,2,VIC,Victoria
