rank,SA1_CODE_2021,state,total_population,gentrification_risk_score,gentrification_risk_percentile,cbd_proximity_score,coastal_score,school_access_score,public_transport_score,parks_score,composite_amenity_index,amenity_percentile,amenity_category,premium_opportunity_score,premium_percentile
511,30503112607,QLD,353,77.84535486975679,99.17534441497963,70.0,79.18778033701055,37.53762814916852,31.034255294526098,23.756334101103164,48.20770661918229,84.34117549255966,Very High,63.02653074446954,99.40643445007898
517,11703163904,NSW,348,77.74723017186386,99.16564258456762,69.08908908908909,66.76493766291499,39.98749118730707,39.36150918554575,20.029481298874497,48.12931065038854,83.89891096516752,Very High,62.9382704111262,99.3814947210907
521,20604150423,VIC,147,77.72400471990971,99.15917469762628,70.0,63.98371519780176,39.87989184950377,39.082472266768065,19.195114559340528,47.72342090016411,81.39163687754592,Very High,62.723712810036915,99.33161526311413
522,30501111031,QLD,488,77.70668307040076,99.15755772589095,70.0,79.19182123085626,39.789772695588674,38.92686031709293,23.75754636925688,50.63207475840794,97.38631640202843,Very High,64.16937891440435,99.54609693241333
525,60105102720,TAS,951,77.66720037954497,99.15270681068496,70.0,89.99191821230856,37.04013286254855,34.289500223188455,26.997575463692566,51.028825679707,97.95494222296117,Very High,64.34801302962597,99.57269931000083
529,30501110537,QLD,1225,77.59697765679827,99.1462389237436,70.0,79.19182123085626,39.10642218773858,37.830757022170054,23.75754636925688,50.221378833107195,96.2008479507856,Very High,63.909178244952734,99.53113309502037
534,60104102602,TAS,30,77.51373606352655,99.13815406506694,70.0,89.99393865923142,39.915619129020484,31.572387455155653,26.998181597769424,50.925038728143136,97.80696649763073,Very High,64.21938739583484,99.55441017540943
542,20604150517,VIC,445,77.43020269221421,99.12521829118428,70.0,63.98371519780176,39.93941933315631,39.39803594160729,19.195114559340528,47.814217315604424,81.94696150968493,Very High,62.622210003909316,99.31166347992352
550,30304106904,QLD,457,77.33803153387896,99.1122825173016,69.85985985985985,79.58984927465956,39.283235278985636,34.94700795493527,23.876954782397867,49.57838461805453,92.57627400448915,Very High,63.458208075966745,99.46462715105162
551,20604150314,VIC,555,77.3365668902727,99.11066554556626,70.0,63.98371519780176,40.12880020413583,39.97894588919933,19.195114559340528,47.99732097669834,83.05096017956605,Very High,62.66694393348553,99.3183140743204
554,20604151004,VIC,357,77.31188440581818,99.10581463036026,70.0,63.98371519780176,39.82761324559365,40.056855192024734,19.195114559340528,47.956560910696254,82.81652672707624,Very High,62.634222658257215,99.31332612852273
566,30503113129,QLD,171,77.1458773658474,99.08641096953626,70.0,79.18778033701055,35.835754895940525,34.612710169127254,23.756334101103164,48.76194568718697,87.61991853021864,Very High,62.95391152651719,99.38980796408678
567,30303106016,QLD,294,77.1445680120254,99.08479399780092,69.85985985985985,79.59186972158241,38.09416813821489,29.83991882834609,23.877560916474724,48.06419289540303,83.47161027516835,Very High,62.604380453714214,99.30667553412587
576,12003168022,NSW,380,77.03447690863486,99.07024125218292,68.87887887887888,66.15874234678414,39.99688634779434,37.74008235424738,19.847622704035242,47.55507233546335,80.20616842630311,Very High,62.294774622049104,99.25014548175243
579,60105103115,TAS,338,77.02560914035124,99.0653903369769,70.0,89.99191821230856,36.760619859262455,33.53913237555177,26.997575463692566,50.7853311171406,97.60744866572449,Very High,63.90547012874592,99.52780779782194
581,30304106706,QLD,677,77.02338653867515,99.06215639350624,69.85985985985985,79.58984927465956,34.577521301490364,32.13504009407261,23.876954782397867,47.93424985733981,82.670213650345,Very High,62.47881819800748,99.28672375093524
582,11703164531,NSW,1130,77.00720140705431,99.06053942177093,69.08908908908909,66.76493766291499,40.00871751253028,37.28998968548789,20.029481298874497,47.61567604041872,80.608529387314,Very High,62.311438723736515,99.25513342755009
593,30501111103,QLD,681,76.86150472655257,99.04275273268225,70.0,79.19182123085626,39.23481811166064,38.63030899201481,23.75754636925688,50.446946010352804,97.02219635879958,Very High,63.654225368452686,99.49455482583755
595,30302105801,QLD,553,76.85214563095224,99.03951878921156,69.85985985985985,79.59389016850527,38.503507592856906,37.742030025793476,23.87816705055158,50.12198257284324,95.72034250561144,Very High,63.48706410189774,99.47294039404771
600,20604150510,VIC,474,76.80367105170836,99.0314339305349,70.0,63.98371519780176,39.317892538254725,39.39803594160729,19.195114559340528,47.689911956624115,81.14223958766314,Very High,62.24679150416624,99.2385069415579
607,11703164518,NSW,225,76.61349086538576,99.02011512838756,69.08908908908909,66.76493766291499,39.697080069372994,38.47164855433574,20.029481298874497,47.84876326899922,82.16310582758334,Very High,62.23112706719249,99.23518164435946
620,30403109619,QLD,328,76.48479870886811,98.99909449582822,69.92992992992993,79.38982502929647,39.43543140704352,37.27058020872394,23.816947508788942,50.168229696784984,95.93482417491063,Very High,63.326514202826544,99.44800066505944
623,12504171721,NSW,343,76.41342992430063,98.9942435806222,68.52852852852853,65.1463961688456,39.73612277193215,39.69042582351227,19.54391885065368,47.70551039532152,81.27691412419985,Very High,62.05947015981107,99.18363953778369
627,50301103505,WA,480,76.36563964147732,98.98777569368087,70.0,69.59591061542814,38.46701364224782,36.7575925405459,20.87877318462844,47.95400343359453,82.8048881868817,Very High,62.15982153753592,99.20691661817274
641,11904167105,NSW,575,76.26226022958696,98.9651380893862,68.94894894894894,66.35878680110731,39.452725752647126,38.059711612020365,19.907636040332193,47.58267371698767,80.38407182641949,Very High,61.922466973287314,99.15537451159697
642,11703164513,NSW,926,76.25029862414465,98.96352111765088,69.08908908908909,66.76493766291499,40.21585957778736,39.73803637320591,20.029481298874497,48.26911612539964,84.69365699559398,Very High,62.25970737477215,99.24183223875633
643,30910156126,QLD,140,76.24970152254988,98.96190414591553,69.85985985985985,78.3654584394068,37.95974823248249,37.86726354704598,23.509637531822037,49.80499489390728,93.96957353063429,Very High,63.02734820822858,99.4080970986782
654,12501170920,NSW,3,76.13314103715166,98.94411745682686,68.52852852852853,65.1524581220069,39.89536912902048,40.1669745033939,19.54573743660207,47.857678917576045,82.2129852855599,Very High,61.99540997736385,99.16867570039072
660,11703163913,NSW,637,76.08385168969392,98.93441562641485,69.08908908908909,66.76493766291499,40.18498935340392,40.67398128698903,20.029481298874497,48.496928308968734,86.07199268434617,Very High,62.290389999331325,99.24848283315322
661,20604151011,VIC,872,76.06752787439203,98.93279865467952,70.0,63.98371519780176,39.30039691970658,40.09467323557128,19.195114559340528,47.86057215640548,82.23459971734974,Very High,61.964050015398755,99.16368775459307
666,30303106514,QLD,669,76.02351710498691,98.92471379600283,69.85985985985985,79.59186972158241,35.105593728217215,33.53844082480814,23.877560916474724,48.391108512519004,85.42688502784937,Very High,62.20731280875296,99.2301936985618
679,60105102706,TAS,365,75.85081670270894,98.9036931634435,70.0,89.99191821230856,34.06337392538255,32.27295121265727,26.997575463692566,49.929336639640994,94.66456064510766,Very High,62.89007667117497,99.36985618089616
683,60401108201,TAS,34,75.79640381111537,98.89722527650216,69.85985985985985,89.3938659231422,37.71893114150098,27.840315607819367,26.81815977694266,49.40063395023274,91.47393798320725,Very High,62.59851888067405,99.30501288552665
687,11903166404,NSW,963,75.73446126995734,98.89075738956085,68.94894894894894,66.36080745216108,39.834010215089464,38.868976412721345,19.908242235648324,47.861640836606874,82.24125031174661,Very High,61.79805105328211,99.11547094521573
692,12003167607,NSW,362,75.66794108040564,98.88267253088416,68.87887887887888,66.15874234678414,38.99556811166064,38.534467924700536,19.847622704035242,47.5534050808499,80.18455399451327,Very High,61.61067308062777,99.0589408928423
695,60105103121,TAS,299,75.654074939962,98.87782161567816,70.0,89.99191821230856,34.04374746074949,32.27295121265727,26.997575463692566,49.925411346714384,94.64128356471859,Very High,62.78974314333819,99.34990439770554
698,20604150619,VIC,600,75.64225110300654,98.87297070047217,70.0,63.98371519780176,40.05035848242441,41.119273562914344,19.195114559340528,48.266714550784805,84.67370521240336,Very High,61.95448282689567,99.16036245739464
700,30504113702,QLD,608,75.61560615512023,98.86973675700148,70.0,79.1857598900877,39.020742589703595,38.42757947988824,23.755727967026306,50.35226656647988,96.70130517915038,Very High,62.98393636080006,99.39645855848367
703,20604150327,VIC,604,75.55027586113192,98.86488584179548,70.0,63.98371519780176,39.59662531948087,39.8313935225751,19.195114559340528,47.85399790811129,82.19635879956772,Very High,61.70213688462161,99.08055532463213
