SAL_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,Suburb_Name
SAL50182,14,14,25,59,3018,342,0,899,0.9,1124,2.2,8,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bringo
SAL50183,1975,2297,4269,53,1733,632,370,1562,0.7,1232,2.3,1640,1998,3640,0,3,3,4,5,6,12,0,34,0,3,4,0,3,4,16,7,13,14,8,0,76,0,8,5,9,13,13,7,4,0,0,4,14,13,3,0,0,0,37,0,0,6,0,0,0,0,0,0,8,0,0,5,13,15,7,0,0,0,44,Broadwater (WA)
SAL50184,394,369,759,34,2200,1508,320,3524,0.8,3557,3.3,274,270,543,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,7,0,4,0,0,0,15,0,0,0,3,0,0,0,0,0,0,4,10,3,7,0,0,0,25,0,0,0,4,4,4,0,0,0,7,0,0,4,11,11,9,0,0,0,34,Broadwood
SAL50185,495,495,993,39,1300,814,208,2055,0.8,1411,2.2,391,385,773,0,0,4,5,0,0,0,0,8,0,0,0,3,0,0,3,9,0,0,0,0,22,0,6,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,11,Brockman
SAL50186,9,7,17,53,1950,575,125,1999,0.9,900,1.8,7,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broke (WA)
SAL50187,1460,1510,2968,30,1438,620,300,1542,0.8,1396,2.9,1022,1120,2145,0,6,8,5,0,0,0,0,15,0,0,0,0,0,0,17,6,7,0,0,0,37,0,3,5,4,0,0,0,0,0,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,13,Brookdale (WA)
SAL50188,131,124,249,50,1767,743,200,2055,0.8,1812,2.7,109,105,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Brookhampton
SAL50189,369,364,732,51,1300,547,200,1567,0.7,1189,2.2,304,308,611,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,4,0,0,3,0,0,11,0,0,3,5,3,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,Brookton
SAL50190,1902,1898,3797,36,1950,967,300,2281,1.0,1802,2.5,1476,1573,3052,0,17,9,6,6,0,0,0,36,0,4,6,0,3,4,33,23,15,10,0,0,112,0,23,22,13,14,4,6,0,0,0,5,7,4,6,0,0,0,24,0,0,0,0,7,3,5,0,0,13,0,0,8,9,12,8,4,0,0,36,Broome
SAL50191,58,52,109,41,0,1025,150,2285,0.7,2281,2.6,52,35,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,Broomehill East
SAL50192,98,110,211,50,782,506,200,1328,0.6,942,2.1,79,88,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broomehill Village
SAL50193,88,88,173,38,1625,1095,150,2562,0.8,2125,2.7,62,68,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broomehill West
SAL50194,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brown Hill (WA)
SAL50195,64,61,125,50,1311,680,250,1449,1.0,1333,2.4,50,53,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,Brown Range
SAL50196,388,354,742,49,737,746,160,1699,0.7,1236,2.4,312,291,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,Bruce Rock
SAL50197,617,587,1195,44,1398,612,250,1660,0.8,1333,2.5,488,496,983,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,13,0,0,0,7,0,0,0,0,0,0,0,3,6,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,0,0,0,20,Brunswick (WA)
SAL50198,17,11,27,49,0,900,100,2250,0.9,2250,2.5,11,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buckingham (WA)
SAL50199,31,27,56,51,1733,1025,230,1718,0.7,1674,2.1,19,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buckland (WA)
SAL50200,1637,1345,2990,33,1810,1409,388,3198,0.9,2812,2.6,1318,1022,2344,0,9,4,0,0,3,0,0,19,0,4,0,0,0,0,12,0,6,4,0,0,30,0,12,10,3,0,9,0,0,0,3,23,32,24,16,3,0,0,106,0,0,0,0,5,0,0,0,0,11,0,3,28,36,27,20,6,0,0,113,Bulgarra
SAL50201,3883,4148,8030,44,2167,756,420,2378,0.8,1880,2.7,3108,3428,6537,8,37,107,106,73,55,19,3,405,0,7,13,23,20,19,209,179,124,74,33,3,714,0,17,54,60,43,45,7,7,0,0,11,55,39,18,4,0,0,125,0,0,6,16,9,8,4,0,0,49,0,0,14,67,55,29,4,3,0,173,Bull Creek (WA)
SAL50202,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullabulling
SAL50203,40,36,82,43,1580,979,0,2208,0.9,2125,2.9,39,26,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullaring
SAL50204,74,83,159,48,2167,841,255,2374,1.0,1781,2.3,61,65,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,6,Buller
SAL50205,15,17,29,52,0,599,0,2749,0.7,724,1.8,15,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullfinch
SAL50206,3,3,6,60,0,724,0,900,0.7,1374,2.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullock Hills
SAL50207,2886,2721,5605,38,1950,869,350,2105,0.7,1912,2.8,2303,2228,4527,0,6,9,4,5,5,0,0,29,0,5,4,0,7,0,13,9,13,7,4,0,61,0,14,13,11,9,7,0,0,0,4,22,21,27,17,5,0,0,90,0,3,0,3,4,0,0,0,0,18,0,4,25,26,30,15,7,0,0,104,Bullsbrook
SAL50208,0,0,0,72,0,2124,0,4750,0.6,3874,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bulong
SAL50209,22,25,48,48,542,1542,50,3624,1.0,3624,3.1,22,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bulyee
SAL50210,1928,2021,3948,49,1733,923,330,2198,0.7,1614,2.0,1716,1800,3520,0,18,17,30,19,10,6,5,116,0,5,8,7,8,8,39,46,38,26,8,5,213,0,13,20,32,28,16,0,0,0,0,3,14,29,18,8,0,0,73,0,0,0,6,4,4,0,0,0,18,0,0,5,21,33,25,8,0,0,93,Bunbury (WA)
SAL50211,8,9,19,30,0,866,0,1562,0.8,1875,3.3,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bundanoon (WA)
SAL50212,13,16,26,46,0,1312,0,3124,0.8,3374,2.7,13,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buniche
SAL50213,33,25,61,39,3000,1312,0,3125,0.8,1812,3.1,22,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bunjil
SAL50214,29,20,51,40,1083,1196,0,2750,0.7,2333,2.5,18,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Buntine
SAL50215,15,16,30,54,0,1083,0,2250,0.9,1874,2.9,14,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burakin
SAL50216,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buraminya
SAL50217,394,399,788,38,1742,918,298,2333,0.8,2086,2.8,293,302,589,0,0,0,0,4,3,0,0,9,0,0,0,0,5,0,0,0,4,3,0,0,7,0,0,5,3,0,0,0,0,0,0,3,5,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,16,Burekup
SAL50218,5,8,11,71,2011,1062,288,2999,0.5,1062,1.5,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burges
SAL50219,324,20,340,35,867,556,275,1062,0.6,725,2.0,319,10,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burlong
SAL50220,0,0,3,36,0,2374,0,3750,0.3,3750,2.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burma Road
