SAL_CODE_2021,Suburb_Name,KMeans_5,KMeans_10,KMeans_15,KMeans_20,Hierarchical_10,Hierarchical_20,HDBSCAN
SAL30348,Boynedale,0,8,4,0,4,12,-1
SAL30349,Boyneside,0,0,0,0,4,7,0
SAL30350,Boynewood,0,0,0,8,4,12,0
SAL30351,Bracalba,0,0,0,8,4,12,0
SAL30352,Bracewell,0,0,0,8,4,7,0
SAL30353,Bracken Ridge,1,5,10,13,3,9,-1
SAL30354,Braemeadows,0,8,4,3,4,7,0
SAL30355,Braemore,0,8,4,3,4,7,0
SAL30356,Bramston Beach,0,8,4,3,4,7,0
SAL30357,Branch Creek,0,0,0,0,4,12,0
SAL30358,Branchview,0,8,4,0,4,7,0
SAL30359,Brandon,0,8,4,3,4,7,0
SAL30360,Brandy Creek (Qld),0,0,0,8,4,12,0
SAL30361,Branyan,4,6,9,18,3,14,-1
SAL30362,Brassall,4,6,9,15,3,9,-1
SAL30363,Bray Park (Qld),4,6,9,15,3,9,-1
SAL30364,Breadalbane (Qld),0,0,0,8,4,12,0
SAL30365,Breakaway,0,0,0,8,4,12,-1
SAL30366,Breddan,0,0,0,8,4,7,0
SAL30367,Brendale,0,8,4,3,3,14,-1
SAL30368,Bribie Island North,0,3,2,11,6,13,1
SAL30369,Bridgeman Downs,1,5,1,7,1,5,-1
SAL30370,Bridges,0,0,0,8,4,12,0
SAL30371,Brigalow,0,8,4,3,4,7,0
SAL30372,Brightly,0,0,0,8,4,12,0
SAL30373,Brighton (Qld),1,5,10,1,1,16,-1
SAL30374,Brightview,0,8,4,3,4,7,0
SAL30375,Brigooda,0,8,4,3,4,7,0
SAL30376,Bringalily,0,0,0,8,4,12,0
SAL30377,Brinsmead,4,6,9,18,3,9,-1
SAL30378,Brisbane Airport,0,8,4,3,4,12,-1
SAL30379,Brisbane City,3,4,1,10,0,0,-1
SAL30380,Broadbeach,4,5,5,1,1,16,-1
SAL30381,Broadbeach Waters,1,5,5,1,1,5,-1
SAL30382,Broadmere,0,0,0,8,4,12,0
SAL30383,Broadwater (Qld),0,8,4,3,4,7,0
SAL30384,Broken River,0,0,0,8,4,12,-1
SAL30385,Bromelton,0,8,4,3,4,7,0
SAL30386,Brookfield (Qld),1,5,5,1,1,5,-1
SAL30387,Brookhill,0,0,0,8,4,7,0
SAL30388,Brooklands,0,8,4,3,4,7,0
SAL30389,Brookstead,0,8,4,3,4,7,0
SAL30390,Brookwater,4,6,9,18,3,14,-1
SAL30391,Brooloo,0,8,4,3,4,7,0
SAL30392,Brooweena,0,8,4,3,4,7,0
SAL30393,Broughton (Qld),0,0,0,8,4,12,0
SAL30394,Brovinia,0,8,4,3,4,7,-1
SAL30395,Browns Plains (Qld),0,6,9,18,3,14,-1
SAL30396,Broxburn,0,8,4,3,4,7,0
SAL30397,Brush Creek,0,8,4,3,4,7,0
SAL30398,Bryden,0,8,4,3,4,7,0
SAL30399,Brymaroo,0,8,4,3,4,7,0
SAL30400,Buaraba,0,8,4,3,4,7,0
SAL30401,Buaraba South,0,3,2,11,6,13,1
SAL30402,Bucasia,4,6,9,18,3,14,-1
SAL30403,Bucca (Qld),0,8,4,3,4,7,0
SAL30404,Buccan,0,0,0,8,4,12,-1
SAL30405,Buckingham (Qld),0,3,2,11,6,13,1
SAL30406,Buckland (Qld),0,8,4,0,4,7,0
SAL30407,Buddina,4,6,9,18,3,14,-1
SAL30408,Buderim,3,2,14,17,5,2,-1
SAL30409,Budgee,0,8,4,3,4,7,0
SAL30410,Bukali,0,8,4,3,4,7,0
SAL30411,Bulgun,0,8,4,3,4,7,0
SAL30412,Bulimba,1,5,5,7,1,5,-1
SAL30413,Bullcamp,0,8,4,3,4,7,0
SAL30414,Bulleringa,0,3,2,11,6,13,1
SAL30415,Bulli Creek,0,8,4,3,4,12,-1
SAL30416,Bulloo Downs,0,8,4,3,4,12,-1
SAL30417,Bullyard,0,8,4,3,4,7,0
SAL30418,Bulwer,0,8,4,3,4,7,0
SAL30419,Bunburra,0,8,4,3,4,7,0
SAL30420,Bundaberg Central,0,8,4,3,4,7,0
SAL30421,Bundaberg East,0,8,4,3,3,14,-1
SAL30422,Bundaberg North,0,8,4,18,3,14,-1
SAL30423,Bundaberg South,0,8,4,3,3,14,-1
SAL30424,Bundaberg West,0,8,4,3,3,14,-1
SAL30425,Bundall,4,6,9,1,1,16,-1
SAL30426,Bundamba,4,6,9,18,3,14,-1
SAL30427,Bundi,0,0,0,8,4,12,0
SAL30428,Bundoora (Qld),0,8,4,0,4,19,-1
SAL30429,Bungaban,0,0,0,8,4,12,0
SAL30430,Bungadoo,0,8,4,3,4,7,0
SAL30431,Bungalow,0,8,4,3,3,14,-1
SAL30432,Bungeworgorai,0,8,4,0,4,7,0
SAL30433,Bungil (Qld),0,0,0,8,4,12,0
SAL30434,Bungundarra,0,0,0,8,4,12,0
SAL30435,Bungunya,0,0,0,0,4,12,0
SAL30436,Bunjurgen,0,8,4,3,4,7,0
SAL30437,Bunya,4,6,9,18,3,14,-1
SAL30438,Bunya Creek,0,8,4,3,4,7,0
SAL30439,Bunya Mountains,0,8,4,3,4,12,-1
SAL30440,Burbank,0,0,0,8,3,14,-1
SAL30441,Burdell,4,6,9,18,3,9,-1
SAL30442,Burgowan,0,8,4,0,4,7,0
SAL30443,Burketown,0,0,0,0,4,12,0
SAL30444,Burleigh,0,0,0,8,4,7,0
SAL30445,Burleigh Heads,1,5,5,1,1,5,-1
SAL30446,Burleigh Waters,1,5,10,13,1,5,-1
SAL30447,Burncluith,0,0,0,8,4,7,0
SAL30448,Burnett Creek,0,0,0,8,4,12,-1
SAL30449,Burnett Heads,0,8,4,3,4,7,-1
SAL30450,Burnside (Qld),0,0,0,18,3,14,-1
SAL30451,Burpengary,4,5,10,15,3,18,-1
SAL30452,Burpengary East,4,6,9,15,3,9,-1
SAL30453,Burra Burri,0,8,4,3,4,7,0
SAL30454,Burrar Islet,0,3,2,11,6,13,1
SAL30455,Burrum Heads,0,8,4,3,4,7,-1
SAL30456,Burrum River,0,8,4,3,4,7,0
SAL30457,Burrum Town,0,8,4,3,4,7,0
SAL30458,Burton (Qld),0,8,0,0,4,12,0
SAL30459,Burua,0,0,0,8,4,12,0
SAL30460,Bushland Beach,4,6,9,18,1,16,-1
SAL30461,Bushley,0,8,4,3,4,7,0
SAL30462,Butchers Creek,0,0,0,8,4,7,0
SAL30463,Buxton (Qld),0,8,4,3,4,7,0
SAL30464,Bybera,0,8,4,3,4,7,0
SAL30465,Byee,0,0,0,0,4,7,0
SAL30466,Byellee,0,3,2,11,6,13,1
SAL30467,Byfield,0,8,4,3,4,7,0
SAL30468,Bymount,0,0,0,0,4,12,0
SAL30469,Byrnestown,0,8,4,3,4,7,0
SAL30470,Cabarlah,0,0,0,8,4,12,-1
SAL30471,Caboolture,1,5,10,13,1,5,-1
SAL30472,Caboolture South,4,6,9,18,3,14,-1
SAL30473,Caboonbah,0,8,4,3,4,12,-1
SAL30474,Cadarga,0,0,0,0,4,7,0
SAL30475,Caffey,0,8,4,3,4,7,0
SAL30476,Cainbable,0,0,0,8,4,7,0
SAL30477,Cairdbeign,0,0,0,8,4,12,0
SAL30478,Cairns City,4,6,9,18,3,14,-1
SAL30479,Cairns North,4,6,9,18,3,9,-1
SAL30480,Calamvale,1,5,10,13,1,5,-1
SAL30481,Calavos,0,8,4,3,4,7,0
SAL30482,Calcium,0,8,4,8,4,12,0
SAL30483,Caldervale,0,0,0,8,4,12,-1
SAL30484,Calen,0,8,4,3,3,14,-1
SAL30485,Calgoa,0,8,4,3,4,7,-1
SAL30486,Calico Creek,0,8,4,0,4,7,0
SAL30487,Calingunee,0,8,4,3,4,7,0
SAL30488,Callandoon,0,0,0,8,4,12,0
SAL30489,Callemondah,0,8,4,3,4,7,0
SAL30490,Callide,0,0,0,8,4,12,0
SAL30491,Calliope (Qld),4,6,9,18,3,9,-1
SAL30492,Caloundra,4,6,9,18,3,14,-1
SAL30493,Caloundra West,4,6,9,18,3,9,-1
SAL30494,Calvert (Qld),0,0,0,8,4,7,0
SAL30495,Camboon (Qld),0,0,0,0,4,19,0
SAL30496,Cambooya,0,0,0,8,3,14,-1
SAL30497,Cambridge (Qld),0,0,0,8,4,12,0
SAL30498,Cambroon,0,8,4,3,4,7,0
SAL30499,Cameby,0,8,4,3,4,7,0
SAL30500,Cameron Corner,0,0,0,0,4,19,-1
SAL30501,Camira (Qld),4,6,9,18,3,14,-1
SAL30502,Camooweal,0,8,4,0,4,12,0
SAL30503,Camp Creek (Qld),0,8,4,3,4,7,0
SAL30504,Camp Hill,1,4,1,2,0,0,-1
SAL30505,Camp Mountain,0,0,0,18,3,14,-1
SAL30506,Campaspe,0,8,4,3,4,7,0
SAL30507,Campbell Creek,0,8,4,0,4,7,0
SAL30508,Campbells Pocket,0,0,0,8,4,12,0
SAL30509,Campwin Beach,0,0,0,8,4,7,0
SAL30510,Canaga,0,0,0,8,4,7,0
SAL30511,Canal Creek,0,8,4,3,4,7,0
SAL30512,Cania,0,8,4,0,4,19,0
SAL30513,Canina,0,8,4,3,4,7,0
SAL30514,Cannindah,0,8,4,3,4,7,0
SAL30515,Canning Creek,0,0,0,0,4,19,-1
SAL30516,Canningvale,0,8,4,3,4,7,0
SAL30517,Cannon Creek (Scenic Rim - Qld),0,8,4,3,4,7,0
SAL30518,Cannon Creek (Southern Downs - Qld),0,8,4,3,4,7,0
SAL30519,Cannon Hill,4,5,10,15,1,16,-1
SAL30520,Cannon Valley,0,0,0,8,4,12,0
SAL30521,Cannonvale,4,6,9,15,3,9,-1
SAL30522,Canoona,0,8,4,3,4,7,0
SAL30523,Canungra,0,0,0,8,4,12,0
SAL30524,Capalaba,1,5,10,13,1,5,-1
SAL30525,Cape Cleveland,0,8,4,3,4,7,0
SAL30526,Cape Conway,0,3,2,11,6,13,1
SAL30527,Cape Gloucester,0,8,4,3,4,7,0
SAL30528,Cape Hillsborough,0,0,0,8,4,12,-1
SAL30529,Cape Tribulation,0,8,4,3,4,7,0
SAL30530,Capella,0,0,0,8,4,12,-1
SAL30531,Captain Creek,0,8,4,3,4,7,0
SAL30532,Captains Mountain,0,8,4,3,4,7,0
SAL30533,Caravonica,0,0,0,18,3,14,-1
SAL30534,Carbine Creek,0,0,0,8,4,12,-1
SAL30535,Carbrook,0,0,0,8,3,14,-1
SAL30536,Cardstone,0,8,4,3,4,7,0
SAL30537,Cardwell,0,8,4,3,4,7,0
SAL30538,Carina (Qld),1,5,10,13,1,5,-1
SAL30539,Carina Heights,4,5,10,15,1,16,-1
SAL30540,Carindale,3,4,14,2,0,0,-1
SAL30541,Carmila,0,8,4,3,4,7,0
SAL30542,Carmoo,0,8,4,3,4,7,0
SAL30543,Carnarvon Park,0,8,4,0,4,12,-1
SAL30544,Carneys Creek,0,8,4,3,4,7,0
SAL30545,Carole Park,0,0,0,8,4,12,0
SAL30546,Caroline Crossing,0,0,0,0,4,12,0
SAL30547,Carpendale,0,0,0,8,4,7,0
SAL30548,Carpentaria,0,0,0,0,4,19,-1
SAL30549,Carrandotta,0,0,0,0,4,19,-1
SAL30550,Carrara,1,5,10,15,1,11,-1
SAL30551,Carrington (Qld),0,0,0,8,4,7,0
SAL30552,Carruchan,0,8,4,3,4,7,0
SAL30553,Carseldine,1,5,5,7,1,5,-1
SAL30554,Carstairs,0,0,0,8,4,7,0
SAL30555,Carters Ridge,0,8,4,3,4,7,0
SAL30556,Cashmere,4,6,9,1,3,9,-1
SAL30557,Cassowary,0,0,0,8,4,12,0
SAL30558,Castaways Beach,0,0,0,8,4,12,-1
SAL30559,Castle Creek (Qld),0,0,0,8,4,12,0
SAL30560,Castle Hill (Qld),4,0,0,8,3,14,-1
SAL30561,Cattle Creek (North Burnett - Qld),0,8,4,3,4,7,0
SAL30562,Cattle Creek (Toowoomba - Qld),0,8,4,3,4,7,0
SAL30563,Causeway Lake,0,8,4,3,4,7,0
SAL30564,Cawarral,0,0,0,8,4,7,0
SAL30565,Cawdor (Qld),0,0,0,8,4,12,0
SAL30566,Cecil Plains,0,8,4,3,4,7,0
SAL30567,Cedar Creek (Logan - Qld),0,0,0,8,4,12,-1
SAL30568,Cedar Creek (Moreton Bay - Qld),0,0,0,8,4,12,-1
SAL30569,Cedar Grove,0,0,0,8,4,12,0
SAL30570,Cedar Pocket,0,8,4,3,4,7,0
SAL30571,Cedar Vale,0,0,0,8,4,12,-1
SAL30572,Cedarton,0,8,4,3,4,7,0
SAL30573,Cement Mills,0,8,4,3,4,7,0
SAL30574,Centenary Heights,4,6,9,15,3,9,-1
SAL30575,Ceratodus,0,8,4,3,4,19,0
SAL30576,Chahpingah,0,8,4,3,4,7,0
SAL30577,Chambers Flat,0,8,4,3,3,14,-1
SAL30578,Chances Plain,0,0,0,8,4,12,0
SAL30579,Chandler (Qld),0,0,0,8,3,14,-1
SAL30580,Chapel Hill (Qld),3,2,14,17,5,2,-1
SAL30581,Charlestown (Qld),0,8,4,3,4,7,0
SAL30582,Charleville,0,8,4,3,3,14,-1
SAL30583,Charlton (Qld),0,0,0,8,4,7,0
SAL30584,Charlwood,0,8,4,3,4,7,0
SAL30585,Charters Towers City,0,8,4,3,3,14,-1
SAL30586,Chatsworth (Qld),0,8,4,3,4,7,0
SAL30587,Cheeseborough,0,0,0,8,4,12,0
SAL30588,Chelmer,1,5,11,14,0,10,-1
SAL30589,Chelmsford,0,8,4,3,4,7,0
SAL30590,Chelona,0,0,0,8,4,12,0
SAL30591,Cheltenham (Qld),0,0,0,0,4,19,0
SAL30592,Cherbourg,0,8,4,0,4,19,0
SAL30593,Chermside,1,5,10,15,1,5,-1
SAL30594,Chermside West,4,6,9,15,1,16,-1
SAL30595,Cherry Creek,0,8,4,3,4,7,0
SAL30596,Cherry Gully,0,8,4,0,4,7,0
SAL30597,Cherwell,0,0,0,0,4,19,-1
SAL30598,Chevallum,0,0,0,8,3,14,-1
SAL30599,Chewko,0,8,4,3,4,7,0
SAL30600,Childers (Qld),0,8,4,3,4,7,0
SAL30601,Chillagoe,0,8,4,3,4,7,0
SAL30602,Chinchilla,4,6,9,18,3,9,-1
SAL30603,Chinghee Creek,0,8,4,3,4,7,0
SAL30604,Chirnside,0,0,0,8,4,7,0
SAL30605,Christmas Creek,0,8,4,3,4,7,0
SAL30606,Churchable,0,8,4,8,4,7,0
SAL30607,Churchill (Qld),0,8,4,3,3,14,-1
SAL30608,Chuwar,0,0,0,18,4,12,-1
SAL30609,Cinnabar,0,8,4,3,4,7,0
SAL30610,Clagiraba,0,0,0,8,4,12,0
SAL30611,Clairview,0,8,4,3,4,7,0
SAL30612,Clara Creek,0,0,0,8,4,12,0
SAL30613,Claraville,0,0,0,0,4,19,0
SAL30614,Clare (Qld),0,0,0,8,4,7,0
SAL30615,Clarendon (Qld),0,8,4,3,4,7,0
SAL30616,Clarke Creek,0,0,0,8,4,12,0
SAL30617,Clayfield,1,4,1,7,1,5,-1
SAL30618,Clear Island Waters,4,6,9,1,1,16,-1
SAL30619,Clear Mountain,0,0,0,8,4,12,-1
SAL30620,Clemant,0,0,0,8,4,12,-1
SAL30621,Clermont,0,0,0,18,4,12,-1
SAL30622,Cleveland (Qld),1,2,5,7,5,17,-1
SAL30623,Clifford,0,8,4,0,4,12,0
SAL30624,Clifton (Qld),0,8,4,3,4,7,0
SAL30625,Clifton Beach (Qld),4,6,9,18,3,9,-1
SAL30626,Clinton (Qld),4,6,9,18,3,9,-1
SAL30627,Clintonvale,0,8,4,3,4,7,0
SAL30628,Cloncurry,4,6,9,18,3,14,-1
SAL30629,Clontarf (Moreton Bay - Qld),4,6,9,15,3,9,-1
SAL30630,Clontarf (Toowoomba - Qld),0,0,0,8,4,12,0
SAL30631,Closeburn,0,0,0,8,4,12,0
SAL30632,Cloyna,0,8,4,3,4,7,0
SAL30633,Cluden,0,8,4,3,4,7,0
SAL30634,Clumber,0,8,4,3,4,7,0
SAL30635,Coal Creek,0,8,4,3,4,7,0
SAL30636,Coalbank,0,8,4,3,4,7,0
SAL30637,Coalfalls,0,0,0,8,3,14,-1
SAL30638,Coalstoun Lakes,0,8,4,3,4,7,0
SAL30639,Cobbs Hill,0,0,0,8,4,12,-1
SAL30640,Cobraball,0,8,4,3,4,7,0
