SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score,state,tod_category,car_dep_category,transit_category,investment_priority
40302105929,403021059,40302,235,211,20,4,0.8978723404255319,0.0851063829787234,0.0170212765957446,506,6666,0.5286699976207471,48647,0.5050246039490895,89.7872340425532,93.6630877692258,77.99422741090487,82.14576731552738,87.82724216152273,4.905823450469804,SA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
40302106012,403021060,40302,264,241,17,3,0.9128787878787878,0.0643939393939393,0.0113636363636363,618,4888,0.5037617231783984,48647,0.5050246039490895,91.28787878787878,96.38687665739604,70.90906150960481,85.40949265381083,88.15397607967238,5.093617000237423,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
40302106020,403021060,40302,285,263,12,7,0.9228070175438596,0.0421052631578947,0.0245614035087719,703,4888,0.5037617231783984,48647,0.5050246039490895,92.28070175438596,97.54624539163056,70.90906150960481,88.39519852262234,89.19748647342674,5.219388934195162,SA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
40302106105,403021061,40302,357,294,56,7,0.8235294117647058,0.1568627450980392,0.0196078431372549,774,7674,0.4646403487527246,48647,0.5050246039490895,82.35294117647058,99.22708751051032,57.490621563935065,69.43483275663206,81.15091031219156,4.842791871153517,SA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
40302106106,403021061,40302,238,199,22,5,0.8361344537815126,0.0924369747899159,0.0210084033613445,622,7674,0.4646403487527246,48647,0.5050246039490895,83.61344537815127,94.0260979238083,57.490621563935065,75.88447143563309,80.73977898475331,4.579059860648616,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
40302106109,403021061,40302,218,189,18,4,0.8669724770642202,0.0825688073394495,0.018348623853211,563,7674,0.4646403487527246,48647,0.5050246039490895,86.69724770642202,91.151930664252,57.490621563935065,79.53875936368992,81.47647853100041,4.672176866675774,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
40302106113,403021061,40302,256,211,26,15,0.82421875,0.1015625,0.05859375,640,7674,0.4646403487527246,48647,0.5050246039490895,82.421875,95.78455468598408,57.490621563935065,74.0509033203125,80.60733105061348,4.573652554347232,SA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
40302106119,403021061,40302,218,186,15,10,0.8532110091743119,0.0688073394495412,0.0458715596330275,600,7674,0.4646403487527246,48647,0.5050246039490895,85.3211009174312,91.151930664252,57.490621563935065,79.45038296439694,80.91718217547478,4.598015329109492,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
40302106201,403021062,40302,222,205,13,4,0.9234234234234234,0.0585585585585585,0.018018018018018,612,8326,0.5036597906962677,48647,0.5050246039490895,92.34234234234236,91.8359097082983,70.8136601772201,86.93490788085383,87.34393267295583,4.9931090682402,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
40302106211,403021062,40302,215,189,26,0,0.8790697674418605,0.1209302325581395,0.0,562,8326,0.5036597906962677,48647,0.5050246039490895,87.90697674418605,90.62479787853307,70.8136601772201,77.27636560302868,84.24059865698123,4.725244739778174,SA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
40302106214,403021062,40302,218,177,29,5,0.8119266055045872,0.1330275229357798,0.0229357798165137,599,8326,0.5036597906962677,48647,0.5050246039490895,81.19266055045871,91.151930664252,70.8136601772201,70.39180203686558,81.02455565858966,4.375530716410645,SA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
40302106219,403021062,40302,221,200,15,6,0.9049773755656108,0.0678733031674208,0.0271493212669683,504,8326,0.5036597906962677,48647,0.5050246039490895,90.49773755656108,91.67825496410322,70.8136601772201,84.35535717941893,86.30083926524132,4.889300798074461,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
40302106221,403021062,40302,234,208,10,12,0.8888888888888888,0.0427350427350427,0.0512820512820512,514,8326,0.5036597906962677,48647,0.5050246039490895,88.88888888888889,93.52402819998706,70.8136601772201,85.09021842355176,86.28451789335088,4.852964901461474,SA,Extreme (85-100),Very High (80-90%),Very Low (<5%),Priority 1
40302106222,403021062,40302,244,215,20,4,0.8811475409836066,0.081967213114754,0.0163934426229508,569,8326,0.5036597906962677,48647,0.5050246039490895,88.11475409836066,94.68824784942758,70.8136601772201,80.89223327062618,85.90433135667918,4.847420144537362,SA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
40302106225,403021062,40302,255,226,29,0,0.8862745098039215,0.1137254901960784,0.0,657,8326,0.5036597906962677,48647,0.5050246039490895,88.62745098039215,95.69642972640838,70.8136601772201,78.54825067281814,86.1774664128052,4.914549421381887,SA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
40302106226,403021062,40302,374,317,43,14,0.8475935828877005,0.1149732620320855,0.0374331550802139,847,8326,0.5036597906962677,48647,0.5050246039490895,84.75935828877004,99.40010348619106,70.8136601772201,75.01429837856386,85.38793623466574,5.02362446586262,SA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
40302106227,403021062,40302,265,222,28,10,0.8377358490566038,0.1056603773584905,0.0377358490566037,645,8326,0.5036597906962677,48647,0.5050246039490895,83.77358490566039,96.45559795614771,70.8136601772201,74.92203631185475,84.10104901573797,4.67749502094165,SA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
40302106229,403021062,40302,251,216,23,12,0.8605577689243028,0.0916334661354581,0.047808764940239,699,8326,0.5036597906962677,48647,0.5050246039490895,86.05577689243027,95.37950326628292,70.8136601772201,78.17018777479723,85.01591254978072,4.758393158973974,SA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
40302106236,403021062,40302,276,230,34,12,0.8333333333333334,0.1231884057971014,0.0434782608695652,662,8326,0.5036597906962677,48647,0.5050246039490895,83.33333333333334,97.13957700019404,70.8136601772201,73.06763285024155,83.94470175385973,4.686681255156116,SA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
40302106307,403021063,40302,300,259,33,0,0.8633333333333333,0.11,0.0,707,5553,0.543825286455783,48647,0.5050246039490895,86.33333333333333,98.10329215445314,81.10689800142293,76.83666666666666,87.86936724662053,4.927138528566529,SA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
40302106309,403021063,40302,224,209,15,0,0.9330357142857144,0.0669642857142857,0.0,528,5553,0.543825286455783,48647,0.5050246039490895,93.30357142857144,92.13828342280576,81.10689800142293,87.0555644132653,89.88984963988143,5.0534151074139455,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
40302106315,403021063,40302,221,206,11,4,0.9321266968325792,0.0497737556561085,0.0180995475113122,713,5553,0.543825286455783,48647,0.5050246039490895,93.21266968325791,91.67825496410322,81.10689800142293,88.57312503838988,89.86723646665772,5.035979822016695,SA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
40302106320,403021063,40302,208,199,9,0,0.9567307692307692,0.0432692307692307,0.0,463,5553,0.543825286455783,48647,0.5050246039490895,95.67307692307692,89.30615742836815,81.10689800142293,91.53337647928996,90.4357952459548,5.11117555837018,SA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
40302106325,403021063,40302,218,203,15,0,0.9311926605504588,0.0688073394495412,0.0,472,5553,0.543825286455783,48647,0.5050246039490895,93.11926605504588,91.151930664252,81.10689800142293,86.71197710630418,89.48586293220896,5.01826404198509,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
40302106327,403021063,40302,299,281,15,0,0.939799331103679,0.0501672240802675,0.0,724,5553,0.543825286455783,48647,0.5050246039490895,93.9799331103679,98.07095271974646,81.10689800142293,89.26522074697152,92.16116073505285,5.360410954442784,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
40302106402,403021064,40302,411,333,48,23,0.8102189781021898,0.1167883211678832,0.0559610705596107,1021,7923,0.4893761581222977,48647,0.5050246039490895,81.02189781021897,99.61192678351982,65.29897807386327,71.55948638712772,82.50808141262895,4.8783473852393975,SA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
40302106407,403021064,40302,239,195,31,13,0.8158995815899581,0.1297071129707113,0.0543933054393305,570,7923,0.4893761581222977,48647,0.5050246039490895,81.58995815899581,94.14817928982602,65.29897807386327,71.00716023879133,81.04094868919792,4.4716510044003694,SA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
40302106410,403021064,40302,275,218,54,3,0.7927272727272727,0.1963636363636363,0.0109090909090909,643,7923,0.4893761581222977,48647,0.5050246039490895,79.27272727272727,97.074089644913,65.29897807386327,63.70644628099173,80.26175804543664,4.455445049913958,SA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
40302106416,403021064,40302,279,254,18,4,0.910394265232975,0.064516129032258,0.014336917562724,668,7923,0.4893761581222977,48647,0.5050246039490895,91.0394265232975,97.29561477265378,65.29897807386327,85.16591513469767,87.18084216935755,5.129880140519675,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
40302106417,403021064,40302,227,197,21,6,0.8678414096916299,0.092511013215859,0.026431718061674,558,7923,0.4893761581222977,48647,0.5050246039490895,86.78414096916299,92.59912036737596,65.29897807386327,78.75565215703779,83.42875332835442,4.711810964334911,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
40302106418,403021064,40302,215,178,17,16,0.827906976744186,0.0790697674418604,0.0744186046511627,544,7923,0.4893761581222977,48647,0.5050246039490895,82.7906976744186,90.62479787853307,65.29897807386327,76.24445646295295,80.98795969439531,4.4502304956641,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
40302106419,403021064,40302,278,232,27,8,0.8345323741007195,0.0971223021582733,0.0287769784172661,701,7923,0.4893761581222977,48647,0.5050246039490895,83.45323741007195,97.24791410646142,65.29897807386327,75.3480668702448,83.15027149776435,4.699428537347327,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
40302106425,403021064,40302,231,197,22,9,0.8528138528138528,0.0952380952380952,0.0389610389610389,662,7923,0.4893761581222977,48647,0.5050246039490895,85.28138528138528,93.16586896061057,65.29897807386327,77.15934858792002,82.83804527430193,4.645053083195944,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
40302106426,403021064,40302,326,264,47,11,0.8098159509202454,0.1441717791411043,0.0337423312883435,834,7923,0.4893761581222977,48647,0.5050246039490895,80.98159509202453,98.74037901817476,65.29897807386327,69.30633444992283,82.00518080202718,4.688802101585506,SA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
40302106427,403021064,40302,276,229,30,11,0.8297101449275363,0.108695652173913,0.0398550724637681,701,7923,0.4893761581222977,48647,0.5050246039490895,82.97101449275362,97.13957700019404,65.29897807386327,73.95242596093257,82.78531710802557,4.666304380133698,SA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
40302106428,403021064,40302,295,274,15,3,0.928813559322034,0.0508474576271186,0.0101694915254237,819,7923,0.4893761581222977,48647,0.5050246039490895,92.8813559322034,97.93836103744906,65.29897807386327,88.15857512209135,88.40970381109786,5.285283018592517,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
40302106430,403021064,40302,252,231,13,4,0.9166666666666666,0.0515873015873015,0.0158730158730158,740,7923,0.4893761581222977,48647,0.5050246039490895,91.66666666666666,95.4555009378436,65.29897807386327,86.93783068783068,87.05689563157546,5.0722736980002265,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
40302106433,403021064,40302,224,185,21,14,0.8258928571428571,0.09375,0.0625,482,7923,0.4893761581222977,48647,0.5050246039490895,82.58928571428571,92.13828342280576,65.29897807386327,74.84654017857142,81.2216489451858,4.473118635749186,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
40303106714,403031067,40303,257,238,13,3,0.926070038910506,0.0505836575875486,0.0116731517509727,721,6653,0.513229962200108,33503,0.505400512897873,92.60700389105058,95.87106267382444,74.05164607722656,87.9226029160169,89.40670986561459,5.142429498876829,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
40303106715,403031067,40303,582,546,25,3,0.9381443298969072,0.0429553264604811,0.0051546391752577,1507,6653,0.513229962200108,33503,0.505400512897873,93.81443298969072,99.89570532307096,74.05164607722656,89.78460339391363,91.28327434763423,5.974278700596853,SA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
40303106716,403031067,40303,280,248,12,15,0.8857142857142857,0.0428571428571428,0.0535714285714285,702,6653,0.513229962200108,33503,0.505400512897873,88.57142857142857,97.33280512256646,74.05164607722656,84.77551020408163,87.91629320119483,4.9939712785527455,SA,Extreme (85-100),Very High (80-90%),Very Low (<5%),Priority 1
40303106722,403031067,40303,270,236,24,10,0.8740740740740741,0.0888888888888888,0.037037037037037,697,6653,0.513229962200108,33503,0.505400512897873,87.4074074074074,96.7773753314792,74.05164607722656,79.63786008230453,86.7702907860825,4.896666821213368,SA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
40303106724,403031067,40303,330,305,21,0,0.9242424242424242,0.0636363636363636,0.0,841,6653,0.513229962200108,33503,0.505400512897873,92.42424242424242,98.82688700601511,74.05164607722656,86.5426997245179,90.0823622593986,5.362563953000012,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
40303106803,403031068,40303,240,217,14,3,0.9041666666666668,0.0583333333333333,0.0125,600,8408,0.5307410680469637,33503,0.505400512897873,90.41666666666669,94.2516654808874,78.70448224565034,85.14236111111111,88.69729887117408,4.9591705606978005,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
40303106810,403031068,40303,293,246,31,16,0.8395904436860068,0.1058020477815699,0.0546075085324232,646,8408,0.5307410680469637,33503,0.505400512897873,83.95904436860067,97.86317185175604,78.70448224565034,75.07600554461902,86.19106630655905,4.771879258584694,SA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
40303106811,403031068,40303,215,184,19,12,0.8558139534883721,0.0883720930232558,0.055813953488372,537,8408,0.5307410680469637,33503,0.505400512897873,85.5813953488372,90.62479787853307,78.70448224565034,78.01838831800974,84.96273278402586,4.600238265180867,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 2
40303106813,403031068,40303,278,238,21,16,0.8561151079136691,0.0755395683453237,0.0575539568345323,677,8408,0.5307410680469637,33503,0.505400512897873,85.61151079136691,97.24791410646142,78.70448224565034,79.14445422079602,87.07432041969486,4.820965482278723,SA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
40303106818,403031068,40303,249,213,19,17,0.8554216867469879,0.0763052208835341,0.0682730923694779,583,8408,0.5307410680469637,33503,0.505400512897873,85.54216867469879,95.17899877110148,78.70448224565034,79.01485459911936,86.41294901025198,4.723177411665295,SA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
40303106821,403031068,40303,205,167,18,20,0.8146341463414634,0.0878048780487804,0.0975609756097561,493,8408,0.5307410680469637,33503,0.505400512897873,81.46341463414633,88.6771554233232,78.70448224565034,74.31052944675788,82.36046187446135,4.340269854574927,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 2
40303106824,403031068,40303,258,226,21,11,0.875968992248062,0.0813953488372093,0.0426356589147286,642,8408,0.5307410680469637,33503,0.505400512897873,87.59689922480621,95.95918763340016,78.70448224565034,80.46691905534523,87.61410433460713,4.867609077302696,SA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
40303106827,403031068,40303,234,212,9,10,0.905982905982906,0.0384615384615384,0.0427350427350427,552,8408,0.5307410680469637,33503,0.505400512897873,90.5982905982906,93.52402819998706,78.70448224565034,87.1137409598948,88.74879524443192,4.946291149566503,SA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
40303106828,403031068,40303,209,172,18,19,0.8229665071770335,0.0861244019138756,0.0909090909090909,501,8408,0.5307410680469637,33503,0.505400512897873,82.29665071770334,89.51151283875558,78.70448224565034,75.20890089512602,83.03390067735067,4.400490408054568,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 2
40303106830,403031068,40303,294,261,21,7,0.8877551020408163,0.0714285714285714,0.0238095238095238,729,8408,0.5307410680469637,33503,0.505400512897873,88.77551020408163,97.89793674406572,78.70448224565034,82.43440233236153,88.8639217872186,5.048641387771065,SA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
40303106831,403031068,40303,242,182,52,8,0.7520661157024794,0.2148760330578512,0.0330578512396694,548,8408,0.5307410680469637,33503,0.505400512897873,75.20661157024794,94.45782937714247,78.70448224565034,59.04651321631037,80.06554121200304,4.131145383008181,SA,Very High (75-85),High (70-80%),High (20-30%),Priority 1
40303106834,403031068,40303,205,170,19,16,0.8292682926829268,0.0926829268292682,0.0780487804878048,517,8408,0.5307410680469637,33503,0.505400512897873,82.92682926829268,88.6771554233232,78.70448224565034,75.24092801903629,83.03886758534773,4.418238774118189,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 2
40303106923,403031069,40303,236,201,9,26,0.8516949152542372,0.0381355932203389,0.1101694915254237,634,8338,0.5051496425542227,33503,0.505400512897873,85.16949152542372,93.78112670590518,71.49036284845741,81.92150244182706,84.69235743581524,4.657119018509158,SA,Very High (75-85),Very High (80-90%),Very Low (<5%),Priority 1
40303106929,403031069,40303,259,206,25,25,0.7953667953667953,0.0965250965250965,0.0965250965250965,623,8338,0.5051496425542227,33503,0.505400512897873,79.53667953667953,96.03114287562254,71.49036284845741,71.85939386711587,82.10802663376164,4.4227815289158245,SA,Very High (75-85),High (70-80%),Low (5-10%),Priority 1
40303106931,403031069,40303,246,212,18,13,0.8617886178861789,0.073170731707317,0.0528455284552845,633,8338,0.5051496425542227,33503,0.505400512897873,86.1788617886179,94.89036931634436,71.49036284845741,79.87309141384097,85.22403722142604,4.747928160020859,SA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
