SAL_CODE_2021,Suburb,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_hhd_inc_weekly,Median_mortgage_repay_monthly,Median_rent_weekly,Average_household_size,owned_outright,owned_mortgage,renting_total,renting_private,renting_social,total_dwellings,pct_owned_outright,pct_owned_mortgage,pct_renting,pct_renting_social,mortgage_stress_ratio,mortgage_stress_level,high_mortgage_count,rent_stress_ratio,rent_stress_level,high_rent_count,pct_apartments,pct_houses,pct_small_dwellings,Average_num_psns_per_bedroom,pct_low_income,pct_high_income,single_parent_families,total_households,pct_young_adults,pct_families_age,pct_retirees,total_population,homeownership_lockout_score,family_lockout_score,first_buyer_lockout_score,crisis_score,affordability_score,is_sydney_metro
SAL12965,SAL12965,46,1126,2479,3000,600,2.6,1425,1288,816,560,27,3584,39.8,35.9,22.8,0.8,27.9,Manageable (<30%),1202,24.2,Manageable (<30%),1255,27.2,63.4,8.2,0.9,25.3,57.3,643,3584,22.1,25.2,36.7,9659,26.8,16.6,28.8,22.7,75.4,True
SAL10817,SAL10817,38,791,2084,2500,500,3.0,2761,3077,2982,2451,138,9101,30.3,33.8,32.8,1.5,27.7,Manageable (<30%),2248,24.0,Manageable (<30%),4123,29.5,58.1,3.7,1.0,29.1,32.9,2066,9101,22.3,29.2,27.6,28044,31.8,16.1,32.0,25.4,75.4,True
SAL12093,SAL12093,26,610,1739,2200,420,2.5,454,259,470,344,41,1244,36.5,20.8,37.8,3.3,29.2,Manageable (<30%),155,24.2,Manageable (<30%),429,16.5,63.4,7.5,0.8,43.7,26.8,215,1244,47.5,18.1,22.5,4001,38.2,19.8,40.4,28.7,75.2,True
SAL11348,SAL11348,48,814,1554,1800,460,2.3,1082,594,672,488,33,2409,44.9,24.7,27.9,1.4,26.7,Manageable (<30%),185,29.6,Manageable (<30%),730,6.6,61.1,1.4,0.7,43.5,17.1,551,2409,18.1,24.7,41.5,5882,29.2,19.4,30.2,27.2,75.0,True
SAL13691,SAL13691,38,870,2045,2400,460,2.8,366,443,432,344,34,1279,28.6,34.6,33.8,2.7,27.1,Manageable (<30%),301,22.5,Manageable (<30%),463,29.2,55.3,6.1,1.0,31.2,33.2,302,1279,25.6,28.2,27.6,3636,32.5,16.8,32.6,25.3,75.0,True
SAL10299,SAL10299,37,595,1552,2000,380,3.0,891,650,1096,731,133,2736,32.6,23.8,40.1,4.9,29.7,Manageable (<30%),316,24.5,Manageable (<30%),725,25.5,61.0,4.6,1.0,45.9,18.6,796,2736,31.1,25.8,27.6,8757,36.4,19.9,37.8,30.0,75.0,True
SAL10438,SAL10438,41,761,1595,1898,460,2.6,366,426,380,196,48,1191,30.7,35.8,31.9,4.0,27.5,Manageable (<30%),97,28.8,Manageable (<30%),390,8.7,63.6,4.7,0.8,45.5,14.9,328,1191,20.6,27.3,31.2,3313,32.4,20.8,31.1,28.5,74.9,True
SAL12010,SAL12010,39,1023,2220,2600,428,2.6,708,980,692,391,212,2431,29.1,40.3,28.5,8.7,27.0,Manageable (<30%),729,19.3,Manageable (<30%),618,23.0,50.9,7.8,0.9,36.9,39.5,582,2431,23.1,29.3,27.1,6632,28.9,17.3,29.9,24.2,74.7,True
SAL14159,SAL14159,41,785,1511,1827,350,2.2,403,532,878,556,173,1894,21.3,28.1,46.4,9.1,27.9,Manageable (<30%),125,23.2,Manageable (<30%),412,17.4,62.5,12.7,0.8,52.0,14.6,513,1894,29.6,22.7,35.5,4927,39.3,22.8,38.2,31.1,74.6,True
SAL13615,SAL13615,35,726,1793,2260,450,3.0,506,733,826,578,131,2142,23.6,34.2,38.6,6.1,29.1,Manageable (<30%),341,25.1,Manageable (<30%),852,7.0,56.4,2.1,1.0,37.3,22.2,616,2142,29.0,28.4,21.7,6913,36.4,17.6,35.6,28.4,74.6,True
SAL11315,SAL11315,37,764,1962,2500,428,2.8,431,601,563,372,72,1631,26.4,36.8,34.5,4.4,29.4,Manageable (<30%),426,21.8,Manageable (<30%),511,6.2,52.2,3.1,0.9,32.3,24.5,377,1631,26.9,29.6,24.9,4959,33.1,15.7,33.8,25.9,74.5,True
SAL12353,SAL12353,41,598,1035,1300,280,2.1,348,366,703,365,153,1459,23.9,25.1,48.2,10.5,29.0,Manageable (<30%),10,27.1,Manageable (<30%),98,14.2,69.4,12.7,0.8,74.6,5.8,560,1459,25.9,25.8,32.3,3656,40.2,28.5,38.7,36.1,74.5,True
SAL13843,SAL13843,43,968,1916,2383,470,2.4,180,91,131,109,0,409,44.0,22.2,32.0,0.0,28.7,Manageable (<30%),59,24.5,Manageable (<30%),137,14.2,53.8,2.7,0.8,38.1,45.7,52,409,28.6,22.8,34.8,994,31.5,17.4,34.6,26.6,74.3,True
SAL11970,SAL11970,42,968,2121,2600,460,2.5,702,585,632,514,31,1954,35.9,29.9,32.3,1.6,28.3,Manageable (<30%),459,21.7,Manageable (<30%),688,30.8,53.4,7.2,0.9,36.6,37.8,407,1954,24.1,28.7,32.2,5001,30.7,17.8,32.8,25.8,74.2,True
SAL11999,SAL11999,35,995,1828,2000,430,2.1,187,282,430,306,36,909,20.6,31.0,47.3,4.0,25.2,Manageable (<30%),57,23.5,Manageable (<30%),386,11.8,55.9,11.6,0.9,35.8,20.0,188,909,36.3,30.1,20.7,2026,41.2,19.5,38.4,28.4,74.2,True
SAL13267,SAL13267,31,893,2223,2600,500,3.2,46,209,173,129,32,433,10.6,48.3,40.0,7.4,27.0,Manageable (<30%),152,22.5,Manageable (<30%),248,43.0,46.0,1.2,1.0,30.7,39.7,96,433,34.1,27.7,14.4,1454,38.5,15.2,34.8,26.5,74.1,True
SAL13015,SAL13015,37,1039,2383,2700,520,2.6,1428,1625,1844,1328,243,5011,28.5,32.4,36.8,4.8,26.1,Manageable (<30%),1337,21.8,Manageable (<30%),2462,30.2,58.0,15.8,1.0,31.0,49.5,911,5011,27.9,28.4,26.6,14043,34.0,19.5,33.8,25.5,74.1,True
SAL11135,SAL11135,42,835,2157,2700,480,2.7,1279,1160,1087,817,107,3691,34.7,31.4,29.5,2.9,28.9,Manageable (<30%),948,22.3,Manageable (<30%),1256,27.0,55.1,7.8,0.9,35.5,43.9,842,3691,25.0,26.6,32.7,10755,30.0,17.9,32.3,25.4,74.1,True
SAL11116,SAL11116,35,982,1719,1733,320,2.2,481,703,884,605,64,2113,22.8,33.3,41.8,3.0,23.3,Manageable (<30%),156,18.6,Manageable (<30%),361,33.3,45.6,12.7,0.9,36.9,18.3,449,2113,32.6,27.3,23.7,4936,36.5,18.6,35.0,25.7,74.0,True
SAL11845,SAL11845,39,888,1689,2000,420,2.1,574,475,889,640,70,1993,28.8,23.8,44.6,3.5,27.3,Manageable (<30%),206,24.9,Manageable (<30%),739,15.1,58.3,10.2,0.8,42.7,22.7,413,1993,33.1,24.0,31.8,4614,39.0,20.7,38.5,29.6,74.0,True
SAL10717,SAL10717,38,903,2087,2227,475,2.7,132,111,127,110,0,372,35.5,29.8,34.1,0.0,24.6,Manageable (<30%),72,22.8,Manageable (<30%),145,36.3,48.1,7.5,1.0,32.3,36.8,79,372,29.2,25.0,30.7,1134,32.8,17.6,32.9,25.0,73.9,True
SAL13033,SAL13033,39,941,1924,2300,420,2.5,1125,1531,1400,1033,232,4351,25.9,35.2,32.2,5.3,27.6,Manageable (<30%),873,21.8,Manageable (<30%),1155,31.5,49.0,5.4,0.9,38.5,29.5,969,4351,23.1,29.7,27.9,11261,31.4,17.7,31.8,25.9,73.9,True
SAL14245,SAL14245,33,919,2219,2171,425,2.9,804,1603,2351,1846,265,4892,16.4,32.8,48.1,5.4,22.6,Manageable (<30%),682,19.2,Manageable (<30%),1905,40.0,37.2,5.7,1.1,27.7,32.2,866,4892,33.5,28.7,18.3,15098,40.1,15.2,36.9,25.9,73.8,True
SAL10333,SAL10333,40,735,1870,2351,470,2.9,2246,2261,1654,1290,56,6329,35.5,35.7,26.1,0.9,29.0,Manageable (<30%),1380,25.1,Manageable (<30%),1813,20.6,53.1,3.3,1.0,37.9,27.6,1681,6329,24.5,26.4,31.1,19646,29.3,18.1,30.8,25.9,73.7,True
SAL11010,SAL11010,39,739,1535,1820,350,2.4,277,223,371,288,38,886,31.3,25.2,41.9,4.3,27.4,Manageable (<30%),71,22.8,Manageable (<30%),196,30.8,50.9,7.2,0.8,49.2,15.0,245,886,30.5,24.5,31.1,2267,36.6,20.4,37.1,29.5,73.7,True
SAL12962,SAL12962,38,1070,2465,2500,560,2.9,494,787,606,526,0,1922,25.7,40.9,31.5,0.0,23.4,Manageable (<30%),529,22.7,Manageable (<30%),1078,43.9,38.9,2.1,1.0,20.6,51.8,329,1922,20.7,36.0,21.3,5648,31.0,13.6,28.9,22.4,73.5,True
SAL12739,SAL12739,38,903,1995,2286,420,2.6,1182,1235,1449,1203,63,3955,29.9,31.2,36.6,1.6,26.4,Manageable (<30%),759,21.1,Manageable (<30%),1121,40.7,42.7,4.8,0.9,32.7,32.1,832,3955,26.5,28.8,27.6,10745,33.3,16.1,33.7,25.5,73.3,True
SAL10818,SAL10818,38,762,1860,2167,450,2.7,1158,1082,1407,1129,89,3764,30.8,28.7,37.4,2.4,26.9,Manageable (<30%),541,24.2,Manageable (<30%),1422,45.2,46.6,4.5,1.0,37.4,26.7,916,3764,28.5,27.4,28.5,10631,34.8,18.1,34.8,27.4,73.1,True
SAL12767,SAL12767,33,608,1478,1815,355,3.1,943,1494,2505,1968,175,5104,18.5,29.3,49.1,3.4,28.3,Manageable (<30%),338,24.0,Manageable (<30%),741,27.2,46.4,2.9,1.1,41.7,10.9,1591,5104,28.7,27.6,20.1,16986,40.7,18.6,38.9,30.8,73.0,True
SAL14252,SAL14252,32,806,1605,1950,360,2.6,298,685,865,664,127,1886,15.8,36.3,45.9,6.7,28.0,Manageable (<30%),148,22.4,Manageable (<30%),339,19.0,43.1,2.6,0.9,41.4,11.0,671,1886,31.1,28.2,17.9,5328,39.7,17.6,37.6,29.3,73.0,True
SAL10791,SAL10791,39,475,1330,1694,330,3.1,913,774,1257,677,288,3065,29.8,25.3,41.0,9.4,29.4,Manageable (<30%),242,24.8,Manageable (<30%),459,29.1,53.3,6.9,1.1,54.1,13.0,1380,3065,27.1,26.3,29.7,10300,36.3,22.5,37.0,31.5,73.0,True
SAL13193,SAL13193,37,773,1824,2160,400,2.8,487,708,1232,804,259,2513,19.4,28.2,49.0,10.3,27.3,Manageable (<30%),320,21.9,Manageable (<30%),735,35.5,46.0,7.7,1.1,43.4,25.6,499,2513,27.8,28.5,25.6,7743,39.8,19.8,38.4,30.3,72.9,True
SAL13658,SAL13658,34,754,1437,1847,365,2.5,854,1268,2510,1875,368,4771,17.9,26.6,52.6,7.7,29.7,Manageable (<30%),223,25.4,Manageable (<30%),626,18.5,51.2,4.8,0.9,45.8,8.1,1685,4771,28.9,27.0,23.0,13256,42.7,20.0,40.8,32.5,72.8,True
SAL10104,SAL10104,36,1041,2300,2400,490,2.7,476,940,780,672,20,2228,21.4,42.2,35.0,0.9,24.1,Manageable (<30%),564,21.3,Manageable (<30%),1098,48.4,42.0,10.5,1.1,22.4,36.5,464,2228,25.9,32.6,20.4,6160,33.4,16.2,31.1,23.4,72.7,True
SAL13121,SAL13121,31,802,1612,1980,400,2.8,238,516,569,440,53,1356,17.6,38.1,42.0,3.9,28.3,Manageable (<30%),68,24.8,Manageable (<30%),220,0.9,43.5,0.4,0.9,36.6,10.3,552,1356,30.0,24.6,18.3,4197,38.5,16.7,36.1,28.5,72.7,True
SAL13019,SAL13019,34,1049,2333,2500,495,2.7,371,425,793,596,32,1622,22.9,26.2,48.9,2.0,24.7,Manageable (<30%),278,21.2,Manageable (<30%),1067,55.3,34.2,3.1,1.0,23.3,39.5,301,1622,35.5,29.1,18.7,4618,40.7,14.0,39.0,26.3,72.4,True
SAL13197,SAL13197,38,807,1835,2167,400,2.6,1388,1390,1682,1352,82,4580,30.3,30.3,36.7,1.8,27.3,Manageable (<30%),829,21.8,Manageable (<30%),1085,45.6,40.9,5.4,1.0,35.9,24.5,1028,4580,29.4,26.4,29.1,12592,34.1,17.3,34.8,26.5,72.4,True
SAL13603,SAL13603,40,721,1867,2383,500,2.8,606,580,514,398,28,1742,34.8,33.3,29.5,1.6,29.5,Manageable (<30%),364,26.8,Manageable (<30%),630,27.4,49.8,3.6,1.0,35.8,24.2,494,1742,24.6,27.7,30.3,5221,31.3,18.3,32.2,26.8,72.4,True
SAL13690,SAL13690,32,815,2262,2765,480,2.8,2463,2030,3768,3085,164,8581,28.7,23.7,43.9,1.9,28.2,Manageable (<30%),1710,21.2,Manageable (<30%),4623,49.3,45.4,10.4,1.1,30.0,44.5,1309,8581,42.4,21.0,25.4,25915,39.5,17.7,40.6,27.3,72.2,True
SAL11833,SAL11833,39,1020,2049,2600,500,2.5,1059,1085,1035,806,106,3238,32.7,33.5,32.0,3.3,29.3,Manageable (<30%),803,24.4,Manageable (<30%),1434,31.5,44.7,4.1,0.9,36.4,34.1,740,3238,23.2,28.4,29.7,8219,31.5,17.6,32.6,26.6,72.0,True
SAL11431,SAL11431,36,946,2243,2600,500,2.8,2784,2962,4330,3613,99,10336,26.9,28.7,41.9,1.0,26.7,Manageable (<30%),2247,22.3,Manageable (<30%),5946,47.4,42.6,9.7,1.1,26.3,41.0,2047,10336,28.1,29.0,24.0,29551,36.4,17.1,36.0,26.2,71.9,True
SAL12181,SAL12181,39,995,2070,2600,500,2.5,1223,1567,1244,859,203,4212,29.0,37.2,29.5,4.8,29.0,Manageable (<30%),1075,24.2,Manageable (<30%),1530,34.7,49.5,10.5,0.9,35.6,31.5,880,4212,24.8,27.6,29.4,11007,31.1,19.3,31.7,25.9,71.8,True
SAL10188,SAL10188,41,1196,2300,2700,393,2.3,169,124,214,131,54,523,32.3,23.7,40.9,10.3,27.1,Manageable (<30%),109,17.1,Manageable (<30%),153,38.0,40.2,15.3,0.8,37.1,54.1,62,523,30.5,26.8,30.5,1292,34.4,18.7,36.8,26.0,71.7,True
SAL13001,SAL13001,36,738,1406,1810,390,2.3,325,481,797,497,209,1627,20.0,29.6,49.0,12.8,29.7,Manageable (<30%),93,27.7,Manageable (<30%),410,29.1,53.7,9.3,0.8,53.5,12.4,518,1627,30.7,25.4,27.0,3986,42.0,23.4,39.8,33.4,71.7,True
SAL13304,SAL13304,38,1010,1693,1668,340,2.0,626,851,1238,835,140,2800,22.4,30.4,44.2,5.0,22.7,Manageable (<30%),130,20.1,Manageable (<30%),545,35.6,38.7,15.8,0.9,39.8,19.6,559,2800,29.3,26.5,29.8,6409,37.3,20.5,35.2,26.9,71.7,True
SAL12450,SAL12450,60,885,1843,2139,550,2.1,74,30,35,28,0,142,52.1,21.1,24.6,0.0,26.8,Manageable (<30%),25,29.8,Manageable (<30%),46,0.0,51.4,9.2,0.7,30.3,21.1,16,142,15.4,16.0,63.3,332,26.6,19.2,29.1,24.7,71.5,True
SAL14000,SAL14000,32,840,2137,2500,520,3.0,191,262,369,299,16,858,22.3,30.5,43.0,1.9,27.0,Manageable (<30%),157,24.3,Manageable (<30%),591,44.8,46.9,13.3,1.2,28.4,28.8,177,858,39.8,25.7,18.3,2673,40.2,19.4,38.6,27.5,71.3,True
SAL12171,SAL12171,34,747,1397,1755,355,2.4,691,1002,2214,1579,433,4003,17.3,25.0,55.3,10.8,29.0,Manageable (<30%),163,25.4,Manageable (<30%),449,20.0,44.7,6.8,0.8,48.4,8.8,1329,4003,31.1,27.1,21.7,10633,44.2,20.9,41.9,33.1,71.3,True
SAL11642,SAL11642,39,1200,2257,2800,450,2.4,1373,1702,2062,1574,278,5238,26.2,32.5,39.4,5.3,28.6,Manageable (<30%),1483,19.9,Manageable (<30%),2019,47.4,44.1,16.0,0.9,31.1,48.8,899,5238,25.9,29.7,27.4,12867,34.3,18.8,35.2,26.0,71.1,True
SAL11533,SAL11533,41,1079,2328,3000,570,2.5,1202,1121,1407,1036,220,3833,31.4,29.2,36.7,5.7,29.7,Manageable (<30%),1065,24.5,Manageable (<30%),2027,36.8,45.3,8.6,0.9,36.3,49.4,795,3833,21.7,30.9,29.5,9823,33.2,19.0,34.3,27.7,71.1,True
SAL11724,SAL11724,39,1075,2460,3033,577,2.7,1033,978,1129,997,7,3199,32.3,30.6,35.3,0.2,28.5,Manageable (<30%),959,23.5,Manageable (<30%),1821,48.3,45.3,12.4,1.0,24.0,56.7,771,3199,25.6,29.8,27.7,8795,33.1,17.6,34.0,25.2,71.0,True
SAL10087,SAL10087,34,856,2046,2319,500,2.7,972,1306,1640,1241,135,4063,23.9,32.1,40.4,3.3,26.2,Manageable (<30%),732,24.4,Manageable (<30%),2138,48.4,40.0,10.3,1.1,31.6,27.5,945,4063,35.6,27.0,21.7,12023,38.2,18.9,36.5,27.1,70.8,True
SAL14268,SAL14268,37,901,1983,2500,400,2.5,1295,1388,2162,1711,188,4968,26.1,27.9,43.5,3.8,29.1,Manageable (<30%),1008,20.2,Manageable (<30%),1632,46.3,41.5,13.9,1.0,34.5,30.6,963,4968,28.0,29.2,26.1,13171,36.4,19.1,37.5,27.7,70.7,True
SAL10970,SAL10970,43,1074,2372,2800,600,2.5,1091,911,888,722,3,2986,36.5,30.5,29.7,0.1,27.2,Manageable (<30%),783,25.3,Manageable (<30%),1534,53.2,41.7,10.0,0.9,24.5,51.3,590,2986,25.0,26.7,33.2,7944,30.8,17.3,31.7,24.1,70.6,True
SAL14428,SAL14428,39,1131,2228,2600,550,2.4,671,772,536,458,6,2020,33.2,38.2,26.5,0.3,26.9,Manageable (<30%),569,24.7,Manageable (<30%),764,38.7,44.2,14.8,0.9,26.7,43.5,381,2020,28.4,26.2,29.7,5060,30.4,19.0,30.6,23.6,70.4,True
SAL11943,SAL11943,38,890,1952,2240,440,2.5,1980,2748,3727,2882,368,8664,22.9,31.7,43.0,4.2,26.5,Manageable (<30%),1579,22.5,Manageable (<30%),3483,59.1,35.3,10.4,1.0,35.0,28.3,1795,8664,25.9,31.3,25.2,22462,36.8,18.9,35.5,27.6,70.3,True
SAL13305,SAL13305,34,1079,1687,1647,310,2.0,364,597,970,643,88,1973,18.4,30.3,49.2,4.5,22.5,Manageable (<30%),95,18.4,Manageable (<30%),339,37.3,28.1,16.3,0.9,36.2,14.7,398,1973,34.1,28.5,21.5,4240,40.2,19.5,37.6,26.8,70.1,True
SAL11745,SAL11745,31,677,1598,1873,400,2.8,982,1296,2978,2132,405,5452,18.0,23.8,54.6,7.4,27.0,Manageable (<30%),326,25.0,Manageable (<30%),2010,55.4,34.8,8.1,1.2,41.6,13.5,1258,5452,41.6,24.6,18.2,16716,45.9,20.6,43.1,32.0,69.7,True
SAL12325,SAL12325,33,741,1888,2308,500,2.9,1615,2534,3408,2616,174,7809,20.7,32.4,43.6,2.2,28.2,Manageable (<30%),1262,26.5,Manageable (<30%),4318,44.6,38.7,9.0,1.1,30.2,23.1,1721,7809,38.5,25.9,22.0,23663,41.0,18.9,38.8,28.6,69.5,True
SAL12516,SAL12516,39,829,1943,2383,475,2.5,1397,1300,1767,1285,186,4753,29.4,27.4,37.2,3.9,28.3,Manageable (<30%),717,24.4,Manageable (<30%),2075,21.5,31.6,5.0,0.9,38.5,27.9,865,4753,27.1,27.5,29.8,12492,34.7,18.3,35.2,27.7,69.5,True
SAL10738,SAL10738,40,461,1184,1500,330,3.0,1812,1328,3073,2075,288,6510,27.8,20.4,47.2,4.4,29.2,Manageable (<30%),268,27.9,Manageable (<30%),755,38.7,38.8,6.0,1.1,57.9,9.5,3007,6510,27.9,26.3,30.7,21142,40.0,24.0,39.4,34.0,69.4,True
SAL13244,SAL13244,48,882,1631,1947,390,2.0,285,196,443,330,60,953,29.9,20.6,46.5,6.3,27.5,Manageable (<30%),107,23.9,Manageable (<30%),243,53.5,33.7,9.4,0.8,49.2,26.8,234,953,22.7,23.9,41.7,2043,37.3,21.4,37.4,30.7,69.4,True
SAL12486,SAL12486,38,1158,2351,2625,550,2.4,591,825,1007,796,77,2473,23.9,33.4,40.7,3.1,25.8,Manageable (<30%),686,23.4,Manageable (<30%),1573,62.0,33.7,16.4,1.0,26.0,47.3,498,2473,25.4,31.4,24.6,6389,36.0,19.1,34.3,25.8,68.7,True
SAL12514,SAL12514,37,1077,2170,2600,480,2.3,2524,2933,4962,3708,533,10638,23.7,27.6,46.6,5.0,27.6,Manageable (<30%),2184,22.1,Manageable (<30%),5591,47.2,32.0,15.7,1.0,31.3,39.9,2156,10638,31.8,30.5,24.4,26570,39.3,19.6,38.6,27.9,68.4,True
SAL13036,SAL13036,37,1053,2207,2823,579,2.5,503,500,708,614,7,1780,28.3,28.1,39.8,0.4,29.5,Manageable (<30%),437,26.2,Manageable (<30%),1113,53.5,37.6,12.5,1.0,24.4,42.8,315,1780,29.4,25.2,30.3,4688,36.8,18.5,36.8,27.0,68.3,True
SAL10091,SAL10091,37,1202,2420,2772,525,2.5,897,830,1811,1430,192,3629,24.7,22.9,49.9,5.3,26.4,Manageable (<30%),691,21.7,Manageable (<30%),2720,68.4,22.6,9.0,1.1,27.6,52.8,646,3629,24.9,33.5,22.1,9417,39.0,16.9,38.2,27.8,68.3,True
SAL13011,SAL13011,38,874,1703,2054,390,2.3,781,1180,2508,1768,475,4663,16.7,25.3,53.8,10.2,27.8,Manageable (<30%),435,22.9,Manageable (<30%),1646,58.2,24.2,7.0,0.9,42.2,21.3,1076,4663,26.3,32.0,24.5,12064,42.0,19.2,40.0,31.1,68.2,True
SAL12548,SAL12548,31,971,2076,2180,435,2.7,56,165,446,363,44,689,8.1,23.9,64.7,6.4,24.2,Manageable (<30%),51,21.0,Manageable (<30%),384,74.5,18.0,9.6,1.2,24.7,23.9,135,689,40.0,29.0,10.0,1902,49.4,16.5,44.7,29.7,68.1,True
SAL13195,SAL13195,36,812,1397,1783,380,2.1,1206,1613,4718,3519,850,7837,15.4,20.6,60.2,10.8,29.5,Manageable (<30%),263,27.2,Manageable (<30%),1801,43.4,36.0,10.9,0.8,51.9,10.4,2183,7837,33.4,24.8,26.8,17966,47.4,23.4,44.5,35.2,68.0,True
SAL13729,SAL13729,36,954,2245,2817,580,2.5,113,139,153,113,0,418,27.0,33.3,36.6,0.0,29.0,Manageable (<30%),99,25.8,Manageable (<30%),204,9.1,34.0,12.0,1.0,31.8,41.6,73,418,35.6,30.2,22.5,1100,36.8,19.7,36.4,27.3,68.0,True
SAL13469,SAL13469,36,983,2024,2500,465,2.4,2764,3713,5622,4565,426,12459,22.2,29.8,45.1,3.4,28.5,Manageable (<30%),2641,23.0,Manageable (<30%),6194,55.7,35.4,18.1,1.1,32.3,33.3,2250,12459,29.8,29.2,24.0,31907,38.7,21.0,37.9,28.4,68.0,True
SAL11971,SAL11971,33,698,1804,2167,470,2.8,2499,2679,4993,3944,218,10530,23.7,25.4,47.4,2.1,27.7,Manageable (<30%),1426,26.1,Manageable (<30%),5786,61.4,30.0,9.7,1.1,36.6,20.2,2505,10530,39.3,23.3,24.4,31162,42.3,20.3,40.6,30.1,67.9,True
SAL13562,SAL13562,35,857,1875,2167,450,2.7,101,279,384,330,0,789,12.8,35.4,48.7,0.0,26.7,Manageable (<30%),121,24.0,Manageable (<30%),381,48.0,30.5,15.2,1.1,26.7,17.1,180,789,36.1,37.6,13.2,3600,42.6,19.3,39.0,28.1,67.8,True
SAL13716,SAL13716,37,1109,1949,2167,450,2.1,1148,1689,2183,1732,245,5147,22.3,32.8,42.4,4.8,25.7,Manageable (<30%),730,23.1,Manageable (<30%),2354,66.7,19.3,7.1,0.9,34.4,22.1,1144,5147,29.7,28.6,26.3,11570,37.6,17.7,35.7,27.2,67.8,True
SAL13394,SAL13394,34,801,1906,2167,460,2.6,1248,1533,2627,2127,123,5592,22.3,27.4,47.0,2.2,26.2,Manageable (<30%),653,24.1,Manageable (<30%),2912,69.5,24.3,10.2,1.1,34.3,20.9,1055,5592,38.1,26.7,21.5,15475,41.4,19.3,39.5,28.8,67.7,True
SAL11932,SAL11932,33,854,1893,2166,450,2.8,58,144,204,168,0,416,13.9,34.6,49.0,0.0,26.4,Manageable (<30%),37,23.8,Manageable (<30%),208,67.8,17.5,3.6,1.1,27.2,19.5,83,416,33.2,28.0,16.6,1248,42.0,15.9,38.4,28.1,67.7,True
SAL12276,SAL12276,36,1374,2386,2600,480,2.3,1024,1812,1961,1613,116,4915,20.8,36.9,39.9,2.4,25.1,Manageable (<30%),1361,20.1,Manageable (<30%),2448,70.8,23.0,16.9,1.0,24.3,51.2,745,4915,28.7,33.0,20.5,11773,35.7,18.0,34.1,24.4,67.7,True
SAL10515,SAL10515,36,1153,2373,2741,550,2.6,960,1925,1770,1327,202,4748,20.2,40.5,37.3,4.3,26.7,Manageable (<30%),1476,23.2,Manageable (<30%),2425,50.5,27.8,14.7,1.1,26.0,40.6,1040,4748,27.2,31.4,22.4,12960,35.3,18.8,33.3,25.5,67.6,True
SAL11306,SAL11306,38,1157,2095,2500,470,2.2,1494,1633,2766,2287,172,5999,24.9,27.2,46.1,2.9,27.5,Manageable (<30%),1162,22.4,Manageable (<30%),3102,57.0,28.8,16.6,1.0,30.0,38.1,1203,5999,29.3,31.8,24.9,14046,38.5,19.7,38.0,27.7,67.5,True
SAL10796,SAL10796,34,852,1882,2200,470,2.5,763,1040,1731,1469,61,3613,21.1,28.8,47.9,1.7,27.0,Manageable (<30%),515,25.0,Manageable (<30%),1947,62.8,29.3,15.3,1.1,32.2,22.0,812,3613,36.0,28.6,20.7,9430,41.8,20.7,39.5,29.1,67.2,True
SAL10038,SAL10038,36,765,1774,2167,428,2.5,520,520,939,796,34,2039,25.5,25.5,46.1,1.7,28.2,Manageable (<30%),199,24.1,Manageable (<30%),807,77.6,17.8,4.0,1.0,36.8,17.9,470,2039,33.4,26.3,26.8,5351,39.8,17.8,39.2,29.3,67.1,True
SAL12322,SAL12322,34,1344,2405,2817,520,2.2,318,536,790,646,45,1678,19.0,31.9,47.1,2.7,27.0,Manageable (<30%),440,21.6,Manageable (<30%),1108,57.0,28.6,21.4,1.0,25.6,50.3,254,1678,37.5,28.9,20.3,4060,40.9,20.0,39.2,26.9,66.9,True
SAL12190,SAL12190,35,871,1903,2200,450,2.5,1327,1651,2975,2545,75,6149,21.6,26.8,48.4,1.2,26.7,Manageable (<30%),723,23.6,Manageable (<30%),2966,71.2,20.9,11.6,1.1,33.9,20.1,1160,6149,34.5,27.7,22.6,16416,41.2,19.5,39.4,29.0,66.8,True
SAL10099,SAL10099,36,890,1888,2210,440,2.3,2069,2114,4683,3820,229,9266,22.3,22.8,50.5,2.5,27.0,Manageable (<30%),1165,23.3,Manageable (<30%),4394,69.9,22.1,15.7,1.0,35.9,26.4,1645,9266,34.7,26.5,27.1,23012,41.9,20.9,40.6,29.6,66.2,True
SAL13702,SAL13702,36,1317,2260,2708,460,2.1,654,861,1534,1285,61,3109,21.0,27.7,49.3,2.0,27.7,Manageable (<30%),638,20.4,Manageable (<30%),1709,63.1,19.6,18.1,1.0,22.8,44.5,510,3109,32.3,31.0,22.9,7288,40.2,18.1,39.6,26.8,65.9,True
SAL11120,SAL11120,43,1179,2058,2404,500,2.1,2681,1887,3299,2767,77,8019,33.4,23.5,41.1,1.0,27.0,Manageable (<30%),1281,24.3,Manageable (<30%),4204,72.5,20.5,13.9,0.9,29.3,34.6,1312,8019,27.7,24.5,36.0,17899,35.9,19.1,36.3,26.8,65.9,True
SAL11936,SAL11936,31,960,2101,2167,470,2.5,473,1324,2490,2078,68,4399,10.8,30.1,56.6,1.5,23.8,Manageable (<30%),491,22.4,Manageable (<30%),2894,81.7,12.3,15.6,1.2,23.1,25.8,715,4399,47.1,25.7,12.6,11660,47.7,18.4,42.9,28.1,65.5,True
