SAL_CODE,Suburb_Name,Top_Non_Australia_Country,Top_Non_Australia_Count,Australia_Count,Total_Population,Percentage_Non_Aus,SAL_CODE_2021,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_hhd_inc_weekly,Average_household_size,Total_Population_G01,Tertiary_Total,Tertiary_Percentage,Unemployment_Rate
SAL13378,Richmond Vale,Afghanistan,0,135,135,0.0,SAL13378,43,1015,3124,3.3,95,15,30.0,3.4
SAL11098,Cowper,Afghanistan,0,122,122,0.0,SAL11098,48,677,1300,2.4,88,13,30.952380952380953,3.8
SAL13465,Ruthven,Afghanistan,0,142,142,0.0,SAL13465,40,900,2208,2.9,114,15,26.31578947368421,1.8
SAL13319,Rainbow Reach,Afghanistan,0,113,113,0.0,SAL13319,56,480,1025,2.3,84,8,20.51282051282051,7.0
SAL13110,Osterley (NSW),Afghanistan,0,179,179,0.0,SAL13110,47,949,2562,3.2,132,11,17.741935483870968,2.8
SAL10272,Bellimbopinni,Afghanistan,0,115,115,0.0,SAL10272,41,787,1187,2.3,82,3,7.317073170731707,2.1
SAL10360,Bimbimbie,Afghanistan,0,152,152,0.0,SAL10360,43,680,1666,2.9,113,6,10.714285714285714,1.8
SAL14175,Warragai Creek,Afghanistan,0,122,122,0.0,SAL14175,41,510,1437,3.1,84,3,8.333333333333332,0.0
SAL12014,Jellat Jellat,Afghanistan,0,107,107,0.0,SAL12014,47,880,1875,2.5,85,9,18.367346938775512,4.4
SAL12311,Lenaghan,Afghanistan,0,104,104,0.0,SAL12311,43,1050,3062,3.2,70,8,25.806451612903224,4.5
SAL10291,Bendolba,Afghanistan,0,345,345,0.0,SAL10291,37,662,1625,2.8,253,36,36.734693877551024,2.6
SAL10047,Alumy Creek,Afghanistan,0,125,125,0.0,SAL10047,41,593,1281,2.6,86,0,0.0,0.0
