SAL_CODE_2021,Suburb,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_hhd_inc_weekly,Median_mortgage_repay_monthly,Median_rent_weekly,Average_household_size,owned_outright,owned_mortgage,renting_total,renting_private,renting_social,total_dwellings,pct_owned_outright,pct_owned_mortgage,pct_renting,pct_renting_social,mortgage_stress_ratio,mortgage_stress_level,high_mortgage_count,rent_stress_ratio,rent_stress_level,high_rent_count,pct_apartments,pct_houses,pct_small_dwellings,Average_num_psns_per_bedroom,pct_low_income,pct_high_income,single_parent_families,total_households,pct_young_adults,pct_families_age,pct_retirees,total_population,homeownership_lockout_score,family_lockout_score,first_buyer_lockout_score,crisis_score,is_nsw,is_sydney_metro,income_quartile,apartment_category
SAL11117,SAL11117,38,459,1117,1614,350,2.8,316,184,185,117,3,710,44.5,25.9,26.1,0.4,33.3,Moderate (30-40%),16,31.3,Moderate (30-40%),56,5.5,93.5,3.5,0.9,67.2,5.1,297,710,26.1,25.8,29.3,2156,30.6,25.7,33.8,32.8,True,True,Q1 (Lowest),Low (<10%)
SAL11119,SAL11119,41,949,2483,3142,650,3.0,950,1100,396,239,31,2633,36.1,41.8,15.0,1.2,29.2,Manageable (<30%),1135,26.2,Manageable (<30%),621,9.0,78.1,9.0,0.9,30.6,53.8,502,2633,20.5,29.0,29.7,8030,24.4,18.5,26.1,22.8,True,True,Q4 (Highest),Low (<10%)
SAL11120,SAL11120,43,1179,2058,2404,500,2.1,2681,1887,3299,2767,77,8019,33.4,23.5,41.1,1.0,27.0,Manageable (<30%),1281,24.3,Manageable (<30%),4204,72.5,20.5,13.9,0.9,29.3,34.6,1312,8019,27.7,24.5,36.0,17899,35.9,19.1,36.3,26.8,True,True,Q3,Very High (>50%)
SAL11122,SAL11122,57,596,1516,2000,300,2.5,40,18,4,0,0,61,65.6,29.5,6.6,0.0,30.4,Moderate (30-40%),12,19.8,Manageable (<30%),0,0.0,100.0,0.0,0.7,41.0,19.7,11,61,13.2,19.0,49.4,174,14.7,15.5,23.8,21.1,True,True,Q2,
SAL11124,SAL11124,52,639,1196,1356,280,2.2,594,280,187,93,22,1110,53.5,25.2,16.8,2.0,26.2,Manageable (<30%),18,23.4,Manageable (<30%),0,0.6,94.8,2.7,0.7,63.6,9.0,222,1110,18.8,19.7,46.7,2686,22.2,22.0,26.8,26.4,True,True,Q1 (Lowest),Low (<10%)
SAL11128,SAL11128,41,674,1389,1863,430,2.8,97,79,32,23,0,214,45.3,36.9,15.0,0.0,31.0,Moderate (30-40%),14,31.0,Moderate (30-40%),22,0.0,98.6,0.0,0.7,41.6,10.3,61,214,17.3,24.8,32.7,626,24.2,19.0,26.7,25.8,True,True,Q2,
SAL11129,SAL11129,41,766,2010,2100,478,2.8,88,94,35,25,0,220,40.0,42.7,15.9,0.0,24.1,Manageable (<30%),48,23.8,Manageable (<30%),51,0.0,96.8,0.0,0.8,36.8,23.6,61,220,16.4,26.7,32.0,641,22.8,16.1,23.4,21.9,True,True,Q3,
SAL11132,SAL11132,36,1657,2614,3033,550,2.0,476,574,1281,1099,32,2364,20.1,24.3,54.2,1.4,26.8,Manageable (<30%),509,21.0,Manageable (<30%),1839,61.0,11.2,31.8,1.0,18.9,64.0,274,2364,32.0,34.8,19.6,4974,42.4,21.6,41.0,27.1,True,True,Q4 (Highest),Very High (>50%)
SAL11135,SAL11135,42,835,2157,2700,480,2.7,1279,1160,1087,817,107,3691,34.7,31.4,29.5,2.9,28.9,Manageable (<30%),948,22.3,Manageable (<30%),1256,27.0,55.1,7.8,0.9,35.5,43.9,842,3691,25.0,26.6,32.7,10755,30.0,17.9,32.3,25.4,True,True,Q3,Medium (10-30%)
SAL11136,SAL11136,41,807,1843,2522,410,2.7,1358,1253,1263,914,174,3966,34.2,31.6,31.8,4.4,31.6,Moderate (30-40%),888,22.2,Manageable (<30%),1051,24.0,47.5,6.1,0.9,41.8,32.6,951,3966,23.6,28.5,30.4,10929,30.7,18.6,33.7,27.4,True,True,Q3,Medium (10-30%)
SAL11139,SAL11139,47,674,1210,1669,250,2.6,41,34,11,0,0,92,44.6,37.0,12.0,0.0,31.8,Moderate (30-40%),10,20.7,Manageable (<30%),0,0.0,98.9,16.3,0.9,54.3,8.7,24,92,14.8,22.1,42.2,263,19.5,23.8,25.6,25.0,True,True,Q1 (Lowest),
SAL11141,SAL11141,44,716,1312,1300,256,2.4,109,79,33,11,8,229,47.6,34.5,14.4,3.5,22.9,Manageable (<30%),3,19.5,Manageable (<30%),0,1.3,96.9,6.1,0.8,59.0,10.5,23,229,17.7,23.2,38.9,586,20.4,21.1,23.6,23.5,True,True,Q2,Low (<10%)
SAL11144,SAL11144,39,826,1893,1929,440,2.9,109,108,73,27,5,310,35.2,34.8,23.5,1.6,23.5,Manageable (<30%),34,23.2,Manageable (<30%),50,0.0,82.3,0.0,0.9,25.8,22.6,106,310,22.0,24.8,31.6,952,27.2,13.9,27.4,21.6,True,True,Q3,
SAL11145,SAL11145,45,691,1800,2193,460,2.8,45,37,19,7,0,110,40.9,33.6,17.3,0.0,28.1,Manageable (<30%),16,25.6,Manageable (<30%),12,0.0,100.0,0.0,0.8,30.9,16.4,10,110,13.9,30.1,36.0,339,23.3,15.5,25.9,22.7,True,True,Q3,
SAL11146,SAL11146,56,654,1093,1300,280,2.0,66,36,15,5,0,122,54.1,29.5,12.3,0.0,27.4,Manageable (<30%),0,25.6,Manageable (<30%),0,0.0,84.4,9.8,0.7,66.4,3.3,11,122,15.8,19.7,50.0,284,20.4,25.3,24.9,26.7,True,True,Q1 (Lowest),
SAL11147,SAL11147,54,633,1247,1768,350,2.2,574,321,289,179,0,1278,44.9,25.1,22.6,0.0,32.7,Moderate (30-40%),64,28.1,Manageable (<30%),78,1.4,88.6,2.7,0.7,59.3,13.1,252,1278,18.1,19.2,49.7,2946,26.6,22.5,31.0,29.7,True,True,Q1 (Lowest),Low (<10%)
SAL11148,SAL11148,44,623,1173,1000,220,2.5,233,188,100,46,17,552,42.2,34.1,18.1,3.1,19.7,Manageable (<30%),18,18.8,Manageable (<30%),0,0.0,97.5,3.8,0.8,60.5,6.9,131,552,18.2,22.7,37.4,1483,22.3,20.5,23.5,23.5,True,True,Q1 (Lowest),
SAL11149,SAL11149,51,484,1042,1571,190,2.5,31,17,6,4,0,60,51.7,28.3,10.0,0.0,34.8,Moderate (30-40%),0,18.2,Manageable (<30%),0,0.0,93.3,6.7,0.8,56.7,16.7,10,60,21.1,22.3,45.8,166,18.5,20.4,28.3,25.0,True,True,Q1 (Lowest),
SAL11155,SAL11155,37,897,2170,2167,610,3.0,231,344,127,94,4,715,32.3,48.1,17.8,0.6,23.0,Manageable (<30%),138,28.1,Manageable (<30%),223,0.7,93.7,0.6,0.8,25.6,25.6,161,715,22.9,29.5,24.2,2211,26.9,15.3,24.3,21.4,True,True,Q4 (Highest),Low (<10%)
SAL11157,SAL11157,38,922,2386,2167,530,3.1,14,40,0,0,0,60,23.3,66.7,0.0,0.0,21.0,Manageable (<30%),8,22.2,Manageable (<30%),0,0.0,100.0,0.0,0.8,18.3,26.7,9,60,23.6,26.0,33.2,208,19.0,11.9,16.5,14.7,True,True,Q4 (Highest),
SAL11159,SAL11159,58,450,497,650,50,1.6,65,4,6,0,0,110,59.1,3.6,5.5,0.0,30.2,Moderate (30-40%),0,10.1,Manageable (<30%),0,0.0,37.3,33.6,0.9,117.3,0.0,4,110,8.6,27.3,56.1,198,11.0,38.4,25.1,30.1,True,True,Q1 (Lowest),
SAL11160,SAL11160,44,595,1184,945,220,2.5,93,47,26,12,0,177,52.5,26.6,14.7,0.0,18.4,Manageable (<30%),0,18.6,Manageable (<30%),0,0.0,99.4,4.0,0.8,48.0,5.6,22,177,17.5,19.8,39.9,491,19.7,18.0,22.6,20.6,True,True,Q1 (Lowest),
SAL11162,SAL11162,46,640,1305,1387,350,2.5,315,250,155,96,0,741,42.5,33.7,20.9,0.0,24.5,Manageable (<30%),42,26.8,Manageable (<30%),33,0.4,93.1,3.6,0.7,53.7,5.8,211,741,20.5,20.9,40.3,2050,26.2,21.3,26.8,26.1,True,True,Q2,Low (<10%)
SAL11164,SAL11164,60,721,1337,1380,365,1.9,39,10,5,0,0,53,73.6,18.9,9.4,0.0,23.8,Manageable (<30%),0,27.3,Manageable (<30%),0,0.0,100.0,5.7,0.6,39.6,26.4,4,53,15.3,23.4,78.4,111,17.6,19.0,23.5,21.5,True,True,Q2,
SAL11165,SAL11165,54,685,1333,1083,270,2.1,40,12,17,6,0,70,57.1,17.1,24.3,0.0,18.7,Manageable (<30%),0,20.3,Manageable (<30%),0,0.0,91.4,4.3,0.7,70.0,25.7,10,70,17.2,22.1,47.9,163,23.5,22.8,26.5,26.2,True,True,Q2,
SAL11168,SAL11168,40,1260,3870,3775,705,3.0,274,294,165,101,13,742,36.9,39.6,22.2,1.8,22.5,Manageable (<30%),378,18.2,Manageable (<30%),261,16.0,75.5,4.4,0.9,16.8,92.3,110,742,24.1,30.9,24.7,2364,25.5,11.9,26.5,18.5,True,True,Q4 (Highest),Medium (10-30%)
SAL11170,SAL11170,40,700,1403,1000,290,2.6,103,96,60,41,0,283,36.4,33.9,21.2,0.0,16.4,Manageable (<30%),8,20.7,Manageable (<30%),0,0.0,100.0,2.8,0.8,38.5,9.9,86,283,24.5,20.9,33.9,779,26.0,16.4,24.4,20.5,True,True,Q2,
SAL11171,SAL11171,42,802,1589,1083,200,2.5,71,50,18,5,0,159,44.7,31.4,11.3,0.0,15.7,Manageable (<30%),10,12.6,Manageable (<30%),0,0.0,93.7,3.1,0.8,41.5,12.6,16,159,20.4,22.8,36.7,496,17.9,14.6,20.6,16.8,True,True,Q2,
SAL11173,SAL11173,41,748,1553,1517,270,2.5,40,54,28,10,0,123,32.5,43.9,22.8,0.0,22.5,Manageable (<30%),16,17.4,Manageable (<30%),6,0.0,95.1,4.1,0.7,30.9,15.4,11,123,24.5,25.7,33.9,339,26.0,14.0,26.4,20.2,True,True,Q2,
SAL11175,SAL11175,52,818,2178,2572,375,3.0,44,17,8,0,0,71,62.0,23.9,11.3,0.0,27.3,Manageable (<30%),14,17.2,Manageable (<30%),3,0.0,100.0,0.0,0.8,19.7,43.7,3,71,19.5,25.0,48.6,220,17.4,10.7,25.8,17.5,True,True,Q4 (Highest),
SAL11176,SAL11176,32,971,2170,2167,450,3.0,295,981,498,395,50,1803,16.4,54.4,27.6,2.8,23.0,Manageable (<30%),316,20.7,Manageable (<30%),496,1.3,94.3,1.6,0.8,22.6,21.8,652,1803,29.0,28.3,16.9,5541,31.4,12.8,27.8,21.0,True,True,Q4 (Highest),Low (<10%)
SAL11177,SAL11177,61,632,1197,1820,313,2.0,132,57,19,8,0,214,61.7,26.6,8.9,0.0,35.1,Moderate (30-40%),14,26.1,Manageable (<30%),0,0.0,95.8,5.1,0.7,58.9,15.9,24,214,11.9,14.6,65.8,479,17.6,22.5,26.4,27.0,True,True,Q1 (Lowest),
SAL11178,SAL11178,46,1292,2449,2448,420,2.4,32,27,4,0,0,61,52.5,44.3,6.6,0.0,23.1,Manageable (<30%),8,17.1,Manageable (<30%),0,0.0,100.0,4.9,0.8,18.0,16.4,7,61,22.8,31.7,38.9,167,17.1,11.8,21.4,15.3,True,True,Q4 (Highest),
SAL11179,SAL11179,38,815,1875,1083,250,2.9,25,32,8,0,0,65,38.5,49.2,12.3,0.0,13.3,Manageable (<30%),0,13.3,Manageable (<30%),0,0.0,100.0,0.0,0.8,27.7,9.2,6,65,23.1,26.6,29.6,199,19.7,11.1,18.7,14.5,True,True,Q3,
SAL11186,SAL11186,56,450,651,3033,130,1.8,52,39,393,17,368,520,10.0,7.5,75.6,70.8,107.5,,37,20.0,Manageable (<30%),91,11.7,15.4,29.8,0.9,108.3,14.0,160,520,18.0,19.2,52.1,1146,48.8,38.4,78.5,64.6,True,True,Q1 (Lowest),Medium (10-30%)
SAL11189,SAL11189,49,1033,1875,2015,225,2.6,29,29,5,0,0,67,43.3,43.3,7.5,0.0,24.8,Manageable (<30%),0,12.0,Manageable (<30%),0,0.0,92.5,6.0,0.7,26.9,35.8,0,67,18.0,33.3,38.8,183,15.9,12.2,21.4,15.8,True,True,Q3,
SAL11190,SAL11190,59,642,1227,2455,500,2.1,122,84,34,27,0,298,40.9,28.2,11.4,0.0,46.2,Severe (40-50%),65,40.7,Severe (40-50%),46,19.1,73.2,1.0,0.7,57.7,29.9,40,298,14.6,19.6,57.0,705,25.6,25.5,32.0,33.7,True,True,Q1 (Lowest),Medium (10-30%)
SAL11191,SAL11191,48,818,1375,1192,250,2.4,48,27,12,3,0,95,50.5,28.4,12.6,0.0,20.0,Manageable (<30%),0,18.2,Manageable (<30%),0,0.0,101.1,12.6,0.9,55.8,12.6,12,95,16.3,24.6,41.3,252,18.7,22.2,22.2,21.8,True,True,Q2,
SAL11192,SAL11192,59,564,1092,1408,330,2.1,439,206,158,91,14,843,52.1,24.4,18.7,1.7,29.8,Manageable (<30%),35,30.2,Moderate (30-40%),56,7.9,90.9,2.0,0.7,69.0,7.0,156,843,12.7,18.0,55.5,2194,23.9,24.9,27.6,30.1,True,True,Q1 (Lowest),Low (<10%)
SAL11195,SAL11195,48,817,1531,1300,300,2.6,42,32,0,0,0,79,53.2,40.5,0.0,0.0,19.6,Manageable (<30%),0,19.6,Manageable (<30%),0,0.0,96.2,6.3,0.8,24.1,10.1,17,79,15.7,25.7,38.7,230,13.7,14.2,16.9,14.6,True,True,Q2,
SAL11196,SAL11196,50,814,2181,1408,380,2.6,44,16,14,5,0,86,51.2,18.6,16.3,0.0,14.9,Manageable (<30%),0,17.4,Manageable (<30%),6,0.0,96.5,0.0,0.7,9.3,25.6,0,86,12.8,26.1,45.4,218,19.2,8.5,21.6,13.8,True,True,Q4 (Highest),
SAL11200,SAL11200,56,936,1857,2134,420,2.2,60,57,20,9,0,136,44.1,41.9,14.7,0.0,26.5,Manageable (<30%),34,22.6,Manageable (<30%),13,0.0,96.3,5.9,0.8,50.0,35.3,3,136,11.2,23.3,55.3,313,20.5,20.2,23.1,23.9,True,True,Q3,
SAL11203,SAL11203,39,686,1475,1880,400,2.5,1449,1586,1032,658,160,4180,34.7,37.9,24.7,3.8,29.4,Manageable (<30%),294,27.1,Manageable (<30%),637,2.3,84.7,2.6,0.8,48.8,10.7,1273,4180,26.3,24.3,31.2,10954,29.8,20.3,30.6,27.6,True,True,Q2,Low (<10%)
SAL11204,SAL11204,52,610,1285,2400,335,2.6,80,48,20,6,0,158,50.6,30.4,12.7,0.0,43.1,Severe (40-50%),30,26.1,Manageable (<30%),9,0.0,79.7,5.1,0.8,47.5,21.5,16,158,14.2,24.2,47.5,451,20.7,20.5,30.8,28.2,True,True,Q2,
SAL11206,SAL11206,55,441,845,979,220,2.2,53,31,7,0,0,98,54.1,31.6,7.1,0.0,26.7,Manageable (<30%),0,26.0,Manageable (<30%),0,0.0,100.0,12.2,0.8,70.4,10.2,8,98,21.0,18.5,51.4,243,19.4,27.1,23.8,26.4,True,True,Q1 (Lowest),
SAL11207,SAL11207,49,470,823,884,178,2.2,61,16,65,37,12,160,38.1,10.0,40.6,7.5,24.8,Manageable (<30%),0,21.6,Manageable (<30%),0,0.0,83.8,8.1,0.8,90.6,5.0,59,160,19.7,22.8,42.8,456,32.8,28.6,35.0,34.5,True,True,Q1 (Lowest),
SAL11211,SAL11211,47,490,949,1000,300,2.3,53,12,15,4,0,91,58.2,13.2,16.5,0.0,24.3,Manageable (<30%),0,31.6,Moderate (30-40%),0,0.0,98.9,16.5,1.0,93.4,0.0,16,91,16.5,26.6,41.4,237,23.6,35.1,26.6,32.8,True,True,Q1 (Lowest),
SAL11212,SAL11212,49,1799,3219,3900,825,1.9,786,337,640,513,0,1832,42.9,18.4,34.9,0.0,28.0,Manageable (<30%),356,25.6,Manageable (<30%),1192,87.1,6.5,11.7,0.8,20.4,78.9,248,1832,21.5,24.4,43.8,3977,31.6,16.9,34.1,24.6,True,True,Q4 (Highest),Very High (>50%)
SAL11213,SAL11213,37,1535,2279,2964,550,1.7,907,1038,3332,2664,134,5384,16.8,19.3,61.9,2.5,30.0,Manageable (<30%),862,24.1,Manageable (<30%),4311,78.8,0.9,49.5,1.1,26.7,57.9,335,5384,38.9,33.2,22.6,10615,48.1,29.6,46.4,31.6,True,True,Q4 (Highest),Very High (>50%)
SAL11214,SAL11214,35,796,1786,1621,333,2.3,46,65,45,37,0,163,28.2,39.9,27.6,0.0,20.9,Manageable (<30%),10,18.6,Manageable (<30%),11,0.0,71.8,0.0,0.7,38.7,15.3,31,163,28.8,22.0,28.3,378,29.6,14.7,28.4,22.2,True,True,Q3,
SAL11215,SAL11215,27,780,2392,3200,650,2.3,141,170,484,336,42,820,17.2,20.7,59.0,5.1,30.9,Moderate (30-40%),130,27.2,Manageable (<30%),703,19.1,3.8,18.7,0.9,26.0,49.6,83,820,64.4,18.9,12.0,2597,52.9,20.8,50.9,31.6,True,True,Q4 (Highest),Medium (10-30%)
SAL11216,SAL11216,44,736,1312,1083,200,2.3,131,110,111,23,8,406,32.3,27.1,27.3,2.0,19.0,Manageable (<30%),8,15.2,Manageable (<30%),0,2.7,94.6,2.5,0.7,42.9,10.6,111,406,25.1,24.0,35.7,1030,27.3,15.3,28.1,21.5,True,True,Q2,Low (<10%)
SAL11220,SAL11220,44,976,2327,2167,425,2.9,114,129,12,10,0,264,43.2,48.9,4.5,0.0,21.5,Manageable (<30%),46,18.3,Manageable (<30%),8,0.0,98.1,0.0,0.7,22.0,36.0,29,264,19.5,28.2,30.9,770,16.9,11.3,19.0,15.2,True,True,Q4 (Highest),
SAL11221,SAL11221,45,1046,3254,3250,1000,3.1,391,406,57,55,0,869,45.0,46.7,6.6,0.0,23.0,Manageable (<30%),458,30.7,Moderate (30-40%),129,0.9,98.2,1.0,0.8,17.6,79.4,141,869,18.4,29.5,32.0,2725,21.0,14.6,20.2,18.6,True,True,Q4 (Highest),Low (<10%)
SAL11223,SAL11223,48,699,1380,2167,420,2.4,397,366,145,96,0,1039,38.2,35.2,14.0,0.0,36.2,Moderate (30-40%),128,30.4,Moderate (30-40%),110,18.1,73.5,2.7,0.8,50.0,17.3,182,1039,16.7,23.6,42.7,2602,24.2,21.5,28.5,28.2,True,True,Q2,Medium (10-30%)
SAL11224,SAL11224,55,2468,4708,3467,1450,2.1,70,33,59,40,0,170,41.2,19.4,34.7,0.0,17.0,Manageable (<30%),23,30.8,Moderate (30-40%),108,66.5,2.4,2.9,0.8,5.9,112.9,12,170,17.1,25.7,52.7,385,32.4,12.9,28.7,21.0,True,True,Q4 (Highest),Very High (>50%)
SAL11226,SAL11226,35,753,1846,2102,400,2.9,245,409,279,209,18,980,25.0,41.7,28.5,1.8,26.3,Manageable (<30%),103,21.7,Manageable (<30%),106,1.4,95.4,2.0,0.9,32.9,13.6,294,980,28.4,24.9,26.8,3180,31.1,15.5,30.6,24.0,True,True,Q3,Low (<10%)
SAL11229,SAL11229,36,1065,2106,2457,550,2.3,2064,2886,4670,3787,150,9863,20.9,29.3,47.3,1.5,26.9,Manageable (<30%),1862,26.1,Manageable (<30%),7589,81.9,15.3,19.9,1.1,28.8,31.1,1972,9863,31.1,31.0,22.9,23354,40.9,21.8,38.2,28.7,True,True,Q3,Very High (>50%)
SAL11233,SAL11233,56,456,763,715,200,2.0,105,48,31,10,0,196,53.6,24.5,15.8,0.0,21.6,Manageable (<30%),10,26.2,Manageable (<30%),0,0.0,99.0,9.7,0.8,99.0,4.1,21,196,15.8,23.5,52.6,456,22.0,32.2,24.1,31.2,True,True,Q1 (Lowest),
SAL11234,SAL11234,47,561,1125,1230,280,2.4,27,15,5,0,0,52,51.9,28.8,9.6,0.0,25.2,Manageable (<30%),0,24.9,Manageable (<30%),0,0.0,100.0,9.6,0.9,53.8,0.0,8,52,14.1,18.8,31.2,128,18.9,22.9,22.9,23.9,True,True,Q1 (Lowest),
SAL11235,SAL11235,53,473,785,859,150,2.1,80,24,20,0,3,130,61.5,18.5,15.4,2.3,25.3,Manageable (<30%),0,19.1,Manageable (<30%),0,0.0,97.7,3.1,0.7,86.2,4.6,12,130,14.9,20.0,48.8,295,18.7,25.3,25.9,28.2,True,True,Q1 (Lowest),
SAL11236,SAL11236,45,555,1054,1004,200,2.5,99,57,29,7,0,205,48.3,27.8,14.1,0.0,22.0,Manageable (<30%),6,19.0,Manageable (<30%),0,0.0,100.0,3.9,0.8,69.8,6.8,41,205,17.6,24.3,35.7,625,20.0,22.4,23.8,24.7,True,True,Q1 (Lowest),
SAL11237,SAL11237,33,981,2448,2784,548,3.2,403,1631,460,398,0,2674,15.1,61.0,17.2,0.0,26.2,Manageable (<30%),1282,22.4,Manageable (<30%),723,8.3,87.5,1.0,0.8,21.2,38.5,414,2674,29.9,29.0,16.2,9129,28.1,12.9,25.5,20.0,True,True,Q4 (Highest),Low (<10%)
SAL11238,SAL11238,61,629,1323,1529,385,2.3,113,39,64,38,16,225,50.2,17.3,28.4,7.1,26.7,Manageable (<30%),0,29.1,Manageable (<30%),21,12.0,71.6,0.0,0.7,51.6,6.7,50,225,16.0,13.8,58.3,650,28.3,20.4,30.7,28.4,True,True,Q2,Medium (10-30%)
SAL11239,SAL11239,47,695,1221,1083,230,2.2,1209,889,774,479,105,2990,40.4,29.7,25.9,3.5,20.5,Manageable (<30%),70,18.8,Manageable (<30%),22,0.5,89.0,2.8,0.7,58.1,10.5,572,2990,20.8,21.5,40.9,7432,26.1,19.5,27.2,24.8,True,True,Q1 (Lowest),Low (<10%)
SAL11240,SAL11240,43,970,2683,2902,600,2.9,545,440,222,178,0,1240,44.0,35.5,17.9,0.0,25.0,Manageable (<30%),375,22.4,Manageable (<30%),368,1.3,79.6,0.6,0.8,23.4,59.4,227,1240,22.4,26.4,34.7,3726,24.0,13.2,26.3,20.1,True,True,Q4 (Highest),Low (<10%)
SAL11241,SAL11241,41,879,2424,2974,650,3.1,302,274,132,91,6,723,41.8,37.9,18.3,0.8,28.3,Manageable (<30%),230,26.8,Manageable (<30%),208,0.4,75.5,0.8,0.9,27.1,48.4,139,723,19.5,28.4,31.6,2292,25.1,15.5,26.9,22.9,True,True,Q4 (Highest),Low (<10%)
SAL11242,SAL11242,42,855,2579,2500,600,3.1,133,126,38,28,0,301,44.2,41.9,12.6,0.0,22.4,Manageable (<30%),106,23.3,Manageable (<30%),65,2.3,96.0,1.3,0.9,23.9,53.5,32,301,19.2,29.1,31.8,947,21.5,14.0,22.4,18.9,True,True,Q4 (Highest),Low (<10%)
SAL11243,SAL11243,43,721,1427,1650,280,2.4,254,248,170,98,9,718,35.4,34.5,23.7,1.3,26.7,Manageable (<30%),60,19.6,Manageable (<30%),8,3.5,85.0,1.8,0.7,47.2,16.9,178,718,21.7,24.5,34.8,1821,26.2,17.3,28.7,24.4,True,True,Q2,Low (<10%)
SAL11250,SAL11250,35,556,1467,1733,350,3.0,252,318,278,141,81,864,29.2,36.8,32.2,9.4,27.3,Manageable (<30%),32,23.9,Manageable (<30%),52,1.4,97.8,1.2,0.9,47.5,7.1,332,864,25.8,24.4,26.3,2806,32.3,18.8,32.1,27.7,True,True,Q2,Low (<10%)
SAL11253,SAL11253,50,700,1331,1658,400,2.4,182,108,86,64,0,379,48.0,28.5,22.7,0.0,28.7,Manageable (<30%),10,30.1,Moderate (30-40%),37,0.8,87.9,2.9,0.7,50.7,10.3,87,379,16.0,21.2,44.6,1012,26.5,21.4,28.6,27.9,True,True,Q2,Low (<10%)
SAL11268,SAL11268,41,1215,3542,4000,800,3.2,95,82,19,10,0,208,45.7,39.4,9.1,0.0,26.1,Manageable (<30%),99,22.6,Manageable (<30%),16,0.0,91.8,0.0,0.8,19.2,80.8,27,208,24.3,26.6,30.5,699,20.7,12.2,24.1,18.1,True,True,Q4 (Highest),
SAL11269,SAL11269,44,996,1708,2383,451,2.1,226,202,293,248,0,738,30.6,27.4,39.7,0.0,32.2,Moderate (30-40%),103,26.4,Manageable (<30%),318,69.5,15.4,3.7,0.9,44.9,22.9,171,738,24.0,28.7,33.7,1633,35.5,19.8,36.8,30.7,True,True,Q3,Very High (>50%)
SAL11271,SAL11271,47,734,1488,2167,420,2.4,66,46,17,14,0,134,49.3,34.3,12.7,0.0,33.6,Moderate (30-40%),16,28.2,Manageable (<30%),7,0.0,94.8,0.0,0.7,58.2,14.2,26,134,18.6,22.6,41.0,354,22.3,21.5,27.5,27.8,True,True,Q2,
SAL11274,SAL11274,51,528,1164,1225,330,2.5,129,94,28,9,0,259,49.8,36.3,10.8,0.0,24.3,Manageable (<30%),8,28.4,Manageable (<30%),0,0.0,100.4,3.9,0.8,61.4,9.3,44,259,19.9,21.2,43.7,712,21.8,23.6,23.3,25.7,True,True,Q1 (Lowest),
SAL11276,SAL11276,68,531,876,1538,216,2.0,102,22,6,0,0,144,70.8,15.3,4.2,0.0,40.5,Severe (40-50%),0,24.7,Manageable (<30%),0,0.0,97.9,4.9,0.7,79.2,8.3,5,144,5.0,15.4,70.1,298,13.0,26.1,26.9,30.1,True,True,Q1 (Lowest),
SAL11277,SAL11277,36,647,1582,2100,350,2.9,954,1272,1962,806,896,4321,22.1,29.4,45.4,20.7,30.6,Moderate (30-40%),370,22.1,Manageable (<30%),530,2.4,89.3,3.1,0.9,46.0,14.5,1747,4321,28.0,26.8,26.0,13614,38.2,18.6,38.5,30.5,True,True,Q2,Low (<10%)
SAL11278,SAL11278,42,806,2833,2947,500,3.1,36,47,9,0,0,99,36.4,47.5,9.1,0.0,24.0,Manageable (<30%),44,17.6,Manageable (<30%),8,0.0,100.0,0.0,0.8,26.3,48.5,14,99,21.7,30.6,29.4,350,19.6,12.1,21.9,17.4,True,True,Q4 (Highest),
SAL11279,SAL11279,51,726,1401,1744,380,2.3,322,219,144,95,0,705,45.7,31.1,20.4,0.0,28.7,Manageable (<30%),40,27.1,Manageable (<30%),59,2.1,96.6,4.5,0.7,49.4,16.2,162,705,21.3,20.3,45.4,1739,26.0,20.8,28.8,26.5,True,True,Q2,Low (<10%)
SAL11280,SAL11280,56,560,925,1300,300,2.0,300,112,115,65,9,545,55.0,20.6,21.1,1.7,32.4,Moderate (30-40%),0,32.4,Moderate (30-40%),0,1.5,93.4,4.0,0.7,78.2,3.5,115,545,13.9,19.0,51.6,1214,25.4,28.0,30.0,33.2,True,True,Q1 (Lowest),Low (<10%)
SAL11282,SAL11282,53,612,1625,1950,260,2.4,30,22,9,5,0,61,49.2,36.1,14.8,0.0,27.7,Manageable (<30%),12,16.0,Manageable (<30%),0,0.0,100.0,13.1,0.8,8.2,13.1,5,61,18.4,26.6,51.3,158,19.5,12.0,25.6,16.3,True,True,Q2,
SAL11283,SAL11283,39,1662,3077,3000,720,2.1,721,412,914,746,0,2130,33.8,19.3,42.9,0.0,22.5,Manageable (<30%),377,23.4,Manageable (<30%),1650,76.6,13.4,8.5,0.9,22.0,73.3,313,2130,30.4,24.9,32.5,4709,36.9,15.8,36.0,24.7,True,True,Q4 (Highest),Very High (>50%)
SAL11284,SAL11284,43,511,1160,1517,290,2.6,31,19,4,4,0,61,50.8,31.1,6.6,0.0,30.2,Moderate (30-40%),10,25.0,Manageable (<30%),0,0.0,100.0,0.0,0.8,55.7,13.1,15,61,19.1,28.4,39.5,162,18.9,20.2,24.8,24.7,True,True,Q1 (Lowest),
SAL11285,SAL11285,42,861,2250,2368,446,3.1,173,202,38,27,0,427,40.5,47.3,8.9,0.0,24.3,Manageable (<30%),100,19.8,Manageable (<30%),32,0.7,96.3,1.4,0.8,28.3,39.1,68,427,22.4,25.4,32.7,1386,19.9,13.6,22.1,18.2,True,True,Q4 (Highest),Low (<10%)
