SA1_CODE_2021,England_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
21401137603,267,2593,0.10296953335904357,True,426,1985,2250,2.9,0.18933333333333333,0.20358974358974358,Affordable,Affordable
50704117702,267,966,0.27639751552795033,True,475,2664,2266,2.6,0.20962047661076788,0.2713015140199606,Affordable,Affordable
50605114009,267,1111,0.24032403240324032,True,400,2200,2566,3.0,0.1558846453624318,0.19785358834462496,Affordable,Affordable
12201141815,266,1228,0.21661237785016288,True,1269,5000,4545,3.3,0.27920792079207923,0.2538715410002539,Affordable,Affordable
40304108923,266,1893,0.1405176967776017,True,370,1600,2034,2.7,0.18190757128810225,0.18152938506920807,Affordable,Affordable
40304107703,266,1060,0.2509433962264151,True,440,1706,2036,2.6,0.21611001964636542,0.19336557352274444,Affordable,Affordable
50503110701,266,1125,0.23644444444444446,True,400,1820,2037,2.8,0.19636720667648502,0.20618556701030927,Affordable,Affordable
12202142101,266,1380,0.1927536231884058,True,490,2600,2397,2.5,0.20442219440967876,0.2503128911138924,Affordable,Affordable
50705118710,266,844,0.31516587677725116,True,350,1517,1510,2.7,0.23178807947019867,0.23183902190524708,Affordable,Affordable
40302105919,265,901,0.29411764705882354,True,400,1559,1828,2.5,0.2188183807439825,0.1968103012960781,Affordable,Affordable
12201141933,265,1297,0.20431765612952968,True,795,3467,3336,2.2,0.2383093525179856,0.23983121195351412,Affordable,Affordable
40304108314,265,591,0.44839255499153974,True,365,1560,1437,2.6,0.25400139178844816,0.25052192066805845,Affordable,Affordable
30601113917,265,1195,0.2217573221757322,True,450,1517,1687,2.5,0.26674570243034973,0.2075144772240208,Affordable,Affordable
10603111907,265,1135,0.23348017621145375,True,199,1842,903,1.8,0.2203765227021041,0.47073856376181955,Affordable,Expensive
50501107115,265,630,0.42063492063492064,True,440,2167,2395,2.9,0.1837160751565762,0.20880038541833948,Affordable,Affordable
50701114806,265,1535,0.17263843648208468,True,430,1950,2704,3.1,0.15902366863905326,0.16642011834319526,Affordable,Affordable
30907125236,265,1412,0.18767705382436262,True,750,2414,2515,3.0,0.2982107355864811,0.22150175867869704,Affordable,Affordable
50403105803,265,1461,0.18138261464750172,True,350,1700,1721,2.7,0.20337013364323067,0.22795333661109374,Affordable,Affordable
31901149705,265,908,0.2918502202643172,True,510,693,685,1.5,0.7445255474452555,0.233464345873105,Very_Expensive,Affordable
50501107121,265,581,0.45611015490533563,True,400,2000,2326,2.8,0.17196904557179707,0.198425821813612,Affordable,Affordable
50501108019,265,1042,0.2543186180422265,True,465,2430,2083,2.9,0.2232357177148344,0.26921230473798885,Affordable,Affordable
50702116507,265,1236,0.21440129449838188,True,335,2006,1413,2.0,0.23708421797593773,0.3276171811203658,Affordable,Moderately_Affordable
11801133933,265,1227,0.21597392013039934,True,700,3000,2550,2.2,0.27450980392156865,0.27149321266968324,Affordable,Affordable
50605114020,265,851,0.31139835487661577,True,270,2266,1625,2.8,0.16615384615384615,0.3217988165680473,Affordable,Moderately_Affordable
50601111511,264,1040,0.25384615384615383,True,350,1712,1600,2.4,0.21875,0.2469230769230769,Affordable,Affordable
50601111002,264,1594,0.1656210790464241,True,370,2010,2330,3.0,0.15879828326180256,0.1990756025090789,Affordable,Affordable
60104102235,264,775,0.3406451612903226,True,270,794,604,1.3,0.4470198675496689,0.3033622007131941,Expensive,Moderately_Affordable
40302105904,264,881,0.2996594778660613,True,365,1658,1587,2.5,0.22999369880277254,0.24109350007270614,Affordable,Affordable
30102100805,264,1170,0.22564102564102564,True,498,2167,2309,2.9,0.21567778258986575,0.21657727287870207,Affordable,Affordable
50503110111,264,1290,0.20465116279069767,True,400,1900,2276,3.0,0.1757469244288225,0.19264566716236312,Affordable,Affordable
50501107414,264,1257,0.2100238663484487,True,350,1733,1881,2.7,0.18607123870281764,0.2126119494540547,Affordable,Affordable
31904151712,264,1602,0.1647940074906367,True,403,1925,1658,2.7,0.24306393244873342,0.2679317064118029,Affordable,Affordable
11802156921,264,1046,0.25239005736137665,True,600,2288,2390,2.1,0.2510460251046025,0.22092050209205022,Affordable,Affordable
21402138238,264,1403,0.18816821097647898,True,490,2016,1875,2.5,0.2613333333333333,0.24812307692307692,Affordable,Affordable
50503109965,263,687,0.38282387190684136,True,392,1950,2200,3.5,0.1781818181818182,0.20454545454545456,Affordable,Affordable
40301105614,263,861,0.305458768873403,True,380,2167,1531,1.9,0.248203788373612,0.3266341757523991,Affordable,Moderately_Affordable
31605154412,263,1335,0.19700374531835205,True,560,2383,2094,2.9,0.26743075453677173,0.26261847035486,Affordable,Affordable
50501108123,263,906,0.2902869757174393,True,350,1896,2160,2.4,0.16203703703703703,0.20256410256410257,Affordable,Affordable
31401138421,263,1618,0.16254635352286773,True,455,2200,2276,2.9,0.1999121265377856,0.22306340408273626,Affordable,Affordable
30402108614,263,1156,0.22750865051903113,True,515,1950,2439,3.1,0.2111521115211152,0.18450184501845018,Affordable,Affordable
50705118836,263,783,0.33588761174968074,True,368,1822,1214,2.3,0.3031301482701812,0.3463439361297681,Moderately_Affordable,Moderately_Affordable
50501107922,263,825,0.3187878787878788,True,450,2167,2339,2.9,0.1923899102180419,0.21379945407307527,Affordable,Affordable
50704117907,262,1094,0.23948811700182815,True,140,538,682,1.3,0.20527859237536658,0.18204376268892397,Affordable,Affordable
31402157946,262,1337,0.19596110695587135,True,443,2000,2230,3.0,0.19865470852017938,0.20696791997240427,Affordable,Affordable
50501107503,262,873,0.30011454753722794,True,505,2234,2588,2.9,0.19513137557959814,0.19920342408750447,Affordable,Affordable
50705118716,262,595,0.4403361344537815,True,395,1925,2431,2.9,0.16248457424928014,0.1827358162199791,Affordable,Affordable
30903124013,262,1476,0.17750677506775067,True,550,1500,1179,1.7,0.46649703138252757,0.29359953024075164,Expensive,Affordable
50501107415,262,961,0.2726326742976067,True,358,1950,1966,2.5,0.18209562563580875,0.2288911495422177,Affordable,Affordable
11802165124,262,1283,0.20420888542478566,True,650,3467,2547,2.1,0.2552021986650962,0.31412521518528586,Affordable,Moderately_Affordable
50705119141,262,948,0.27637130801687765,True,350,1820,1875,3.0,0.18666666666666668,0.224,Affordable,Affordable
50503110550,262,557,0.4703770197486535,True,625,2255,3457,3.6,0.18079259473531964,0.15053069580116152,Affordable,Affordable
40304107702,262,1299,0.201693610469592,True,449,2002,2588,3.0,0.17349304482225658,0.178516228748068,Affordable,Affordable
30102100926,262,1508,0.17374005305039789,True,485,2167,2360,3.1,0.2055084745762712,0.21189700130378097,Affordable,Affordable
50705131304,262,854,0.30679156908665106,True,370,1950,2463,3.5,0.15022330491270808,0.18270401948842874,Affordable,Affordable
12203142931,262,1002,0.26147704590818366,True,580,3000,2299,2.3,0.25228360156589824,0.30113427242613844,Affordable,Moderately_Affordable
50702116628,262,1602,0.16354556803995007,True,350,1987,2162,2.6,0.16188714153561518,0.21208994520742902,Affordable,Affordable
40701114418,262,914,0.28665207877461707,True,280,900,819,1.9,0.3418803418803419,0.25359256128486896,Moderately_Affordable,Affordable
50503125534,262,543,0.48250460405156537,True,360,2055,2160,2.8,0.16666666666666666,0.21955128205128205,Affordable,Affordable
50301103533,262,1575,0.16634920634920636,True,745,6000,3524,2.8,0.21140749148694665,0.3929101545446608,Affordable,Moderately_Affordable
50501107730,262,626,0.4185303514376997,True,420,2102,2596,2.6,0.1617873651771957,0.18685551736399195,Affordable,Affordable
30601113901,262,1201,0.21815154038301415,True,495,1874,2053,2.5,0.24111056989771068,0.21064858181273183,Affordable,Affordable
50601111516,262,804,0.32587064676616917,True,300,1600,1760,2.4,0.17045454545454544,0.2097902097902098,Affordable,Affordable
30102100712,261,1246,0.20947030497592295,True,495,2259,2338,3.1,0.21171941830624466,0.22297163913930382,Affordable,Affordable
40304107201,261,1413,0.18471337579617833,True,305,1408,1042,2.2,0.2927063339731286,0.3118263694079433,Affordable,Moderately_Affordable
50705119128,261,958,0.27244258872651356,True,375,1909,2449,3.2,0.15312372396896692,0.17988503941954329,Affordable,Affordable
50705118826,261,883,0.2955832389580974,True,300,1300,1194,2.3,0.25125628140703515,0.25125628140703515,Affordable,Affordable
30101100604,261,1401,0.18629550321199143,True,420,2300,2423,2.6,0.17333883615352869,0.21905457316105273,Affordable,Affordable
50501108301,261,756,0.34523809523809523,True,450,2383,2383,3.0,0.1888375996642887,0.23076923076923078,Affordable,Affordable
11802165115,261,1058,0.24669187145557656,True,650,3105,2916,2.1,0.22290809327846364,0.24572649572649571,Affordable,Affordable
50503110524,261,647,0.4034003091190108,True,350,1534,1781,2.5,0.1965188096574958,0.19876473891072433,Affordable,Affordable
50705119009,261,971,0.2687950566426365,True,290,1842,1289,2.0,0.22498060512024826,0.32977263233275644,Affordable,Moderately_Affordable
50503125516,261,852,0.30633802816901406,True,400,2136,1864,3.1,0.2145922746781116,0.2644437107956421,Affordable,Affordable
50101129452,261,636,0.41037735849056606,True,208,774,652,1.4,0.31901840490797545,0.2739499764039641,Moderately_Affordable,Affordable
40304107604,260,1142,0.2276707530647986,True,490,1929,2172,2.7,0.22559852670349909,0.20495112622184444,Affordable,Affordable
50501108322,260,877,0.29646522234891676,True,780,2600,3345,3.0,0.23318385650224216,0.17937219730941703,Affordable,Affordable
31105132322,260,685,0.3795620437956204,True,171,763,771,1.6,0.22178988326848248,0.22837473810236456,Affordable,Affordable
40202102829,260,1069,0.2432179607109448,True,270,1387,2096,2.9,0.12881679389312978,0.15270845566647093,Affordable,Affordable
30601113918,260,773,0.33635187580853815,True,685,2292,2349,2.4,0.29161345253299276,0.2251694665487769,Affordable,Affordable
21302134604,260,2089,0.12446146481570129,True,460,2600,2168,2.2,0.21217712177121772,0.2767527675276753,Affordable,Affordable
50503109919,260,1016,0.2559055118110236,True,365,1733,2065,3.0,0.17675544794188863,0.19366734959955298,Affordable,Affordable
30908155917,260,1153,0.22549869904596703,True,700,2101,1762,2.7,0.39727582292849034,0.27516807823277745,Moderately_Affordable,Affordable
50705119143,260,1138,0.22847100175746923,True,340,1950,2138,2.8,0.15902712815715622,0.21047708138447146,Affordable,Affordable
50201102115,260,1180,0.22033898305084745,True,283,1733,900,2.0,0.31444444444444447,0.44435897435897437,Moderately_Affordable,Expensive
40701114432,260,1067,0.2436738519212746,True,340,1517,1176,2.3,0.2891156462585034,0.29768445839874413,Affordable,Affordable
31402157826,260,1811,0.1435670900055218,True,360,1950,2020,3.1,0.1782178217821782,0.22277227722772278,Affordable,Affordable
50201102201,260,740,0.35135135135135137,True,323,1985,924,2.1,0.3495670995670996,0.49575424575424576,Moderately_Affordable,Expensive
40501111204,260,1386,0.18759018759018758,True,320,1517,1986,2.8,0.16112789526686808,0.17627236811526842,Affordable,Affordable
50503110736,260,753,0.3452855245683931,True,435,2000,2432,3.0,0.17886513157894737,0.18977732793522267,Affordable,Affordable
40302105920,260,748,0.34759358288770054,True,395,1751,1942,2.8,0.20339855818743563,0.20807256595104176,Affordable,Affordable
50502109716,260,1722,0.15098722415795587,True,360,1914,1889,2.1,0.19057702488088937,0.23382334975770655,Affordable,Affordable
40205105229,260,662,0.39274924471299094,True,250,1390,691,1.5,0.361794500723589,0.4642101747745742,Moderately_Affordable,Expensive
40301105629,259,1148,0.22560975609756098,True,350,2167,1961,2.5,0.17848036715961244,0.25501117953948144,Affordable,Affordable
50502109403,259,1261,0.20539254559873116,True,523,2600,2425,2.4,0.2156701030927835,0.24742268041237114,Affordable,Affordable
40302105910,259,922,0.2809110629067245,True,395,1783,1978,2.7,0.19969666329625885,0.20801897798864433,Affordable,Affordable
50503125806,259,893,0.29003359462486,True,295,1473,1098,2.3,0.2686703096539162,0.30958385876418665,Affordable,Moderately_Affordable
50705131219,259,1443,0.1794871794871795,True,375,1842,1827,2.7,0.20525451559934318,0.23266388783630162,Affordable,Affordable
40304108602,259,1314,0.19710806697108066,True,338,1509,931,2.0,0.36305048335123524,0.3740394943402462,Moderately_Affordable,Moderately_Affordable
50501108223,259,1039,0.2492781520692974,True,488,3033,2471,2.7,0.19749089437474707,0.2832549886374249,Affordable,Affordable
40302105915,259,757,0.34214002642007924,True,380,1651,1858,2.6,0.20452099031216361,0.20505920344456405,Affordable,Affordable
50705118828,259,752,0.34441489361702127,True,395,1625,2025,2.6,0.19506172839506172,0.18518518518518517,Affordable,Affordable
50501107518,258,906,0.2847682119205298,True,600,2938,3156,3.2,0.19011406844106463,0.21482889733840305,Affordable,Affordable
50703117016,258,1235,0.2089068825910931,True,270,1276,1176,2.2,0.22959183673469388,0.25039246467817894,Affordable,Affordable
50501108011,258,791,0.32616940581542353,True,568,2312,2550,2.9,0.2227450980392157,0.20923076923076922,Affordable,Affordable
11401127909,258,1223,0.2109566639411284,True,360,1733,775,1.8,0.4645161290322581,0.516029776674938,Expensive,Very_Expensive
50705119226,258,725,0.35586206896551725,True,360,1741,1553,2.6,0.231809401159047,0.2587052355242954,Affordable,Affordable
31605143518,258,1052,0.24524714828897337,True,713,2032,1602,2.3,0.44506866416978774,0.292711034284068,Expensive,Affordable
50705119145,258,1145,0.22532751091703057,True,365,1975,2434,3.1,0.14995891536565326,0.18725112192655333,Affordable,Affordable
12203143030,258,1015,0.2541871921182266,True,795,4333,3166,3.2,0.2511054958938724,0.3158316730647748,Affordable,Moderately_Affordable
31601141416,257,1057,0.24314096499526963,True,410,2167,2604,2.7,0.15745007680491552,0.19204182913860332,Affordable,Affordable
40304107427,257,973,0.2641315519013361,True,295,1395,1100,2.1,0.2681818181818182,0.29265734265734267,Affordable,Affordable
50403106804,257,992,0.2590725806451613,True,445,2184,2545,3.0,0.17485265225933203,0.19803536345776032,Affordable,Affordable
31602158111,257,939,0.2736954206602769,True,95,438,743,1.5,0.1278600269179004,0.1360389274251993,Affordable,Affordable
30905124513,257,2323,0.11063280241067586,True,658,2600,3169,3.6,0.20763647838434837,0.18933417481855475,Affordable,Affordable
50501108304,256,733,0.34924965893587995,True,500,2188,2516,2.9,0.1987281399046105,0.20068484774367126,Affordable,Affordable
50503130308,256,1496,0.1711229946524064,True,430,1881,2330,3.1,0.18454935622317598,0.18629910861670518,Affordable,Affordable
50705119132,256,810,0.3160493827160494,True,400,2000,2575,3.0,0.1553398058252427,0.17923823749066467,Affordable,Affordable
50503110729,256,953,0.26862539349422876,True,468,2000,2804,3.5,0.16690442225392296,0.1646000219466696,Affordable,Affordable
50501107812,256,1157,0.2212618841832325,True,423,2247,2336,2.7,0.18107876712328766,0.22197708113804004,Affordable,Affordable
50501107707,256,700,0.3657142857142857,True,430,1911,2283,2.7,0.18834866403854578,0.19316688567674112,Affordable,Affordable
40302105903,256,840,0.3047619047619048,True,388,2039,2197,2.7,0.17660446062812926,0.214173173208221,Affordable,Affordable
40304107235,256,1133,0.22594880847308033,True,340,1452,1523,2.7,0.2232435981615233,0.2200111116723067,Affordable,Affordable
50705119130,256,1260,0.20317460317460317,True,355,1860,2008,2.7,0.17679282868525897,0.21376034324241497,Affordable,Affordable
50101100320,256,1353,0.18920916481892092,True,460,2000,1756,2.5,0.2619589977220957,0.2628351147713335,Affordable,Affordable
50705119010,256,705,0.36312056737588655,True,340,1517,1537,2.4,0.22121014964216004,0.2277663780591562,Affordable,Affordable
40304117824,255,1019,0.25024533856722275,True,275,1377,1073,2.3,0.25629077353215285,0.296150261667503,Affordable,Affordable
50503110513,255,555,0.4594594594594595,True,368,2200,1958,2.6,0.18794688457609807,0.25929127052722556,Affordable,Affordable
50705119135,255,992,0.25705645161290325,True,368,1950,2100,3.0,0.17523809523809525,0.21428571428571427,Affordable,Affordable
50201102415,255,843,0.302491103202847,True,380,1778,1441,2.5,0.263705759888966,0.284738162600758,Affordable,Affordable
50501107606,255,466,0.5472103004291845,True,535,2600,3107,3.1,0.17219182491149018,0.1931123270035404,Affordable,Affordable
50503130617,255,888,0.28716216216216217,True,215,2167,1025,2.2,0.2097560975609756,0.4878799249530957,Affordable,Expensive
10804116256,254,1361,0.1866274797942689,True,185,1569,893,1.9,0.20716685330347145,0.40546128004134724,Affordable,Expensive
50701116014,254,1418,0.17912552891396333,True,390,2167,1894,2.3,0.20591341077085534,0.26403216635529203,Affordable,Affordable
