SA1_CODE_2021,Philippines_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
21203155733,237,1419,0.16701902748414377,True,400,2090,2069,3.3,0.1933301111648139,0.23311149942372755,Affordable,Affordable
12405158004,236,2298,0.10269799825935597,True,400,2000,1816,2.9,0.22026431718061673,0.25415113520840393,Affordable,Affordable
31202135608,235,991,0.23713420787083753,True,264,1144,1016,1.9,0.25984251968503935,0.25984251968503935,Affordable,Affordable
11602162923,235,900,0.2611111111111111,True,600,2806,3044,3.7,0.19710906701708278,0.2127261700192055,Affordable,Affordable
11602162916,234,851,0.27497062279670975,True,560,2913,2912,3.2,0.19230769230769232,0.2308484784446323,Affordable,Affordable
11603131410,234,727,0.3218707015130674,True,420,2300,2295,3.5,0.1830065359477124,0.23127199597787834,Affordable,Affordable
11603131511,234,644,0.36335403726708076,True,430,2399,2431,3.4,0.17688194158782394,0.22773154447362592,Affordable,Affordable
50601111719,231,1258,0.1836248012718601,True,325,1600,1761,3.1,0.1845542305508234,0.20967107849561,Affordable,Affordable
50403129921,230,1126,0.20426287744227353,True,420,1997,2374,3.2,0.17691659646166807,0.19412222150217096,Affordable,Affordable
11601130637,230,466,0.49356223175965663,True,415,2450,2542,3.6,0.16325727773406767,0.22241723657931367,Affordable,Affordable
11603131756,229,930,0.24623655913978496,True,430,2135,1656,3.8,0.25966183574879226,0.29751950947603123,Affordable,Affordable
50403105752,229,1073,0.21342031686859272,True,420,1975,2136,3.3,0.19662921348314608,0.2133751080380294,Affordable,Affordable
50403106509,228,921,0.247557003257329,True,280,1657,1194,2.4,0.23450586264656617,0.32025512176265947,Affordable,Moderately_Affordable
11603131951,228,1004,0.22709163346613545,True,232,1434,540,1.6,0.42962962962962964,0.6128205128205129,Expensive,Very_Expensive
21301157016,227,1473,0.15410726408689748,True,405,1950,2392,3.7,0.169314381270903,0.18812709030100336,Affordable,Affordable
11601130651,227,522,0.43486590038314177,True,525,2167,2843,3.8,0.1846640872317974,0.1758976162774967,Affordable,Affordable
11904137831,227,1122,0.20231729055258468,True,478,2500,2122,2.5,0.22525918944392084,0.2718770390777931,Affordable,Affordable
11601130620,226,1050,0.21523809523809523,True,430,2167,2303,3.3,0.18671298306556666,0.21714152109288887,Affordable,Affordable
50601111041,225,1927,0.1167618059159315,True,380,2000,2103,3.3,0.1806942463147884,0.21946669592889279,Affordable,Affordable
30803121323,225,1242,0.18115942028985507,True,430,1738,2418,3.0,0.17783291976840365,0.16587134949417828,Affordable,Affordable
50701116022,225,686,0.32798833819241985,True,240,1681,1008,1.9,0.23809523809523808,0.38484432234432236,Affordable,Moderately_Affordable
80109110921,225,1837,0.12248230811105063,True,500,1538,2149,1.9,0.23266635644485809,0.1651573182517808,Affordable,Affordable
11603131423,225,757,0.29722589167767505,True,438,2167,2227,3.7,0.1966771441400988,0.2245518289523678,Affordable,Affordable
50403105742,224,499,0.44889779559118237,True,360,2167,2250,2.9,0.16,0.22225641025641027,Affordable,Affordable
21305158824,224,1766,0.12684031710079274,True,395,2000,2250,3.5,0.17555555555555555,0.20512820512820512,Affordable,Affordable
50703116940,223,1041,0.21421709894332372,True,368,1900,2172,3.4,0.1694290976058932,0.20186995325116872,Affordable,Affordable
11602162903,223,1135,0.19647577092511012,True,605,2840,2968,3.3,0.2038409703504043,0.22081691893012648,Affordable,Affordable
11904137817,223,1821,0.12246018671059858,True,500,2218,2269,2.3,0.22036139268400176,0.22558226260297656,Affordable,Affordable
11603131408,222,1042,0.21305182341650672,True,428,2167,2205,3.4,0.19410430839002268,0.22679225536368394,Affordable,Affordable
50902124112,222,817,0.2717258261933905,True,219,1092,1833,2.6,0.11947626841243862,0.13747954173486088,Affordable,Affordable
11601156105,222,1623,0.1367837338262477,True,420,2327,1792,2.9,0.234375,0.29966517857142855,Affordable,Affordable
80109110917,221,1783,0.12394840157038699,True,420,1600,2084,1.8,0.20153550863723607,0.17717407352724052,Affordable,Affordable
50703116948,221,759,0.29117259552042163,True,330,1907,2162,3.1,0.15263644773358,0.20355084323631964,Affordable,Affordable
21203155704,221,1821,0.1213618890719385,True,421,2000,2342,4.1,0.1797608881298036,0.19707022268935165,Affordable,Affordable
50604113257,220,964,0.22821576763485477,True,393,2123,2439,3.1,0.16113161131611317,0.20087047024316396,Affordable,Affordable
11603131746,220,1189,0.18502943650126155,True,400,1700,1823,4.1,0.21941854086670323,0.21519895354234356,Affordable,Affordable
11603131702,219,1098,0.1994535519125683,True,400,1975,1395,3.1,0.2867383512544803,0.3267162944582299,Affordable,Moderately_Affordable
21304136017,218,1630,0.13374233128834356,True,391,2000,1972,3.0,0.19827586206896552,0.23404587299110627,Affordable,Affordable
40401109718,218,1982,0.1099899091826438,True,320,1460,1430,2.7,0.22377622377622378,0.235610543302851,Affordable,Affordable
11603131517,217,937,0.23159018143009605,True,420,1894,1731,3.1,0.24263431542461006,0.2524996667111052,Affordable,Affordable
11601130447,217,1308,0.1659021406727829,True,560,2700,2951,3.3,0.18976618095560827,0.2111409430962125,Affordable,Affordable
11603131760,217,659,0.3292867981790592,True,295,1415,1183,2.7,0.24936601859678784,0.2760257493985305,Affordable,Affordable
11603131521,217,764,0.28403141361256545,True,420,2070,2018,3.2,0.20812685827552033,0.23671571243424563,Affordable,Affordable
11603131747,216,819,0.26373626373626374,True,420,1848,1678,4.0,0.25029797377830754,0.25414871183643534,Affordable,Affordable
11601130426,216,1467,0.147239263803681,True,400,2249,1768,3.2,0.22624434389140272,0.29355203619909503,Affordable,Affordable
11603131754,216,1880,0.1148936170212766,True,350,1517,1377,2.5,0.2541757443718228,0.25423160717278365,Affordable,Affordable
50603112744,215,1181,0.18204911092294665,True,368,1733,1942,3.0,0.18949536560247168,0.20593361324566267,Affordable,Affordable
11603131719,215,1161,0.18518518518518517,True,440,2174,1875,3.8,0.23466666666666666,0.2675692307692308,Affordable,Affordable
12504149340,215,1294,0.1661514683153014,True,400,1834,2038,2.5,0.19627085377821393,0.20766966105533327,Affordable,Affordable
50403105754,215,1195,0.1799163179916318,True,380,1982,2201,3.1,0.17264879600181735,0.20780763988396883,Affordable,Affordable
12302170424,214,1471,0.14547926580557444,True,510,2167,2664,3.5,0.19144144144144143,0.18771656271656273,Affordable,Affordable
11603131947,214,683,0.31332357247437775,True,418,2255,2103,3.4,0.19876367094626723,0.24744869965982663,Affordable,Affordable
51002127013,212,1553,0.1365099806825499,True,270,1400,1969,2.1,0.13712544438801422,0.1640817283275384,Affordable,Affordable
50703126117,212,1114,0.19030520646319568,True,373,1863,2023,2.9,0.18437963420662382,0.21251758622000835,Affordable,Affordable
12602150324,211,1494,0.14123159303882196,True,390,2000,1709,2.2,0.22820362785254536,0.27006346491425487,Affordable,Affordable
31303137002,211,767,0.27509778357235987,True,340,1343,1359,2.4,0.2501839587932303,0.22805230089998302,Affordable,Affordable
11601130631,210,893,0.23516237402015677,True,400,2000,1821,3.3,0.21965952773201539,0.25345330122924853,Affordable,Affordable
50604113409,210,1063,0.1975540921919097,True,300,1600,1381,2.6,0.2172338884866039,0.26736478582966633,Affordable,Affordable
21301133503,210,1265,0.16600790513833993,True,346,1500,1474,2.9,0.23473541383989144,0.23483978707859304,Affordable,Affordable
20302148513,210,1111,0.18901890189018902,True,440,1800,2183,3.0,0.2015574896930829,0.1902815462137496,Affordable,Affordable
11601156119,209,1478,0.14140730717185385,True,500,2500,2468,3.3,0.2025931928687196,0.23376137638698416,Affordable,Affordable
11601130642,209,817,0.2558139534883721,True,380,2167,1823,3.1,0.20844761382336807,0.27431537195662264,Affordable,Affordable
11601156001,208,1101,0.18891916439600362,True,400,1949,1984,3.1,0.20161290322580644,0.22669820099255583,Affordable,Affordable
21301157014,207,1259,0.16441620333598095,True,392,2000,2336,3.5,0.1678082191780822,0.1975763962065332,Affordable,Affordable
21301157005,206,1150,0.1791304347826087,True,388,2035,2239,3.5,0.17329164805716837,0.20974336070361083,Affordable,Affordable
11603131403,206,730,0.2821917808219178,True,420,2032,2042,3.2,0.20568070519098922,0.22963911700444511,Affordable,Affordable
70104104209,206,954,0.21593291404612158,True,515,2450,2849,3.3,0.18076518076518078,0.19845019845019846,Affordable,Affordable
12405147007,205,1294,0.15842349304482226,True,440,2167,1899,2.9,0.23170089520800422,0.2633369789767894,Affordable,Affordable
21301133105,205,814,0.25184275184275184,True,390,1780,1988,3.1,0.19617706237424548,0.206624361553939,Affordable,Affordable
50701125919,205,790,0.25949367088607594,True,400,2250,2338,2.8,0.1710863986313088,0.22208330591564124,Affordable,Affordable
11602162928,205,825,0.24848484848484848,True,510,2550,2413,3.0,0.21135515955242437,0.24387133794510504,Affordable,Affordable
21301132812,204,645,0.31627906976744186,True,365,2000,1857,2.8,0.19655358104469575,0.24853982850751832,Affordable,Affordable
21301133921,204,1245,0.163855421686747,True,372,1500,2098,2.9,0.1773117254528122,0.16499230035931656,Affordable,Affordable
12503171505,204,1212,0.16831683168316833,True,630,2661,3390,3.5,0.18584070796460178,0.181143635125936,Affordable,Affordable
12203169517,203,1084,0.18726937269372693,True,505,2240,2017,2.2,0.25037183936539414,0.2562831318408909,Affordable,Affordable
31303137003,203,667,0.30434782608695654,True,300,1300,1149,2.4,0.26109660574412535,0.26109660574412535,Affordable,Affordable
11601130612,202,813,0.24846248462484624,True,435,2340,2203,3.1,0.19745801180208805,0.2451202905129369,Affordable,Affordable
11602162920,202,1103,0.18313689936536717,True,600,3038,3274,3.8,0.1832620647525962,0.21413467412245665,Affordable,Affordable
50902123708,202,1308,0.154434250764526,True,200,1207,1547,2.3,0.1292824822236587,0.18005071851225699,Affordable,Affordable
21304157213,202,1112,0.18165467625899281,True,380,1857,2243,3.4,0.16941596076683013,0.19105593470283616,Affordable,Affordable
70102102301,201,1273,0.15789473684210525,True,320,1300,1820,2.3,0.17582417582417584,0.16483516483516483,Affordable,Affordable
51103127928,201,1224,0.1642156862745098,True,270,1300,1985,2.6,0.13602015113350127,0.15113350125944586,Affordable,Affordable
40204104338,201,1716,0.11713286713286714,True,339,1700,2209,3.5,0.15346310547759168,0.17759515269700873,Affordable,Affordable
11602163312,201,1407,0.14285714285714285,True,535,2600,2666,3.3,0.20067516879219804,0.2250562640660165,Affordable,Affordable
30909154131,200,962,0.2079002079002079,True,360,1300,1028,1.8,0.35019455252918286,0.2918287937743191,Moderately_Affordable,Affordable
21304157410,199,1554,0.12805662805662807,True,400,2284,2135,2.9,0.1873536299765808,0.24687443703837147,Affordable,Affordable
21005144518,199,1480,0.13445945945945945,True,401,1941,1963,2.7,0.2042791645440652,0.22818292252831224,Affordable,Affordable
11601130418,199,1727,0.11522872032426172,True,400,2167,1916,3.1,0.20876826722338204,0.26100048177292434,Affordable,Affordable
50403105747,199,763,0.2608125819134993,True,360,2167,2045,2.7,0.17603911980440098,0.24453639270265187,Affordable,Affordable
12403170815,198,1238,0.15993537964458804,True,530,2873,2560,3.2,0.20703125,0.258984375,Affordable,Affordable
11602163120,198,720,0.275,True,648,3250,3047,3.7,0.212668198227765,0.2461437479488021,Affordable,Affordable
11603131516,196,1031,0.1901066925315228,True,420,2167,1965,3.1,0.21374045801526717,0.2544920728126835,Affordable,Affordable
12701172805,196,1611,0.12166356300434512,True,560,2600,2572,3.5,0.2177293934681182,0.2332814930015552,Affordable,Affordable
11603131524,196,1058,0.18525519848771266,True,400,1863,1875,3.2,0.21333333333333335,0.22929230769230768,Affordable,Affordable
12302143739,195,1223,0.15944399018806213,True,500,2000,2479,3.6,0.20169423154497781,0.18617929065690259,Affordable,Affordable
21304146110,195,900,0.21666666666666667,True,435,1733,2289,3.5,0.19003931847968544,0.17471519306381691,Affordable,Affordable
70102102402,195,1048,0.18606870229007633,True,320,1959,2333,3.2,0.13716245177882555,0.19377493488080716,Affordable,Affordable
11603131401,195,956,0.20397489539748953,True,420,2106,2171,3.4,0.19345923537540305,0.22385997236296637,Affordable,Affordable
11601156108,194,909,0.21342134213421343,True,440,1862,2294,3.2,0.1918047079337402,0.18731138085976795,Affordable,Affordable
50603112749,194,1230,0.15772357723577235,True,360,1757,1833,3.1,0.19639934533551553,0.22120105753493643,Affordable,Affordable
11603131906,194,857,0.22637106184364061,True,430,2310,2687,3.3,0.16002977298101972,0.19839111391028028,Affordable,Affordable
11601130608,194,1212,0.16006600660066006,True,380,2118,1666,2.9,0.22809123649459784,0.29337889001754547,Affordable,Affordable
11603131930,193,611,0.3158756137479542,True,248,1938,1766,2.9,0.1404303510758777,0.25324505618956356,Affordable,Affordable
11602163315,193,1153,0.1673894189071986,True,490,2433,2579,3.1,0.18999612252811168,0.217705133176246,Affordable,Affordable
21304135843,193,1217,0.15858668857847166,True,351,1800,1728,3.6,0.203125,0.2403846153846154,Affordable,Affordable
12403146256,193,1349,0.1430689399555226,True,340,1440,1423,2.4,0.23893183415319746,0.2335261365479215,Affordable,Affordable
11504162303,192,955,0.20104712041884817,True,570,2730,2575,3.0,0.22135922330097088,0.2446601941747573,Affordable,Affordable
70102101907,192,989,0.19413549039433772,True,259,1950,1375,2.3,0.18836363636363637,0.32727272727272727,Affordable,Moderately_Affordable
40401109721,191,1610,0.1186335403726708,True,350,1517,1630,2.9,0.2147239263803681,0.21477111845210003,Affordable,Affordable
12302170511,191,1204,0.15863787375415284,True,400,1733,1368,2.7,0.29239766081871343,0.29234143049932526,Affordable,Affordable
50602130910,191,916,0.20851528384279475,True,360,1890,2100,2.9,0.17142857142857143,0.2076923076923077,Affordable,Affordable
12403170812,189,1372,0.1377551020408163,True,545,2650,2727,3.3,0.19985331866519984,0.22425319455022424,Affordable,Affordable
50403129919,188,1199,0.15679733110925773,True,370,1907,2018,2.9,0.18334985133795836,0.21807577952275672,Affordable,Affordable
12302143733,187,788,0.23730964467005075,True,480,2383,2411,3.3,0.19908751555371215,0.22808920652139233,Affordable,Affordable
11603131417,187,916,0.20414847161572053,True,399,2142,1759,2.9,0.22683342808413873,0.2810163117155727,Affordable,Affordable
21204146021,187,1653,0.11312764670296431,True,360,1810,1507,2.6,0.23888520238885202,0.2771680873870655,Affordable,Affordable
31202134607,187,859,0.21769499417927823,True,250,1040,1074,1.8,0.23277467411545624,0.22346368715083798,Affordable,Affordable
21301157008,186,1669,0.11144397843019772,True,418,2000,2321,3.8,0.18009478672985782,0.1988532794219998,Affordable,Affordable
70102102114,186,1213,0.15333882934872217,True,300,3033,3055,3.5,0.09819967266775777,0.22910739015485332,Affordable,Affordable
50701115221,186,1122,0.1657754010695187,True,453,2100,2235,2.7,0.20268456375838925,0.21683014971605577,Affordable,Affordable
21304157209,186,1472,0.12635869565217392,True,380,1989,2131,3.5,0.17832003754106054,0.21539183481933363,Affordable,Affordable
50403129907,185,708,0.2612994350282486,True,350,1777,2119,2.6,0.16517225106182162,0.193523795694631,Affordable,Affordable
21101125120,185,1845,0.1002710027100271,True,381,1800,1800,2.3,0.21166666666666667,0.23076923076923078,Affordable,Affordable
30204104541,185,1462,0.1265389876880985,True,420,1950,2089,2.8,0.20105313547151749,0.215414073719483,Affordable,Affordable
11603131528,185,742,0.24932614555256064,True,400,2100,2087,3.2,0.19166267369429804,0.232206700821938,Affordable,Affordable
11603131518,184,982,0.18737270875763748,True,420,2167,2077,3.5,0.20221473278767452,0.2407688604125773,Affordable,Affordable
50403129908,184,1050,0.17523809523809525,True,345,1950,2043,2.8,0.16886930983847284,0.22026431718061673,Affordable,Affordable
12405158101,183,1219,0.1501230516817063,True,400,1781,1615,2.8,0.2476780185758514,0.2544891640866873,Affordable,Affordable
11602156310,183,1281,0.14285714285714285,True,470,2500,2351,3.3,0.1999149298170991,0.24539475836796126,Affordable,Affordable
50703116939,183,1089,0.16804407713498623,True,390,1950,2345,3.2,0.16631130063965885,0.19189765458422176,Affordable,Affordable
11603131644,183,1421,0.12878254750175933,True,500,2400,2330,3.7,0.2145922746781116,0.237702211951139,Affordable,Affordable
11601130437,183,802,0.2281795511221945,True,350,1807,1525,2.9,0.22950819672131148,0.27344262295081967,Affordable,Affordable
40703116538,182,1561,0.11659192825112108,True,270,1140,1253,2.5,0.2154828411811652,0.2099576401252379,Affordable,Affordable
11603131538,182,609,0.2988505747126437,True,385,1733,1981,3.0,0.19434628975265017,0.20187939269211355,Affordable,Affordable
11603131541,182,663,0.27450980392156865,True,410,2000,2263,3.2,0.1811754308440124,0.2039498283422278,Affordable,Affordable
70104103819,181,719,0.2517385257301808,True,500,2400,2288,2.8,0.21853146853146854,0.2420656266810113,Affordable,Affordable
12602150313,180,1587,0.11342155009451796,True,500,2459,2170,2.5,0.2304147465437788,0.26150301311591634,Affordable,Affordable
21304157414,180,874,0.20594965675057209,True,401,1900,2166,2.9,0.18513388734995384,0.20242914979757085,Affordable,Affordable
50703116938,180,1160,0.15517241379310345,True,370,1924,2207,3.3,0.1676483914816493,0.20117806977797917,Affordable,Affordable
30702118382,180,1329,0.13544018058690746,True,320,1271,1909,3.1,0.1676270298585647,0.15364467905065077,Affordable,Affordable
11903137303,180,1099,0.1637852593266606,True,445,2000,1825,2.5,0.24383561643835616,0.2528977871443625,Affordable,Affordable
70104103606,180,1180,0.15254237288135594,True,380,1717,1941,2.5,0.19577537351880475,0.20413743906788728,Affordable,Affordable
11602162909,180,1113,0.16172506738544473,True,550,2600,2849,3.3,0.19305019305019305,0.2106002106002106,Affordable,Affordable
11602162929,179,849,0.21083627797408716,True,520,2600,2428,3.3,0.214168039538715,0.2471169686985173,Affordable,Affordable
11603131927,179,868,0.20622119815668202,True,530,2392,2394,3.6,0.22138680033416874,0.23057644110275688,Affordable,Affordable
11603131744,179,861,0.20789779326364694,True,430,2000,1942,4.3,0.22142121524201855,0.23766141170878555,Affordable,Affordable
70101100504,179,951,0.1882229232386961,True,350,1396,2147,2.5,0.1630181648812296,0.15004836802694277,Affordable,Affordable
11601156007,179,1036,0.17277992277992277,True,420,2000,1797,2.9,0.2337228714524207,0.2568383202773854,Affordable,Affordable
11603131909,179,934,0.19164882226980728,True,405,2167,2318,3.4,0.17471958584987057,0.2157363775137718,Affordable,Affordable
40703116531,178,1516,0.11741424802110818,True,245,1083,1092,2.3,0.22435897435897437,0.22886728655959426,Affordable,Affordable
21203155709,178,1111,0.16021602160216022,True,395,1988,2140,3.2,0.18457943925233644,0.2143781452192667,Affordable,Affordable
21203155825,178,1453,0.12250516173434274,True,401,2025,2040,2.7,0.1965686274509804,0.22907239819004524,Affordable,Affordable
50703116933,178,857,0.20770128354725786,True,360,1723,1854,3.1,0.1941747572815534,0.2144635299975106,Affordable,Affordable
50703116942,178,913,0.1949616648411829,True,370,1950,2143,2.9,0.1726551563229118,0.2099860009332711,Affordable,Affordable
12302143732,178,882,0.2018140589569161,True,500,2184,2315,3.6,0.2159827213822894,0.21771058315334774,Affordable,Affordable
11602163004,177,831,0.21299638989169675,True,400,2213,1839,2.7,0.21750951604132682,0.27770109173045554,Affordable,Affordable
20302104335,177,939,0.18849840255591055,True,370,1593,1875,2.6,0.19733333333333333,0.19606153846153845,Affordable,Affordable
12302143747,177,1251,0.14148681055155876,True,465,3000,2490,3.2,0.18674698795180722,0.27803521779425394,Affordable,Affordable
50603112740,177,1421,0.12456016889514426,True,350,1663,1841,2.9,0.19011406844106463,0.20845694229724648,Affordable,Affordable
70102102704,176,1156,0.1522491349480969,True,443,2000,2226,2.6,0.19901168014375561,0.2073398299813394,Affordable,Affordable
30201102224,176,1046,0.1682600382409178,True,453,1810,2221,3.1,0.20396217919855922,0.188064974197347,Affordable,Affordable
30701117617,176,1222,0.14402618657937807,True,225,1155,1579,2.2,0.14249525015832806,0.16880206557217323,Affordable,Affordable
20904122526,176,1517,0.11601845748187212,True,401,2092,2261,2.9,0.17735515258735074,0.21352022590412684,Affordable,Affordable
11601156126,175,724,0.24171270718232044,True,450,2300,2237,3.2,0.20116227089852481,0.23726831952133695,Affordable,Affordable
11601130333,175,1540,0.11363636363636363,True,400,1719,1826,2.5,0.21905805038335158,0.21724660881287386,Affordable,Affordable
50403106606,175,885,0.1977401129943503,True,290,1300,1104,2.0,0.26268115942028986,0.2717391304347826,Affordable,Affordable
11603131422,175,730,0.23972602739726026,True,430,2167,2374,3.4,0.18112889637742208,0.21064739809474434,Affordable,Affordable
21301132902,174,1048,0.16603053435114504,True,396,2000,2152,3.6,0.18401486988847585,0.21446954532456391,Affordable,Affordable
30304106710,173,806,0.21464019851116625,True,396,1815,1625,2.8,0.24369230769230768,0.25775147928994085,Affordable,Affordable
21304157413,173,733,0.23601637107776263,True,461,2100,2462,3.4,0.18724614134849715,0.19683809285758921,Affordable,Affordable
31305138043,173,886,0.19525959367945825,True,350,1300,1507,2.6,0.23224950232249503,0.19907100199071,Affordable,Affordable
11603131405,173,1034,0.16731141199226304,True,440,2022,2228,3.4,0.19748653500897667,0.20943239883993922,Affordable,Affordable
50602130903,173,838,0.2064439140811456,True,350,1330,1256,2.2,0.2786624203821656,0.2443655071043606,Affordable,Affordable
12503148137,173,920,0.18804347826086956,True,445,2200,1875,3.4,0.23733333333333334,0.27076923076923076,Affordable,Affordable
21301157001,173,952,0.18172268907563024,True,420,2000,2387,3.4,0.17595307917888564,0.1933550320647095,Affordable,Affordable
50703126121,172,1015,0.16945812807881774,True,395,1925,2195,3.1,0.17995444191343962,0.20238303837392677,Affordable,Affordable
21301157002,172,887,0.1939120631341601,True,380,1968,2210,3.5,0.17194570135746606,0.20549947789766795,Affordable,Affordable
11602156329,172,751,0.22902796271637815,True,420,2167,2048,3.1,0.205078125,0.24417818509615385,Affordable,Affordable
11602163316,172,822,0.20924574209245742,True,628,2768,3308,3.6,0.18984280532043532,0.1930983164356804,Affordable,Affordable
21305158105,172,1458,0.11796982167352538,True,416,2000,2740,3.5,0.15182481751824817,0.16844469399213924,Affordable,Affordable
11601130445,171,1004,0.17031872509960158,True,570,2769,2469,3.1,0.23086269744835966,0.25880923450789795,Affordable,Affordable
30204104137,171,1422,0.12025316455696203,True,470,2000,2273,3.3,0.2067751869775627,0.20305255677011066,Affordable,Affordable
21203155632,171,1246,0.13723916532905298,True,406,2200,2392,3.2,0.1697324414715719,0.21224594803190122,Affordable,Affordable
21304146201,171,970,0.17628865979381445,True,393,1742,1976,3.6,0.19888663967611336,0.2034412955465587,Affordable,Affordable
11602162905,170,853,0.19929660023446658,True,595,3000,2849,3.7,0.20884520884520885,0.243000243000243,Affordable,Affordable
11602162915,170,696,0.2442528735632184,True,600,2804,2808,3.7,0.21367521367521367,0.2304404996712689,Affordable,Affordable
