SA1_CODE_2021,Nepal_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
60201104002,92,474,0.1940928270042194,True,290,1014,971,2.4,0.29866117404737386,0.24098867147270855,Affordable,Affordable
12403146226,91,593,0.15345699831365936,True,380,1975,1637,2.8,0.23213194868662188,0.27841736760490576,Affordable,Affordable
70101100508,91,434,0.20967741935483872,True,466,2330,2198,2.1,0.21201091901728844,0.24462798348148668,Affordable,Affordable
50602131113,91,557,0.16337522441651706,True,250,1046,1228,1.5,0.20358306188925082,0.19656727637183663,Affordable,Affordable
21005124301,91,832,0.109375,True,335,1300,1108,3.2,0.30234657039711194,0.27075812274368233,Moderately_Affordable,Affordable
12703173132,91,881,0.10329171396140749,True,400,1874,1550,2.4,0.25806451612903225,0.27900744416873446,Affordable,Affordable
12504171924,91,847,0.10743801652892562,True,330,1500,1958,2.8,0.16853932584269662,0.17678950263219925,Affordable,Affordable
12501158326,91,688,0.13226744186046513,True,425,2776,1412,3.3,0.3009915014164306,0.453693615166703,Moderately_Affordable,Expensive
20604150430,90,773,0.11642949547218628,True,322,1850,1553,1.7,0.20734063103670317,0.27490217445143394,Affordable,Affordable
40403110605,90,887,0.10146561443066517,True,270,1029,1446,2.2,0.18672199170124482,0.16421959782955634,Affordable,Affordable
11904138157,90,570,0.15789473684210525,True,500,1975,1906,2.3,0.2623294858342078,0.23912341593348937,Affordable,Affordable
30302105315,90,690,0.13043478260869565,True,360,1625,1674,2.0,0.21505376344086022,0.22401433691756273,Affordable,Affordable
12501158305,90,545,0.1651376146788991,True,320,884,1071,2.4,0.2987861811391223,0.19047619047619047,Affordable,Affordable
11402128717,90,835,0.10778443113772455,True,380,1733,1047,1.9,0.3629417382999045,0.3819704650650209,Moderately_Affordable,Moderately_Affordable
80104104032,90,390,0.23076923076923078,True,445,1417,2014,1.9,0.22095332671300894,0.16236345580933464,Affordable,Affordable
40202103015,90,890,0.10112359550561797,True,186,1083,773,2.5,0.240620957309185,0.323315752811225,Affordable,Moderately_Affordable
21005124325,89,636,0.139937106918239,True,350,1325,857,2.2,0.40840140023337224,0.3567902342698142,Expensive,Moderately_Affordable
20904152918,89,717,0.12412831241283125,True,332,1500,1305,2.6,0.25440613026819925,0.26525198938992045,Affordable,Affordable
40202103024,88,811,0.10850801479654747,True,280,1135,1091,2.8,0.2566452795600367,0.2400761475005288,Affordable,Affordable
11904138147,88,877,0.10034207525655645,True,540,2850,2266,3.0,0.2383053839364519,0.2902437368456786,Affordable,Affordable
80101100309,88,567,0.15520282186948853,True,513,1663,2616,2.6,0.19610091743119265,0.14670077628793224,Affordable,Affordable
20603150225,88,789,0.11153358681875793,True,351,2800,2542,2.6,0.13808025177025965,0.25419112751921563,Affordable,Affordable
11903166527,88,561,0.1568627450980392,True,450,2650,2107,3.0,0.21357380161366873,0.2902413201416524,Affordable,Affordable
30504113308,88,716,0.12290502793296089,True,360,1427,1614,1.6,0.22304832713754646,0.2040320274521018,Affordable,Affordable
12503171443,87,675,0.1288888888888889,True,350,1565,1325,2.2,0.2641509433962264,0.2725689404934688,Affordable,Affordable
12503148142,87,742,0.11725067385444744,True,0,2167,1728,3.1,0.0,0.28939636752136755,Affordable,Affordable
60105103006,87,774,0.1124031007751938,True,273,1517,1368,1.9,0.19956140350877194,0.2559041835357625,Affordable,Affordable
60105103109,87,720,0.12083333333333333,True,420,2155,1899,2.7,0.2211690363349131,0.26187872159436143,Affordable,Affordable
21003153714,87,704,0.12357954545454546,True,361,1928,2184,2.2,0.1652930402930403,0.2037193575655114,Affordable,Affordable
70101100210,86,678,0.12684365781710916,True,260,2400,1067,1.6,0.2436738519212746,0.5190685603056737,Affordable,Very_Expensive
60201104113,86,541,0.1589648798521257,True,300,1196,1383,2.7,0.21691973969631237,0.19956616052060738,Affordable,Affordable
11903137327,85,840,0.10119047619047619,True,450,2000,1703,2.5,0.26423957721667646,0.27101495099146306,Affordable,Affordable
11904138158,85,545,0.1559633027522936,True,510,2550,2162,2.2,0.23589269195189638,0.2721838753291112,Affordable,Affordable
12504171704,85,315,0.2698412698412698,True,450,2300,1875,2.2,0.24,0.28307692307692306,Affordable,Affordable
12102157705,85,538,0.1579925650557621,True,420,1736,1586,2.1,0.2648171500630517,0.2525948200601416,Affordable,Affordable
80104104410,84,386,0.21761658031088082,True,443,1419,2058,2.6,0.2152575315840622,0.15911639381027137,Affordable,Affordable
31603142827,84,489,0.17177914110429449,True,360,1390,1192,1.9,0.30201342281879195,0.26910170366546204,Moderately_Affordable,Affordable
40302105832,84,819,0.10256410256410256,True,204,1733,1145,2.3,0.1781659388646288,0.3492777964393685,Affordable,Moderately_Affordable
30503112209,84,481,0.17463617463617465,True,340,1680,1644,1.8,0.20681265206812652,0.23582257158899494,Affordable,Affordable
60102100905,84,585,0.14358974358974358,True,395,1300,1508,2.7,0.2619363395225464,0.1989389920424403,Affordable,Affordable
12003167801,84,294,0.2857142857142857,True,415,3500,1312,1.7,0.3163109756097561,0.6156191369606003,Moderately_Affordable,Very_Expensive
30501110926,84,784,0.10714285714285714,True,370,2546,1354,2.0,0.27326440177252587,0.4339279627315078,Affordable,Expensive
40303107013,83,636,0.13050314465408805,True,270,1400,1583,2.3,0.17056222362602652,0.20409154963798046,Affordable,Affordable
12503148107,83,654,0.12691131498470948,True,490,3000,1471,3.5,0.33310673011556763,0.47063745228259163,Moderately_Affordable,Expensive
70201104605,83,828,0.10024154589371981,True,390,1950,2625,2.5,0.14857142857142858,0.17142857142857143,Affordable,Affordable
60103101608,83,741,0.11201079622132254,True,375,1166,1212,2.8,0.3094059405940594,0.22201066260472202,Moderately_Affordable,Affordable
21005154405,83,814,0.10196560196560196,True,373,1667,1482,3.2,0.2516869095816464,0.2595764559327312,Affordable,Affordable
20904153014,82,649,0.1263482280431433,True,350,1800,1093,2.7,0.3202195791399817,0.38004081919909916,Moderately_Affordable,Moderately_Affordable
12101168445,82,772,0.10621761658031088,True,550,2000,1862,2.5,0.2953813104189044,0.24787242832355613,Affordable,Affordable
12503148117,82,719,0.11404728789986092,True,460,2184,1699,3.3,0.2707474985285462,0.2966450853443202,Affordable,Affordable
60105102716,82,749,0.10947930574098798,True,350,2167,1449,2.3,0.24154589371980675,0.3451186494664756,Affordable,Moderately_Affordable
10503110203,82,687,0.11935953420669577,True,270,1000,1115,2.2,0.242152466367713,0.20696791997240427,Affordable,Affordable
60103101814,81,651,0.12442396313364056,True,345,1180,1305,2.3,0.26436781609195403,0.20866489832007074,Affordable,Affordable
60102100914,81,573,0.14136125654450263,True,315,1300,1257,2.3,0.25059665871121717,0.2386634844868735,Affordable,Affordable
21003123612,80,584,0.136986301369863,True,277,1815,1237,1.9,0.22392886014551333,0.33859834587401283,Affordable,Moderately_Affordable
12203169510,80,658,0.12158054711246201,True,550,1900,1990,2.0,0.27638190954773867,0.22033243138770778,Affordable,Affordable
12003167623,80,691,0.11577424023154848,True,400,2167,1658,2.0,0.24125452352231605,0.3016145495035724,Affordable,Moderately_Affordable
10704154917,80,729,0.10973936899862825,True,363,1660,1383,2.4,0.26247288503253796,0.2769898214583681,Affordable,Affordable
70102102609,80,743,0.10767160161507403,True,350,1600,2067,2.0,0.16932752781809385,0.17863123813776935,Affordable,Affordable
70201105012,80,790,0.10126582278481013,True,125,0,1113,1.3,0.11230907457322552,0.0,Affordable,Affordable
11903137008,79,778,0.10154241645244216,True,438,2068,1775,2.4,0.24676056338028168,0.26886240520043336,Affordable,Affordable
12102157732,79,731,0.10807113543091655,True,400,2175,1153,1.9,0.3469210754553339,0.43531923410501033,Moderately_Affordable,Expensive
11902136241,78,481,0.16216216216216217,True,390,1817,1555,2.1,0.2508038585209003,0.26965124907247096,Affordable,Affordable
20601149823,78,663,0.11764705882352941,True,436,2500,2175,2.6,0.20045977011494254,0.26525198938992045,Affordable,Affordable
12504171722,78,552,0.14130434782608695,True,468,1500,2131,2.5,0.21961520412951666,0.1624372811608851,Affordable,Affordable
12003139619,77,623,0.12359550561797752,True,455,2063,2019,3.1,0.22535908865775137,0.23579837695736655,Affordable,Affordable
30501110912,77,749,0.102803738317757,True,371,2037,1833,2.0,0.20240043644298963,0.25645222208233664,Affordable,Affordable
80109110101,77,561,0.13725490196078433,True,370,1500,2095,2.3,0.1766109785202864,0.16522856618322013,Affordable,Affordable
12302170425,77,679,0.1134020618556701,True,380,1733,1383,2.8,0.274765003615329,0.28917069914900717,Affordable,Affordable
12501158511,77,363,0.21212121212121213,True,420,1783,1708,3.2,0.2459016393442623,0.24090254008286796,Affordable,Affordable
12102157733,77,639,0.12050078247261346,True,460,2050,2210,2.5,0.2081447963800905,0.21406195614340412,Affordable,Affordable
12302170407,76,467,0.16274089935760172,True,435,2300,1921,2.9,0.22644456012493494,0.2762984022744564,Affordable,Affordable
11902166009,76,638,0.11912225705329153,True,390,1733,1531,2.7,0.25473546701502287,0.2612169019745767,Affordable,Affordable
11903137332,76,750,0.10133333333333333,True,450,2000,1674,2.1,0.26881720430107525,0.27570995312930796,Affordable,Affordable
60201103606,76,647,0.11746522411128284,True,325,1237,1295,2.2,0.25096525096525096,0.22043362043362044,Affordable,Affordable
21003123720,76,692,0.10982658959537572,True,331,1636,1068,2.4,0.3099250936329588,0.35350043215211757,Moderately_Affordable,Moderately_Affordable
21205156811,76,738,0.10298102981029811,True,430,2200,1786,2.8,0.24076147816349383,0.28426221035403565,Affordable,Affordable
12501158658,76,579,0.13126079447322972,True,405,2388,1541,2.8,0.2628163530175211,0.3576099435930714,Affordable,Moderately_Affordable
70102102611,75,683,0.10980966325036604,True,340,1777,2039,2.3,0.16674840608141245,0.20111668615837325,Affordable,Affordable
12102157736,75,704,0.10653409090909091,True,450,2167,1926,2.0,0.2336448598130841,0.2596453390845914,Affordable,Affordable
21005124217,75,575,0.13043478260869565,True,325,1127,1052,2.6,0.30893536121673004,0.24722140976893828,Moderately_Affordable,Affordable
20904122322,75,661,0.11346444780635401,True,341,1435,1187,2.6,0.2872788542544229,0.27898386365109196,Affordable,Affordable
21301132809,75,611,0.12274959083469722,True,316,1227,1238,2.2,0.2552504038772213,0.22871877718404374,Affordable,Affordable
12203169509,75,669,0.11210762331838565,True,530,2264,1159,1.7,0.457290767903365,0.4507864870246234,Expensive,Expensive
12602150341,74,415,0.1783132530120482,True,360,1842,1758,1.8,0.20477815699658702,0.24179574691520084,Affordable,Affordable
12003139513,74,710,0.10422535211267606,True,420,2600,2081,1.9,0.20182604517059105,0.28832292167227297,Affordable,Affordable
12102157704,74,618,0.11974110032362459,True,430,2000,1768,2.2,0.24321266968325791,0.2610511660285416,Affordable,Affordable
80104112102,74,576,0.1284722222222222,True,250,2486,2388,3.3,0.10469011725293133,0.24023965983764978,Affordable,Affordable
60103101403,74,673,0.1099554234769688,True,360,1377,1149,2.4,0.3133159268929504,0.27656155854589276,Moderately_Affordable,Affordable
12701172807,74,663,0.11161387631975868,True,540,2724,2421,3.1,0.22304832713754646,0.2596511295396054,Affordable,Affordable
60105103310,73,633,0.11532385466034756,True,410,2109,1694,2.2,0.24203069657615112,0.28730360548542366,Affordable,Affordable
80104103918,73,380,0.19210526315789472,True,391,1560,2023,2.1,0.19327731092436976,0.17795353435491842,Affordable,Affordable
12602150330,73,693,0.10533910533910534,True,360,1785,1337,1.7,0.26925953627524307,0.3080950463149416,Affordable,Moderately_Affordable
80104104421,72,592,0.12162162162162163,True,391,1419,1855,2.0,0.21078167115902965,0.1765291312461124,Affordable,Affordable
12701172819,72,334,0.2155688622754491,True,540,2500,2181,3.3,0.24759284731774414,0.26452227277536766,Affordable,Affordable
11904138127,71,563,0.1261101243339254,True,530,1925,1949,2.5,0.2719343252950231,0.22792753680388364,Affordable,Affordable
11001118613,71,685,0.10364963503649635,True,300,1300,1537,2.3,0.1951854261548471,0.1951854261548471,Affordable,Affordable
21005124227,71,553,0.12839059674502712,True,323,1300,1215,2.5,0.26584362139917694,0.24691358024691357,Affordable,Affordable
12501158514,71,582,0.12199312714776632,True,325,1083,1132,2.3,0.2871024734982332,0.2207801032889372,Affordable,Affordable
60102100902,71,672,0.1056547619047619,True,320,1192,1075,2.3,0.29767441860465116,0.2558855098389982,Affordable,Affordable
20904153022,71,629,0.11287758346581876,True,356,2000,1213,3.1,0.29348722176422093,0.3804933730737523,Affordable,Moderately_Affordable
12504171714,71,340,0.2088235294117647,True,450,2069,2437,2.9,0.18465326220763234,0.19592184590132888,Affordable,Affordable
30602115208,71,474,0.14978902953586498,True,330,1018,1134,2.5,0.291005291005291,0.20716320716320716,Affordable,Affordable
11902136247,71,637,0.11145996860282574,True,370,1993,1458,2.6,0.25377229080932784,0.3154479265590377,Affordable,Moderately_Affordable
12504158913,70,480,0.14583333333333334,True,400,1850,1890,2.9,0.21164021164021163,0.2258852258852259,Affordable,Affordable
12503148116,70,567,0.12345679012345678,True,465,2000,1562,3.3,0.29769526248399486,0.29547916871860536,Affordable,Affordable
11504162321,69,478,0.14435146443514643,True,580,3000,2639,3.1,0.21978021978021978,0.2623371323636576,Affordable,Affordable
21005154411,69,686,0.10058309037900874,True,366,1613,1821,3.2,0.20098846787479407,0.20441008744138892,Affordable,Affordable
12701172914,69,675,0.10222222222222223,True,520,2785,2075,3.1,0.25060240963855424,0.3097312326227989,Affordable,Moderately_Affordable
12602150302,69,615,0.11219512195121951,True,350,1797,1529,1.6,0.2289077828646174,0.27121799064245106,Affordable,Affordable
20902152329,69,549,0.12568306010928962,True,363,2167,1514,2.4,0.23976221928665786,0.3303017985977035,Affordable,Moderately_Affordable
12001167233,68,117,0.5811965811965812,True,450,2171,3249,2.8,0.13850415512465375,0.15420129270544783,Affordable,Affordable
10102100926,67,488,0.13729508196721313,True,350,1075,1608,2.0,0.21766169154228857,0.15427669345579792,Affordable,Affordable
60201104711,66,431,0.1531322505800464,True,350,1129,1348,2.2,0.2596439169139466,0.19327779045879936,Affordable,Affordable
12003167802,66,627,0.10526315789473684,True,510,2500,1795,2.2,0.2841225626740947,0.3214056138847225,Affordable,Moderately_Affordable
30504113701,66,622,0.10610932475884244,True,380,1679,1897,2.0,0.20031628887717448,0.20424962491383156,Affordable,Affordable
12504148947,64,612,0.10457516339869281,True,400,1833,1818,2.3,0.22002200220022003,0.23267326732673269,Affordable,Affordable
80110113909,64,630,0.10158730158730159,True,450,1600,2198,1.9,0.20473157415832574,0.16798488136067755,Affordable,Affordable
30602115209,64,606,0.10561056105610561,True,220,1085,838,2.1,0.26252983293556087,0.2987883238479897,Affordable,Affordable
12504149343,64,554,0.11552346570397112,True,380,2134,1968,2.9,0.19308943089430894,0.25023452157598497,Affordable,Affordable
21003123617,63,601,0.1048252911813644,True,446,2392,1949,2.8,0.2288353001539251,0.2832221652129297,Affordable,Affordable
12003167702,63,574,0.10975609756097561,True,500,2383,1906,2.2,0.2623294858342078,0.28852207603519253,Affordable,Affordable
80104103919,63,518,0.12162162162162163,True,550,2201,3374,3.3,0.16301126259632484,0.15054033103825634,Affordable,Affordable
60201104605,63,622,0.10128617363344052,True,235,1262,963,1.9,0.24402907580477673,0.3024203211119099,Affordable,Moderately_Affordable
60103101723,62,445,0.1393258426966292,True,320,1284,1388,2.3,0.23054755043227665,0.21347816448681,Affordable,Affordable
12503171411,62,479,0.12943632567849686,True,375,1500,1328,2.4,0.28237951807228917,0.2606580166821131,Affordable,Affordable
12504171911,61,576,0.10590277777777778,True,395,2400,1666,2.6,0.23709483793517408,0.33244066857512233,Affordable,Moderately_Affordable
11904138120,61,410,0.14878048780487804,True,590,2659,1625,3.0,0.3630769230769231,0.3776094674556213,Moderately_Affordable,Moderately_Affordable
30503113129,60,322,0.18633540372670807,True,305,1101,1105,1.5,0.27601809954751133,0.22993386703793944,Affordable,Affordable
12504171923,60,387,0.15503875968992248,True,380,1800,1666,2.4,0.22809123649459784,0.24933050143134178,Affordable,Affordable
80107108006,60,421,0.14251781472684086,True,398,1404,1760,1.6,0.22613636363636364,0.18409090909090908,Affordable,Affordable
50607114723,59,520,0.11346153846153846,True,323,2000,1625,1.9,0.19876923076923078,0.28402366863905326,Affordable,Affordable
21301132811,59,524,0.11259541984732824,True,300,2000,1833,2.4,0.16366612111292964,0.2517940324814302,Affordable,Affordable
12001167211,59,414,0.14251207729468598,True,500,2360,2395,2.5,0.20876826722338204,0.2273968202986992,Affordable,Affordable
50401104557,59,570,0.10350877192982456,True,250,1048,1119,1.7,0.22341376228775692,0.2161270365023716,Affordable,Affordable
80104112115,58,526,0.11026615969581749,True,640,2500,3083,3.6,0.2075900097307817,0.18713041742558448,Affordable,Affordable
11504162314,58,579,0.1001727115716753,True,600,3000,2396,3.2,0.25041736227045075,0.28894311031205855,Affordable,Affordable
12203169523,58,478,0.12133891213389121,True,500,2448,1875,1.8,0.26666666666666666,0.3012923076923077,Affordable,Moderately_Affordable
60102100901,58,556,0.10431654676258993,True,350,1083,1292,2.4,0.2708978328173375,0.19343891402714933,Affordable,Affordable
40403110755,58,451,0.1286031042128603,True,230,1131,1149,1.9,0.20017406440382943,0.22715404699738903,Affordable,Affordable
12003167619,58,567,0.10229276895943562,True,393,2300,1795,1.9,0.218941504178273,0.2956931647739447,Affordable,Affordable
11904167034,57,555,0.10270270270270271,True,528,2650,2038,2.9,0.2590775269872424,0.30006793991092323,Affordable,Moderately_Affordable
30203103911,57,562,0.10142348754448399,True,400,1970,2013,2.4,0.19870839542970692,0.22583973403645535,Affordable,Affordable
11903137131,57,486,0.11728395061728394,True,420,3478,2270,2.8,0.18502202643171806,0.35357505930193156,Affordable,Moderately_Affordable
30602114925,57,539,0.10575139146567718,True,480,1700,2150,2.9,0.22325581395348837,0.18246869409660108,Affordable,Affordable
11904138141,57,504,0.1130952380952381,True,503,1733,1958,2.3,0.2568947906026558,0.20425080537440088,Affordable,Affordable
70101100230,57,536,0.10634328358208955,True,500,1387,2203,2.7,0.22696323195642307,0.14529138587241175,Affordable,Affordable
10202105713,54,536,0.10074626865671642,True,330,1244,831,1.9,0.3971119133574007,0.3454595945570675,Moderately_Affordable,Moderately_Affordable
80104103926,54,316,0.17088607594936708,True,400,1374,1687,1.7,0.23710729104919975,0.1879531257124618,Affordable,Affordable
80104112205,52,506,0.10276679841897234,True,650,2732,3291,3.1,0.19750835612275905,0.1915714185540986,Affordable,Affordable
12503148121,51,415,0.12289156626506025,True,325,2400,1300,3.4,0.25,0.4260355029585799,Affordable,Expensive
40202103027,51,389,0.13110539845758354,True,301,1083,1016,2.8,0.296259842519685,0.24598728043609933,Affordable,Affordable
70205106725,51,456,0.1118421052631579,True,380,1300,2062,3.1,0.1842870999030068,0.1454898157129001,Affordable,Affordable
80101100220,50,450,0.1111111111111111,True,401,1454,1841,1.9,0.2178164041281912,0.18225880583295032,Affordable,Affordable
