SA1_CODE_2021,Vietnam_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
21303134804,254,1031,0.2463627546071775,True,395,2000,2042,2.3,0.19343780607247796,0.226022752957131,Affordable,Affordable
12702151620,254,932,0.27253218884120173,True,500,2448,1421,3.4,0.3518648838845883,0.3975531857305256,Moderately_Affordable,Moderately_Affordable
21301133313,254,812,0.312807881773399,True,320,1475,1256,2.8,0.25477707006369427,0.27100685938265556,Affordable,Affordable
21301133419,254,842,0.3016627078384798,True,321,1300,1125,2.6,0.2853333333333333,0.26666666666666666,Affordable,Affordable
21303134739,254,1007,0.2522343594836147,True,421,2382,2045,2.7,0.2058679706601467,0.26879819447056613,Affordable,Affordable
40402110241,254,717,0.3542538354253835,True,266,1473,1674,2.9,0.15890083632019117,0.20306038047973532,Affordable,Affordable
21204146024,254,1307,0.1943381790359602,True,350,1733,1339,3.1,0.26138909634055263,0.29867294766473257,Affordable,Affordable
40402110206,254,894,0.2841163310961969,True,333,1419,1687,2.9,0.1973918197984588,0.1941087957685468,Affordable,Affordable
11901136135,253,779,0.3247753530166881,True,500,2028,1649,3.3,0.30321406913280774,0.28380836870830806,Moderately_Affordable,Affordable
12702150907,253,1104,0.22916666666666666,True,440,2000,1637,3.5,0.2687843616371411,0.28194163808091727,Affordable,Affordable
12702151405,253,1189,0.2127838519764508,True,430,2297,1462,3.4,0.29411764705882354,0.36256971482689676,Affordable,Moderately_Affordable
21301157002,253,887,0.2852311161217587,True,380,1968,2210,3.5,0.17194570135746606,0.20549947789766795,Affordable,Affordable
12702151133,252,408,0.6176470588235294,True,278,1083,1312,3.3,0.21189024390243902,0.19049015009380862,Affordable,Affordable
21204146007,252,1070,0.23551401869158878,True,383,2000,1390,3.0,0.2755395683453237,0.3320420586607637,Affordable,Moderately_Affordable
21204145909,252,1172,0.2150170648464164,True,356,1820,1554,2.9,0.22908622908622908,0.2702702702702703,Affordable,Affordable
21301133327,252,600,0.42,True,310,1426,1218,2.9,0.2545155993431856,0.2701780977643047,Affordable,Affordable
21301156928,251,891,0.28170594837261503,True,390,1950,1899,3.1,0.20537124802527645,0.23696682464454977,Affordable,Affordable
21303134933,251,660,0.3803030303030303,True,612,2700,2678,2.7,0.22852875280059745,0.2326650198196128,Affordable,Affordable
21303134748,251,956,0.2625523012552301,True,470,2152,2437,2.7,0.19286007386130488,0.20378144629273065,Affordable,Affordable
11901157243,251,836,0.30023923444976075,True,320,1885,929,2.9,0.3444564047362756,0.4682454251883746,Moderately_Affordable,Expensive
20606151604,250,1154,0.21663778162911612,True,177,867,593,2.2,0.2984822934232715,0.3373978466727202,Affordable,Moderately_Affordable
12702152005,249,683,0.3645680819912152,True,445,1783,1406,3.4,0.31650071123755336,0.2926468979100558,Moderately_Affordable,Affordable
12702151543,248,1103,0.22484134179510426,True,490,2167,1625,3.6,0.30153846153846153,0.30773964497041423,Moderately_Affordable,Moderately_Affordable
21204131025,248,799,0.31038798498122655,True,369,1938,1352,2.9,0.2729289940828402,0.33079198907601276,Affordable,Moderately_Affordable
12503147922,248,725,0.34206896551724136,True,403,1950,1375,3.3,0.29309090909090907,0.32727272727272727,Affordable,Moderately_Affordable
21303134819,247,1153,0.2142237640936687,True,395,2008,2008,2.4,0.19671314741035856,0.23076923076923078,Affordable,Affordable
31001127414,247,842,0.29334916864608074,True,280,1350,1144,3.0,0.24475524475524477,0.2723238300161377,Affordable,Affordable
21301156942,246,1130,0.2176991150442478,True,401,1820,2116,3.5,0.1895085066162571,0.19848771266540643,Affordable,Affordable
21301133821,246,638,0.38557993730407525,True,360,1733,1489,2.7,0.24177300201477503,0.2685850080074392,Affordable,Affordable
21204131817,246,656,0.375,True,370,2000,1958,3.6,0.18896833503575078,0.23571933684293234,Affordable,Affordable
21204131809,245,728,0.33653846153846156,True,351,1995,1375,3.4,0.25527272727272726,0.3348251748251748,Affordable,Moderately_Affordable
20607114106,244,1449,0.168391994478951,True,144,1950,559,2.4,0.25760286225402507,0.8050089445438283,Affordable,Very_Expensive
21204156536,244,931,0.2620837808807734,True,354,1793,1325,3.1,0.26716981132075474,0.3122786647314949,Affordable,Moderately_Affordable
11901157137,244,971,0.2512873326467559,True,400,1733,1086,2.7,0.3683241252302026,0.3682532936676583,Moderately_Affordable,Moderately_Affordable
12701150439,244,1158,0.21070811744386875,True,300,2167,1142,3.3,0.2626970227670753,0.43789572948942473,Affordable,Expensive
21301133331,244,779,0.31322207958921694,True,331,1517,1295,3.1,0.2555984555984556,0.2703296703296703,Affordable,Affordable
21204146018,244,1245,0.19598393574297188,True,328,1577,1472,2.8,0.22282608695652173,0.24723035117056857,Affordable,Affordable
40402110104,243,952,0.2552521008403361,True,280,1329,1052,2.3,0.2661596958174905,0.2915326118748172,Affordable,Affordable
12702152023,243,752,0.32313829787234044,True,450,2091,1625,3.3,0.27692307692307694,0.2969467455621302,Affordable,Affordable
50503130419,243,1556,0.15616966580976863,True,435,2000,2108,3.1,0.20635673624288425,0.21894613924974457,Affordable,Affordable
21301133819,243,595,0.4084033613445378,True,300,1463,1140,2.4,0.2631578947368421,0.29615384615384616,Affordable,Affordable
11901136112,243,1099,0.2211101000909918,True,440,2000,1483,3.1,0.29669588671611596,0.3112194615903314,Affordable,Moderately_Affordable
12702151535,243,719,0.3379694019471488,True,350,1647,1149,3.0,0.30461270670147955,0.3307893151235188,Moderately_Affordable,Moderately_Affordable
31001127426,243,646,0.3761609907120743,True,250,1083,972,3.0,0.257201646090535,0.2571225071225071,Affordable,Affordable
12702151920,243,1468,0.16553133514986376,True,430,1800,1369,3.2,0.3140978816654492,0.30342192504354665,Moderately_Affordable,Moderately_Affordable
11702163731,242,1433,0.1688764829030007,True,550,2600,2757,2.3,0.19949220166848022,0.2176278563656148,Affordable,Affordable
12702151622,242,1228,0.1970684039087948,True,450,2000,1608,3.6,0.2798507462686567,0.2870264064293915,Affordable,Affordable
21301133434,242,623,0.3884430176565008,True,311,1695,977,2.6,0.31832139201637666,0.4003621762065979,Moderately_Affordable,Expensive
20607113901,241,542,0.4446494464944649,True,550,2355,1892,2.4,0.29069767441860467,0.28724182793950237,Affordable,Affordable
31001127416,241,1145,0.21048034934497817,True,234,1387,1062,2.9,0.22033898305084745,0.3013906996957844,Affordable,Moderately_Affordable
40402110205,241,823,0.2928311057108141,True,270,1672,1204,2.8,0.22425249169435216,0.3204702274469716,Affordable,Moderately_Affordable
50502108539,241,1191,0.20235096557514692,True,305,1500,1692,3.7,0.1802600472813239,0.20458265139116202,Affordable,Affordable
21301132805,241,833,0.2893157262905162,True,341,1700,1421,2.5,0.23997185080928923,0.2760786012017539,Affordable,Affordable
21301133834,240,767,0.31290743155149936,True,322,1800,1215,2.8,0.2650205761316872,0.3418803418803419,Affordable,Moderately_Affordable
21303134725,240,686,0.3498542274052478,True,181,2300,1712,2.5,0.10572429906542057,0.3100287562904385,Affordable,Moderately_Affordable
12702150906,240,1034,0.23210831721470018,True,495,2000,2396,3.6,0.20659432387312188,0.19262874020803905,Affordable,Affordable
31001127506,239,1041,0.22958693563880883,True,455,1950,2191,3.0,0.20766773162939298,0.2053856686444546,Affordable,Affordable
21301133316,239,556,0.42985611510791366,True,350,1500,1357,3.1,0.2579218865143699,0.2550875800691571,Affordable,Affordable
21301133523,239,615,0.3886178861788618,True,343,1150,939,2.5,0.3652822151224707,0.2826247235192922,Moderately_Affordable,Affordable
31001127208,238,582,0.40893470790378006,True,350,1515,1687,3.0,0.2074688796680498,0.2072408918881948,Affordable,Affordable
11901136107,238,1203,0.19783873649210307,True,212,2600,835,2.7,0.25389221556886227,0.718562874251497,Affordable,Very_Expensive
12702151412,237,1154,0.20537261698440207,True,450,2167,1731,3.5,0.25996533795493937,0.2888948140247967,Affordable,Affordable
21301133117,237,1293,0.18329466357308585,True,375,1389,1722,3.0,0.21777003484320556,0.1861431251675154,Affordable,Affordable
20607151812,237,487,0.486652977412731,True,150,2022,496,2.1,0.3024193548387097,0.94075682382134,Moderately_Affordable,Very_Expensive
11702163713,237,1108,0.213898916967509,True,540,2337,2198,2.4,0.2456778889899909,0.24536291733743962,Affordable,Affordable
31001156422,237,1243,0.1906677393403057,True,423,2000,2559,3.3,0.1652989449003517,0.18035891423933628,Affordable,Affordable
40402110212,237,675,0.3511111111111111,True,200,1400,1057,2.4,0.1892147587511826,0.3056546102903719,Affordable,Moderately_Affordable
31001127115,236,529,0.44612476370510395,True,350,1733,1666,2.5,0.21008403361344538,0.24004986610028628,Affordable,Affordable
21503140311,236,1317,0.1791951404707669,True,200,941,1010,3.1,0.19801980198019803,0.215003808073115,Affordable,Affordable
21303134704,236,549,0.42987249544626593,True,300,1600,1142,2.7,0.2626970227670753,0.32331941263640035,Affordable,Moderately_Affordable
12703173218,236,861,0.27409988385598144,True,450,1975,1333,3.3,0.33758439609902474,0.3419124011772174,Moderately_Affordable,Moderately_Affordable
12702151512,236,1191,0.19815281276238456,True,328,1500,922,2.2,0.3557483731019523,0.37543801101284835,Moderately_Affordable,Moderately_Affordable
12702152026,235,904,0.25995575221238937,True,430,2550,1437,3.5,0.2992345163535143,0.40950698570740324,Affordable,Expensive
30305107409,235,1301,0.180630284396618,True,480,2167,2881,3.6,0.16660881638320027,0.1735775505299976,Affordable,Affordable
31001127217,235,1263,0.18606492478226444,True,440,1873,2277,3.8,0.1932367149758454,0.18982466808553766,Affordable,Affordable
21204131737,235,1029,0.22837706511175898,True,312,1729,1323,3.2,0.23582766439909297,0.30158730158730157,Affordable,Moderately_Affordable
31001127204,234,1172,0.19965870307167236,True,398,1808,1820,2.7,0.21868131868131868,0.22924767540152155,Affordable,Affordable
11901135410,233,1185,0.19662447257383966,True,250,2435,992,3.3,0.25201612903225806,0.5664547146401985,Affordable,Very_Expensive
21301157013,233,1020,0.2284313725490196,True,415,1950,2166,3.9,0.19159741458910434,0.2077562326869806,Affordable,Affordable
21204156515,233,1106,0.21066907775768534,True,371,1925,1602,3.0,0.23158551810237205,0.2772976087582829,Affordable,Affordable
12701159410,233,862,0.2703016241299304,True,510,2000,2365,3.9,0.2156448202959831,0.19515368352577656,Affordable,Affordable
50503109822,233,1093,0.2131747483989021,True,270,1863,1705,2.9,0.15835777126099707,0.25215429731558764,Affordable,Affordable
21204131020,232,1180,0.19661016949152543,True,369,2176,1867,2.9,0.19764327798607392,0.2689629599110049,Affordable,Affordable
21301133817,232,887,0.2615558060879369,True,320,1500,1053,2.5,0.30389363722697055,0.32873109796186717,Moderately_Affordable,Moderately_Affordable
12702151142,232,426,0.5446009389671361,True,305,1300,979,2.4,0.3115423901940756,0.30643513789581206,Moderately_Affordable,Moderately_Affordable
40402110234,231,884,0.26131221719457015,True,350,1645,1637,2.7,0.21380574221136225,0.23189699732155444,Affordable,Affordable
11901136101,231,785,0.29426751592356687,True,450,2680,1787,3.1,0.2518186905428092,0.3460892772588352,Affordable,Moderately_Affordable
11901135619,231,1599,0.14446529080675422,True,520,2600,1826,3.6,0.2847754654983571,0.32858707557502737,Affordable,Moderately_Affordable
20607113910,231,1102,0.20961887477313976,True,510,2001,2273,2.0,0.22437307523097227,0.20315408304849572,Affordable,Affordable
12503148017,231,974,0.23716632443531827,True,180,1924,765,2.4,0.23529411764705882,0.5803921568627451,Affordable,Very_Expensive
12702151237,229,825,0.2775757575757576,True,330,1780,1339,2.8,0.24645257654966393,0.30677313724363764,Affordable,Moderately_Affordable
11901157127,229,846,0.2706855791962175,True,568,2000,1666,3.1,0.34093637454981995,0.27703389047926863,Moderately_Affordable,Affordable
12503147913,229,1637,0.13989004276114844,True,485,2167,1762,3.5,0.27525539160045404,0.28381210163276,Affordable,Affordable
12701150422,229,1247,0.18364073777064957,True,280,1580,986,2.9,0.2839756592292089,0.3697924793259479,Affordable,Moderately_Affordable
40402110105,229,1297,0.17656129529683887,True,250,1517,1303,2.7,0.1918649270913277,0.26866993329004074,Affordable,Affordable
12702151523,229,1016,0.22539370078740156,True,380,2000,1169,3.1,0.32506415739948674,0.3948147660722511,Moderately_Affordable,Moderately_Affordable
40402110239,228,795,0.28679245283018867,True,240,900,1080,2.5,0.2222222222222222,0.19230769230769232,Affordable,Affordable
21204156526,228,849,0.26855123674911663,True,386,1753,1805,3.3,0.21385041551246536,0.2241210313232474,Affordable,Affordable
11901157206,228,319,0.7147335423197492,True,225,964,1416,3.4,0.15889830508474576,0.15710560625814862,Affordable,Affordable
12701159406,228,1367,0.1667885881492319,True,450,2183,1718,3.5,0.2619324796274738,0.29323005283424375,Affordable,Affordable
21301133101,227,852,0.2664319248826291,True,350,1500,1781,3.1,0.1965188096574958,0.19435926229862222,Affordable,Affordable
12503147910,227,646,0.35139318885448917,True,395,1800,1854,2.9,0.21305285868392665,0.22404779686333084,Affordable,Affordable
40402110248,227,824,0.27548543689320387,True,160,1471,1262,2.7,0.12678288431061807,0.26898695599171035,Affordable,Affordable
21301133608,227,815,0.2785276073619632,True,344,2096,1586,2.7,0.21689785624211855,0.30497623435832766,Affordable,Moderately_Affordable
21204156508,227,1005,0.22587064676616916,True,390,1800,1692,3.1,0.23049645390070922,0.24549918166939444,Affordable,Affordable
11901135618,227,1063,0.21354656632173094,True,475,2167,1634,3.4,0.29069767441860467,0.3060446285660484,Affordable,Moderately_Affordable
21301133823,226,994,0.22736418511066397,True,360,1404,1375,2.7,0.26181818181818184,0.23563636363636364,Affordable,Affordable
50403105738,226,1086,0.20810313075506445,True,415,1733,1965,3.5,0.21119592875318066,0.20352319436288901,Affordable,Affordable
70203105714,226,1124,0.20106761565836298,True,190,1500,1348,2.6,0.14094955489614244,0.2567906870577494,Affordable,Affordable
20902152515,226,1064,0.212406015037594,True,323,1600,1287,2.2,0.25097125097125095,0.2868925945849023,Affordable,Affordable
12702151631,226,1154,0.19584055459272098,True,445,2167,1219,3.5,0.36505332239540605,0.4102353757809049,Moderately_Affordable,Expensive
11901135623,226,1348,0.16765578635014836,True,430,2500,1514,3.6,0.28401585204755614,0.3810588354841988,Affordable,Moderately_Affordable
12503147904,226,1014,0.22287968441814596,True,450,2167,1445,2.9,0.31141868512110726,0.34607399520894333,Moderately_Affordable,Moderately_Affordable
21303134817,226,703,0.32147937411095306,True,422,1966,1767,2.5,0.2388228636106395,0.2567585216142092,Affordable,Affordable
21204131738,225,724,0.31077348066298344,True,327,1700,1337,3.1,0.24457741211667913,0.2934238536332777,Affordable,Affordable
12702151915,225,1368,0.16447368421052633,True,250,2067,674,2.3,0.37091988130563797,0.7077151335311572,Moderately_Affordable,Very_Expensive
11902166014,225,1364,0.16495601173020527,True,360,2000,1277,2.6,0.28191072826938135,0.361424010601771,Affordable,Moderately_Affordable
11902136607,225,939,0.23961661341853036,True,430,2167,1422,3.4,0.30239099859353025,0.351671535215839,Moderately_Affordable,Moderately_Affordable
11901135450,225,1184,0.19003378378378377,True,460,1975,1319,3.2,0.34874905231235787,0.34554149413891644,Moderately_Affordable,Moderately_Affordable
21301157007,224,852,0.26291079812206575,True,400,1730,1971,3.5,0.20294266869609334,0.20255239433321626,Affordable,Affordable
11902136235,224,1405,0.1594306049822064,True,440,1995,1492,3.0,0.2949061662198391,0.3085687770674366,Affordable,Moderately_Affordable
21301156908,224,1173,0.19096334185848252,True,323,1517,1236,2.8,0.2613268608414239,0.28323375653472743,Affordable,Affordable
11901135621,223,869,0.2566168009205984,True,535,2184,1666,3.1,0.32112845138055224,0.3025210084033613,Moderately_Affordable,Moderately_Affordable
21204131739,223,756,0.294973544973545,True,350,1733,1392,3.1,0.2514367816091954,0.28730106100795755,Affordable,Affordable
21301133818,223,524,0.4255725190839695,True,301,1530,1339,3.1,0.22479462285287527,0.26368702246222786,Affordable,Affordable
12703152343,223,1067,0.20899718837863168,True,630,2084,2687,3.5,0.23446222553033122,0.17898142051472904,Affordable,Affordable
12702151704,223,1069,0.20860617399438727,True,470,1733,1828,3.3,0.25711159737417943,0.2187763002861471,Affordable,Affordable
20904153026,222,2135,0.10398126463700234,True,440,2167,2275,3.7,0.1934065934065934,0.21981403212172443,Affordable,Affordable
